mc,counts,ion,charge,ion2,charge2
1.0,1716067,H,1.0,,
2.0,2055,HH,1.0,,
6.0,3389293,C,2.0,,
6.5,37696,C,2.0,,
7.0,1665640,N,2.0,,
7.5,6689,N,2.0,,
8.0,192556800,O,2.0,,
9.0,385885,O,2.0,,
10.333333015441895,12220873,P,3.0,,
12.0,2203040,C,1.0,,
13.0,24502,C,1.0,,
14.0,2562524,N,1.0,,
15.0,10291,N,1.0,,
15.5,32160193,P,2.0,,
16.0,287398205,O,1.0,,
17.0,344305,HO,1.0,,
18.0,577274,O,1.0,HHO,1.0
19.0,689,HO,1.0,,
22.5,18974512,Sc,2.0,,
24.0,7152,CC,1.0,,
25.0,159,CC,1.0,CC,1.0
26.0,6718,NC,1.0,,
27.0,101,NC,1.0,NC,1.0
28.0,5079,NN,1.0,,
29.0,40,NN,1.0,NN,1.0
29.5,32160193,Co,2.0,,
31.0,20260921,P,1.0,,
32.0,65454797,OO,1.0,,
33.0,227071,HOO,1.0,,
34.0,263144,OO,1.0,OO,1.0
35.0,910,HOO,1.0,HOO,1.0
36.0,307,OO,1.0,CCC,1.0
44.0,381332,COO,1.0,NNO,1.0
45.0,32164405,Sc,1.0,COO,1.0
46.0,1517,COO,1.0,COO,1.0
47.0,7673252,PO,1.0,,
48.0,38028821,OOO,1.0,,
49.0,15377,PO,1.0,,
50.0,228630,OOO,1.0,OOO,1.0
52.0,458,OOO,1.0,OOO,1.0
59.0,18652911,Co,1.0,,
60.33333206176758,38959774,Ta,3.0,,
63.0,4350035,POO,1.0,,
65.0,17435,POO,1.0,POO,1.0
75.0,7673252,CoO,1.0,,
77.0,15377,CoO,1.0,,
84.0,385922,Sr,1.0,,
86.0,6367718,Sr,1.0,,
87.0,4502427,Sr,1.0,,
88.0,53128641,Sr,1.0,,
90.5,73509014,Ta,2.0,,
91.0,4350035,CoOO,1.0,,
93.0,17435,CoOO,1.0,CoOO,1.0
107.0,1589662,CoOOO,1.0,,
109.0,9557,CoOOO,1.0,CoOOO,1.0
181.0,23522883,Ta,1.0,,
213.0,8429882,TaOO,1.0,,
215.0,33787,TaOO,1.0,TaOO,1.0
217.0,33,TaOO,1.0,,
