mc,counts,ion,charge,ion2,charge2
1.0,2586658,H,1.0,,
2.0,3913,HH,1.0,,
3.0,1071375,Li,2.0,,
3.5,13406673,Li,2.0,,
6.0,4041812,C,2.0,Li,1.0
6.5,23675,C,2.0,,
7.0,25562753,Li,1.0,N,2.0
7.5,6515,N,2.0,,
8.0,46263469,O,2.0,,
9.0,92712,O,2.0,,
12.0,1255898,C,1.0,,
13.0,13968,C,1.0,,
14.0,2575024,N,1.0,,
15.0,10341,N,1.0,,
15.333333015441895,320585,Ti,3.0,,
15.666666984558105,292534,Ti,3.0,,
16.0,73053562,O,1.0,Ti,3.0
16.33333396911621,220402,Ti,3.0,,
16.66666603088379,216395,Ti,3.0,,
17.0,123157,HO,1.0,,
18.0,2060533,Fe,3.0,O,1.0
18.66666603088379,30345991,Fe,3.0,,
19.0,728285,Fe,3.0,HO,1.0
19.33333396911621,99278,Fe,3.0,,
22.5,11317438,Zr,4.0,,
22.75,2483243,Zr,4.0,,
23.0,4813951,Zr,4.0,Ti,2.0
23.5,4745438,Zr,4.0,Ti,2.0
24.0,10158821,Ti,2.0,Zr,4.0
24.5,710975,Ti,2.0,,
25.0,698126,Ti,2.0,CC,1.0
26.0,4240,NC,1.0,,
27.0,3998746,Fe,2.0,NC,1.0
28.0,63225693,Fe,2.0,NN,1.0
28.5,1516748,Fe,2.0,,
29.0,206829,Fe,2.0,,
29.5,14363143,Co,2.0,,
30.0,7101138,Zr,3.0,,
30.33333396911621,1558113,Zr,3.0,,
30.66666603088379,2371642,Zr,3.0,,
31.33333396911621,2385430,Zr,3.0,,
32.0,3445412,OO,1.0,Zr,3.0
33.0,18098,HOO,1.0,,
34.0,12332,OO,1.0,OO,1.0
35.0,72,HOO,1.0,HOO,1.0
44.0,18501,COO,1.0,NNO,1.0
45.0,22191256,Zr,2.0,COO,1.0
45.5,4869105,Zr,2.0,,
46.0,7938868,Zr,2.0,Ti,1.0
47.0,7937655,Zr,2.0,Ti,1.0
48.0,6441487,Ti,1.0,Zr,2.0
49.0,380290,Ti,1.0,TiH,1.0
50.0,359534,Ti,1.0,TiH,1.0
51.0,1294,TiH,1.0,,
54.0,2359232,Fe,1.0,,
56.0,37300279,Fe,1.0,,
57.0,894881,Fe,1.0,,
58.0,122029,Fe,1.0,,
58.5,1658943,Sb,2.0,,
59.0,9336042,Co,1.0,,
60.0,1658,TiN,1.0,,
60.5,12345122,Sb,2.0,,
61.0,1512,TiN,1.0,,
61.5,9199593,Sb,2.0,,
62.0,75475,TiO,1.0,TiN,1.0
63.0,56115,TiO,1.0,TiN,1.0
64.0,556401,TiO,1.0,TiN,1.0
65.0,41483,TiO,1.0,TiO,1.0
66.0,41734,TiO,1.0,TiO,1.0
67.0,82,TiO,1.0,,
68.0,81,TiO,1.0,,
75.0,702861,CoO,1.0,,
77.0,1408,CoO,1.0,,
78.0,8321,TiOO,1.0,,
79.0,7592,TiOO,1.0,,
80.0,76761,TiOO,1.0,,
81.0,5720,TiOO,1.0,,
82.0,5924,TiOO,1.0,TiOO,1.0
91.0,159627,CoOO,1.0,ZrH,1.0
92.0,10419,ZrH,1.0,ZrHH,1.0
92.5,16115447,Re,2.0,,
93.0,16050,ZrH,1.0,CoOO,1.0
93.5,26973983,Re,2.0,,
94.0,67,ZrHH,1.0,,
95.0,15644,ZrH,1.0,,
95.5,16072358,Ir,2.0,,
96.0,67,ZrHH,1.0,,
96.5,27017073,Ir,2.0,,
97.0,2531,ZrH,1.0,,
106.0,939174,ZrO,1.0,,
107.0,216039,ZrO,1.0,CoOOO,1.0
108.0,315638,ZrO,1.0,ZrO,1.0
109.0,495,ZrO,1.0,TiTiN,1.0
110.0,316535,ZrO,1.0,ZrO,1.0
111.0,62,TiTiN,1.0,TiTiN,1.0
112.0,51755,ZrO,1.0,ZrO,1.0
114.0,102,ZrO,1.0,,
117.0,3317886,Sb,1.0,,
121.0,24690244,Sb,1.0,,
122.0,902148,Te,1.0,ZrOO,1.0
123.0,18691791,Sb,1.0,Te,1.0
124.0,1431339,Te,1.0,ZrOO,1.0
125.0,2039702,Te,1.0,ZrOO,1.0
126.0,5510359,Te,1.0,ZrOO,1.0
128.0,9114883,Te,1.0,ZrOO,1.0
130.0,9709485,Te,1.0,,
141.0,43089429,Pr,1.0,,
162.0,86178,Er,1.0,,
164.0,1378861,Er,1.0,,
166.0,28956097,Er,1.0,,
167.0,19821139,Er,1.0,,
168.0,23095934,Er,1.0,,
170.0,12840650,Er,1.0,,
185.0,9830423,Re,1.0,,
187.0,16454130,Re,1.0,,
244.0,122,ZrZrOOOO,1.0,,
245.0,53,ZrZrOOOO,1.0,ZrZrOOOO,1.0
246.0,81,ZrZrOOOO,1.0,ZrZrOOOO,1.0
248.0,82,ZrZrOOOO,1.0,ZrZrOOOO,1.0
