mc,counts,ion,charge,ion2,charge2
1.0,4561419,H,1.0,,
2.0,12562,HH,1.0,,
3.0,114,HHH,1.0,,
6.0,2252240,C,2.0,,
6.5,25050,C,2.0,,
7.0,2009349,N,2.0,,
7.5,8069,N,2.0,,
8.0,3412516,O,2.0,,
9.0,6838,O,2.0,,
12.0,79618381,Mg,2.0,C,1.0
12.5,9908358,Mg,2.0,,
13.0,11014309,Mg,2.0,C,1.0
14.0,3405677,N,1.0,,
15.0,13677,N,1.0,,
15.333333015441895,1044457,Ti,3.0,,
15.666666984558105,953067,Ti,3.0,,
16.0,123488178,S,2.0,Ti,3.0
16.33333396911621,718064,Ti,3.0,,
16.5,901288,S,2.0,,
16.66666603088379,705008,Ti,3.0,,
17.0,4761134,S,2.0,HO,1.0
18.0,13915,O,1.0,HHO,1.0
19.0,58,HO,1.0,,
23.0,2486803,Ti,2.0,,
23.5,2269208,Ti,2.0,,
24.0,153238827,Mg,1.0,Ti,2.0
24.5,1709677,Ti,2.0,,
25.0,18192592,Mg,1.0,Ti,2.0
26.0,18334803,Mg,1.0,NC,1.0
27.0,48,NC,1.0,,
27.5,10685483,Mn,2.0,,
28.0,9629,NN,1.0,,
29.0,77,NN,1.0,NN,1.0
32.0,181438596,S,1.0,OO,1.0
33.0,1527978,S,1.0,HOO,1.0
34.0,8020082,S,1.0,OO,1.0
44.0,199,COO,1.0,NNO,1.0
46.0,1293137,Ti,1.0,,
47.0,1188121,Ti,1.0,TiH,1.0
48.0,11937126,Ti,1.0,TiH,1.0
49.0,964058,Ti,1.0,TiH,1.0
50.0,878459,Ti,1.0,TiH,1.0
51.0,5489,TiH,1.0,,
55.0,5983870,Mn,1.0,,
60.0,6391,TiN,1.0,,
61.0,5858,TiN,1.0,TiN,1.0
62.0,72118,TiN,1.0,TiO,1.0
63.0,16612,TiO,1.0,TiN,1.0
64.0,125462,TiO,1.0,TiN,1.0
65.0,9050,TiO,1.0,TiO,1.0
66.0,9105,TiO,1.0,TiO,1.0
71.0,45408,MnO,1.0,,
73.0,90,MnO,1.0,,
78.0,189,TiOO,1.0,,
79.0,173,TiOO,1.0,,
80.0,1749,TiOO,1.0,,
81.0,130,TiOO,1.0,,
82.0,128,TiOO,1.0,,
84.0,397166,Sr,1.0,,
86.0,6553254,Sr,1.0,,
87.0,4634340,Sr,1.0,MnOO,1.0
88.0,54676648,Sr,1.0,,
106.0,32,TiTiN,1.0,,
107.0,58,TiTiN,1.0,TiTiN,1.0
108.0,621,TiTiN,1.0,TiTiN,1.0
109.0,587,TiTiN,1.0,TiTiN,1.0
110.0,2827,TiTiN,1.0,TiTiN,1.0
111.0,408,TiTiN,1.0,TiTiN,1.0
112.0,401,TiTiN,1.0,TiTiN,1.0
138.0,48847,La,1.0,,
139.0,48799077,La,1.0,,
