mc,counts,ion,charge,ion2,charge2
1.0,16068636,H,1.0,,
2.0,189997,HH,1.0,,
3.0,6941,HHH,1.0,,
6.0,4760416,C,2.0,,
6.5,52946,C,2.0,,
7.0,6046625,N,2.0,,
7.5,24283,N,2.0,,
8.0,10400594,O,2.0,,
9.0,20842,O,2.0,,
12.0,2380208,C,1.0,,
13.0,26473,C,1.0,,
14.0,9597818,N,1.0,,
15.0,38545,N,1.0,,
16.0,17628127,O,1.0,,
17.0,171024,HO,1.0,,
18.0,41484,O,1.0,HHO,1.0
19.0,342,HO,1.0,,
24.0,14965,CC,1.0,,
25.0,332,CC,1.0,CC,1.0
26.0,35344,NC,1.0,,
27.0,535,NC,1.0,NC,1.0
28.0,86903,NN,1.0,,
29.0,698,NN,1.0,NN,1.0
32.0,199349,OO,1.0,,
33.0,7821,HOO,1.0,,
34.0,987,OO,1.0,OO,1.0
35.0,37039772,Ge,2.0,,
36.0,49506948,Ge,2.0,CCC,1.0
36.5,14093182,Ge,2.0,,
37.0,65948863,Ge,2.0,,
37.5,14093182,Ge,2.0,,
44.0,5129,NNO,1.0,COO,1.0
45.0,28,COO,1.0,,
48.0,7605,OOO,1.0,,
70.0,18519886,Ge,1.0,,
72.0,24753409,Ge,1.0,,
73.0,7046591,Ge,1.0,,
74.0,32974431,Ge,1.0,,
75.0,7046591,Ge,1.0,,
95.5,44929546,Ir,2.0,,
96.5,75524999,Ir,2.0,,
159.0,180681819,Tb,1.0,,
