mc,counts,ion,charge,ion2,charge2
1.0,5720226,H,1.0,,
2.0,22225,HH,1.0,,
3.0,333,HHH,1.0,,
6.0,1129764,C,2.0,,
6.5,12565,C,2.0,,
7.0,2084186,N,2.0,,
7.5,8370,N,2.0,,
8.0,3285522,O,2.0,,
9.0,6584,O,2.0,,
12.0,723049,C,1.0,,
13.0,8042,C,1.0,,
14.0,3416698,N,1.0,,
15.0,13721,N,1.0,,
16.0,5133628,O,1.0,,
17.0,27703,HO,1.0,,
18.0,10479,O,1.0,HHO,1.0
19.0,55,HO,1.0,,
23.0,85760513,Na,1.0,,
24.0,1083,CC,1.0,,
26.0,3058,NC,1.0,,
27.0,34,NC,1.0,,
28.0,9911,NN,1.0,,
29.0,79,NN,1.0,NN,1.0
29.5,57173677,Co,2.0,,
32.0,14917,OO,1.0,,
33.0,230,HOO,1.0,,
34.0,59,OO,1.0,OO,1.0
44.0,115,NNO,1.0,COO,1.0
48.0,149,OOO,1.0,,
59.0,38306364,Co,1.0,,
60.33333206176758,65177989,Ta,3.0,,
75.0,276894,CoO,1.0,,
77.0,554,CoO,1.0,,
85.0,30959546,Rb,1.0,,
87.0,11920712,Rb,1.0,,
90.5,114347354,Ta,2.0,,
91.0,2252,CoOO,1.0,,
104.5,21868931,Bi,2.0,,
107.0,22,CoOOO,1.0,,
109.5,30842914,Rn,2.0,,
110.0,30842914,Rn,2.0,,
111.0,30842914,Rn,2.0,,
181.0,46882413,Ta,1.0,,
209.0,42880256,Bi,1.0,,
213.0,5256,TaOO,1.0,,
219.0,57116506,Rn,1.0,,
220.0,57116506,Rn,1.0,,
222.0,57116506,Rn,1.0,,
