mc,counts,ion,charge,ion2,charge2
1.0,8416904,H,1.0,,
2.0,46783,HH,1.0,,
3.0,2848819,Li,2.0,HHH,1.0
3.5,35639975,Li,2.0,,
6.0,7993782,Li,1.0,C,2.0
6.5,36978,C,2.0,,
7.0,59859008,Li,1.0,N,2.0
7.5,5754,N,2.0,,
8.0,82640150,O,2.0,,
9.0,165611,O,2.0,,
12.0,2127830,C,1.0,,
13.0,23666,C,1.0,,
14.0,2513714,N,1.0,,
15.0,10095,N,1.0,,
16.0,162039514,O,1.0,,
17.0,1209470,HO,1.0,,
18.0,344344,O,1.0,HHO,1.0
19.0,2423,HO,1.0,,
20.0,39,HHO,1.0,,
24.0,6882,CC,1.0,,
25.0,151581,V,2.0,CC,1.0
25.5,50375236,V,2.0,,
26.0,4888,NC,1.0,,
27.0,54,NC,1.0,,
28.0,3934,NN,1.0,,
31.5,17552085,Cu,2.0,,
32.0,19816454,OO,1.0,,
32.5,7812200,Cu,2.0,,
33.0,322571,HOO,1.0,,
34.0,83297,OO,1.0,OO,1.0
35.0,1292,HOO,1.0,HOO,1.0
36.0,129,OO,1.0,CCC,1.0
44.0,153410,COO,1.0,NNO,1.0
44.5,12619047,Y,2.0,,
45.0,1693,COO,1.0,,
46.0,610,COO,1.0,COO,1.0
48.0,5149794,OOO,1.0,,
50.0,123332,V,1.0,OOO,1.0
51.0,30728895,V,1.0,,
52.0,62,OOO,1.0,OOO,1.0
56.5,3581285,In,2.0,,
57.5,79704432,In,2.0,,
63.0,26197142,Cu,1.0,,
65.0,11662907,Cu,1.0,CuHH,1.0
67.0,1293,CuHH,1.0,,
79.0,2803283,CuO,1.0,,
81.0,1253322,CuO,1.0,CuO,1.0
83.0,2500,CuO,1.0,,
89.0,7066666,Y,1.0,,
105.0,1466071,YO,1.0,,
107.0,32686271,Ag,1.0,YO,1.0
109.0,30411904,Ag,1.0,,
113.0,5426190,In,1.0,,
115.0,120764285,In,1.0,,
