mc,counts,ion,charge,ion2,charge2
1.0,15923874,H,1.0,,
2.0,172236,HH,1.0,,
3.0,6324,HHH,1.0,,
6.0,6290040,C,2.0,,
6.5,69960,C,2.0,,
7.0,4850788,N,2.0,,
7.5,19481,N,2.0,,
8.0,219914093,O,2.0,,
9.0,440709,O,2.0,,
12.0,3522422,C,1.0,,
13.0,39177,C,1.0,,
14.0,9511350,N,1.0,,
15.0,38198,N,1.0,,
16.0,338329390,O,1.0,,
17.0,4472653,HO,1.0,,
18.0,772692,O,1.0,HHO,1.0
19.0,8963,HO,1.0,,
20.0,189,HHO,1.0,,
24.0,28367,CC,1.0,,
25.0,631,CC,1.0,CC,1.0
26.0,47409,NC,1.0,,
27.0,717,NC,1.0,NC,1.0
28.0,54620,NN,1.0,,
29.0,438,NN,1.0,NN,1.0
31.5,43614703,Cu,2.0,,
32.0,105827782,OO,1.0,,
32.5,19412324,Cu,2.0,,
33.0,2271143,HOO,1.0,,
34.0,515791,OO,1.0,OO,1.0
35.0,9102,HOO,1.0,HOO,1.0
36.0,1235,CCC,1.0,OO,1.0
44.0,1049767,COO,1.0,NNO,1.0
45.0,11520,COO,1.0,NNO,1.0
46.0,4107,COO,1.0,COO,1.0
47.0,44,COO,1.0,COO,1.0
48.0,52390323,OOO,1.0,,
50.0,314971,OOO,1.0,OOO,1.0
52.0,631,OOO,1.0,OOO,1.0
63.0,66082882,Cu,1.0,,
65.0,29439457,Cu,1.0,CuHH,1.0
67.0,11947,CuHH,1.0,,
79.0,13499038,CuO,1.0,,
81.0,6035294,CuO,1.0,CuO,1.0
83.0,12040,CuO,1.0,,
122.0,1655255,Te,1.0,,
123.0,572972,Te,1.0,,
124.0,3055855,Te,1.0,,
125.0,4520120,Te,1.0,,
126.0,12096096,Te,1.0,,
128.0,20181380,Te,1.0,,
130.0,21518318,Te,1.0,,
