mc,counts,ion,charge,ion2,charge2
1.0,3399134,H,1.0,,
2.0,9156,HH,1.0,,
3.0,58,HHH,1.0,,
6.0,3356703,C,2.0,,
6.5,37334,C,2.0,,
7.0,2588642,N,2.0,,
7.5,10396,N,2.0,,
8.0,178424712,O,2.0,,
9.0,357564,O,2.0,,
12.0,12084822,Mg,2.0,C,1.0
12.5,1250874,Mg,2.0,,
13.0,1413110,Mg,2.0,C,1.0
14.0,5075769,N,1.0,,
15.0,20384,N,1.0,,
16.0,292499528,O,1.0,,
17.0,750373,HO,1.0,,
18.0,591585,O,1.0,HHO,1.0
19.0,1503,HO,1.0,,
24.0,18286440,Mg,1.0,CC,1.0
25.0,2535057,Mg,1.0,V,2.0
25.5,72656593,V,2.0,,
26.0,2585064,Mg,1.0,NC,1.0
27.0,209,NC,1.0,NC,1.0
27.5,23164335,Mn,2.0,,
28.0,18471,NN,1.0,,
29.0,148,NN,1.0,NN,1.0
29.5,36401100,Co,2.0,,
32.0,86864939,OO,1.0,Zn,2.0
33.0,7662865,Zn,2.0,HOO,1.0
33.5,1063706,Zn,2.0,,
34.0,5178422,Zn,2.0,OO,1.0
35.0,157365,Zn,2.0,HOO,1.0
36.0,361,OO,1.0,CCC,1.0
44.0,519505,COO,1.0,NNO,1.0
45.0,19882,W,4.0,COO,1.0
45.5,3716254,W,4.0,,
45.75,2020625,W,4.0,,
46.0,4340034,W,4.0,COO,1.0
46.5,3334737,W,4.0,,
48.0,29399348,OOO,1.0,,
50.0,318713,V,1.0,OOO,1.0
51.0,47226784,V,1.0,,
52.0,354,OOO,1.0,OOO,1.0
55.0,12045453,Mn,1.0,,
59.0,19656594,Co,1.0,,
60.0,23164,W,3.0,,
60.66666793823242,6092220,W,3.0,,
61.0,3312500,W,3.0,,
61.33333206176758,7111451,W,3.0,,
62.0,5466783,W,3.0,,
64.0,22515734,Zn,1.0,,
66.0,12925699,Zn,1.0,,
67.0,1899475,Zn,1.0,,
68.0,8709790,Zn,1.0,,
70.0,277972,Zn,1.0,,
71.0,5752831,MnO,1.0,,
73.0,11528,MnO,1.0,,
75.0,6227668,CoO,1.0,,
77.0,12480,CoO,1.0,,
87.0,3245460,MnOO,1.0,,
88.0,19457,MnOOH,1.0,,
89.0,13007,MnOO,1.0,MnOO,1.0
90.0,7027,W,2.0,MnOOH,1.0
91.0,5929847,CoOO,1.0,W,2.0
91.5,993750,W,2.0,,
92.0,2133435,W,2.0,,
93.0,1656476,W,2.0,CoOO,1.0
103.0,1245999,MnOOO,1.0,,
104.0,9988,MnOOOH,1.0,,
105.0,7490,MnOOO,1.0,MnOOO,1.0
106.0,60,MnOOOH,1.0,MnOOOH,1.0
107.0,2569873,CoOOO,1.0,,
109.0,15450,CoOOO,1.0,CoOOO,1.0
119.0,773605,MnOOOO,1.0,,
120.0,4272,MnOOOOH,1.0,,
121.0,6201,MnOOOO,1.0,MnOOOO,1.0
128.0,430436,ZnZn,1.0,,
130.0,494204,ZnZn,1.0,ZnZn,1.0
131.0,72625,ZnZn,1.0,ZnZn,1.0
132.0,474867,ZnZn,1.0,ZnZn,1.0
133.0,41692,ZnZn,1.0,ZnZn,1.0
134.0,204865,ZnZn,1.0,ZnZn,1.0
135.0,28093,ZnZn,1.0,ZnZn,1.0
136.0,70511,ZnZn,1.0,ZnZn,1.0
137.0,896,ZnZn,1.0,ZnZn,1.0
138.0,4111,ZnZn,1.0,ZnZn,1.0
140.0,65,ZnZn,1.0,,
180.0,9265,W,1.0,,
182.0,2436887,W,1.0,,
183.0,1325000,W,1.0,,
184.0,2844580,W,1.0,,
186.0,2186713,W,1.0,,
192.0,48,WC,1.0,,
194.0,12808,WC,1.0,WN,1.0
195.0,7064,WC,1.0,WC,1.0
196.0,39123,WN,1.0,WC,1.0
197.0,11030,WN,1.0,WC,1.0
198.0,1177776,WO,1.0,WN,1.0
199.0,621781,WO,1.0,WC,1.0
200.0,1354492,WO,1.0,WN,1.0
201.0,1317,WO,1.0,WN,1.0
202.0,1028467,WO,1.0,WO,1.0
204.0,2055,WO,1.0,,
