mc,counts,ion,charge,ion2,charge2
1.0,5123333,H,1.0,,
2.0,18819,HH,1.0,,
3.0,1615612,Li,2.0,HHH,1.0
3.5,20215196,Li,2.0,,
6.0,5521299,Li,1.0,C,2.0
6.5,28136,C,2.0,,
7.0,39118641,Li,1.0,N,2.0
7.5,6759,N,2.0,,
8.0,30727740,O,2.0,,
9.0,61578,O,2.0,,
12.0,1467220,C,1.0,,
13.0,16318,C,1.0,,
14.0,2550144,N,1.0,,
15.0,10241,N,1.0,,
16.0,48012095,O,1.0,,
17.0,227417,HO,1.0,,
18.0,98370,O,1.0,HHO,1.0
19.0,121281916,F,1.0,HO,1.0
24.0,4708,CC,1.0,,
25.0,161813,V,2.0,CC,1.0
25.5,53795065,V,2.0,,
26.0,4381,NC,1.0,,
27.0,48,NC,1.0,,
28.0,5153,NN,1.0,,
29.0,41,NN,1.0,NN,1.0
32.0,2131187,OO,1.0,,
33.0,18499,HOO,1.0,,
34.0,8745,OO,1.0,OO,1.0
34.5,34366362,Ga,2.0,,
35.0,74,HOO,1.0,HOO,1.0
35.5,22815604,Ga,2.0,,
36.0,27,CCC,1.0,,
44.0,7087,COO,1.0,NNO,1.0
45.0,73,COO,1.0,,
48.0,173361,OOO,1.0,,
50.0,86747,V,1.0,OOO,1.0
51.0,28511382,V,1.0,,
51.5,128019327,Rh,2.0,,
69.0,51293077,Ga,1.0,,
70.0,198333,GaH,1.0,,
71.0,34055008,Ga,1.0,GaHH,1.0
72.0,131672,GaH,1.0,,
73.0,1241,GaHH,1.0,,
103.0,79371982,Rh,1.0,,
138.0,42673,La,1.0,,
139.0,42630435,La,1.0,,
