mc,counts,ion,charge,ion2,charge2
1.0,6546481,H,1.0,,
2.0,26684,HH,1.0,,
3.0,489,HHH,1.0,,
6.0,6464763,C,2.0,,
6.5,71903,C,2.0,,
7.0,5767577,N,2.0,,
7.5,23162,N,2.0,,
8.0,10450286,O,2.0,,
9.0,20942,O,2.0,,
12.0,105968199,Mg,2.0,C,1.0
12.5,13004628,Mg,2.0,,
13.0,14472527,Mg,2.0,C,1.0
14.0,9775555,N,1.0,,
15.0,39259,N,1.0,,
16.0,16328573,O,1.0,,
17.0,68573,HO,1.0,,
18.0,33544,O,1.0,HHO,1.0
19.0,137,HO,1.0,,
24.0,193627181,Mg,1.0,CC,1.0
25.0,24537702,Mg,1.0,CC,1.0
26.0,27277845,Mg,1.0,NC,1.0
27.0,631,NC,1.0,NC,1.0
28.0,90152,NN,1.0,,
29.0,724,NN,1.0,NN,1.0
32.0,150918,OO,1.0,,
33.0,2112,HOO,1.0,,
34.0,640,OO,1.0,OO,1.0
36.0,403,CCC,1.0,,
44.0,4921,COO,1.0,NNO,1.0
45.0,30,COO,1.0,,
48.0,7284,OOO,1.0,,
107.0,63550926,Ag,1.0,,
109.0,59134260,Ag,1.0,,
196.0,245370,Hg,1.0,,
198.0,12391203,Hg,1.0,,
199.0,20856480,Hg,1.0,,
200.0,28340277,Hg,1.0,,
201.0,16194444,Hg,1.0,,
202.0,36437500,Hg,1.0,,
204.0,8342592,Hg,1.0,,
