mc,counts,ion,charge,ion2,charge2
1.0,1750049,H,1.0,,
2.0,2600,HH,1.0,,
6.0,432051,C,2.0,,
6.5,4805,C,2.0,,
7.0,875444,N,2.0,,
7.5,3515,N,2.0,,
8.0,52195443,O,2.0,,
9.0,104600,O,2.0,,
9.333333015441895,326579697,Si,3.0,,
9.666666984558105,16647770,Si,3.0,,
10.0,10980445,Si,3.0,,
12.0,47413675,Mg,2.0,C,1.0
12.5,5973744,Mg,2.0,,
13.0,6633979,Mg,2.0,C,1.0
14.0,727039302,Si,2.0,N,1.0
14.5,36995048,Si,2.0,,
15.0,24406237,Si,2.0,N,1.0
15.333333015441895,15517681,Ti,3.0,,
15.666666984558105,14159884,Ti,3.0,,
16.0,264044637,Ti,3.0,O,1.0
16.33333396911621,10668404,Ti,3.0,,
16.5,341838,S,2.0,,
16.66666603088379,10474434,Ti,3.0,,
17.0,1874198,S,2.0,HO,1.0
18.0,161229,O,1.0,HHO,1.0
19.0,159,HO,1.0,,
23.0,33734087,Ti,2.0,,
23.5,30782356,Ti,2.0,,
24.0,403614416,Ti,2.0,Mg,1.0
24.5,23192184,Ti,2.0,,
25.0,34483734,Ti,2.0,Mg,1.0
26.0,13002105,Mg,1.0,NC,1.0
28.0,457212691,Si,1.0,NN,1.0
29.0,23306879,Si,1.0,,
30.0,15372623,Si,1.0,,
32.0,76447966,S,1.0,OO,1.0
33.0,612572,S,1.0,HOO,1.0
34.0,3169532,S,1.0,OO,1.0
35.0,51,HOO,1.0,HOO,1.0
36.0,21,OO,1.0,,
40.0,260308,SiC,1.0,,
41.0,16164,SiC,1.0,SiC,1.0
42.0,867707,SiN,1.0,SiC,1.0
43.0,47325,SiN,1.0,SiN,1.0
44.0,55010826,SiO,1.0,SiN,1.0
45.0,2929803,SiO,1.0,SiHO,1.0
46.0,21868774,Ti,1.0,SiO,1.0
47.0,18214086,Ti,1.0,TiH,1.0
48.0,184312127,Ti,1.0,OOO,1.0
48.5,165131730,Tc,2.0,,
49.0,179205594,Tc,2.0,Ti,1.0
49.5,165131730,Tc,2.0,,
50.0,13467690,Ti,1.0,TiH,1.0
51.0,185997,Pd,2.0,TiH,1.0
52.0,1747425,Pd,2.0,,
52.5,3510593,Pd,2.0,,
53.0,4297722,Pd,2.0,,
54.0,4171782,Pd,2.0,,
55.0,1841881,Pd,2.0,,
58.0,417178,Hf,3.0,,
58.66666793823242,10846632,Hf,3.0,,
59.0,38797572,Hf,3.0,,
59.33333206176758,56527644,Hf,3.0,,
59.66666793823242,28576706,Hf,3.0,,
60.0,81293268,Hf,3.0,SiOO,1.0
61.0,435729,SiOO,1.0,TiN,1.0
62.0,3116369,TiO,1.0,TiN,1.0
63.0,2269174,TiO,1.0,TiN,1.0
64.0,22664904,TiO,1.0,TiN,1.0
65.0,1691249,TiO,1.0,TiO,1.0
66.0,1701343,TiO,1.0,TiO,1.0
67.0,3380,TiO,1.0,,
68.0,3318,TiO,1.0,,
70.0,979976,SiSiN,1.0,,
71.0,103846,SiSiN,1.0,SiSiN,1.0
72.0,68846,SiSiN,1.0,SiSiN,1.0
73.0,3623,SiSiN,1.0,SiSiN,1.0
74.0,1107,SiSiN,1.0,,
78.0,387191,TiOO,1.0,,
79.0,353312,TiOO,1.0,,
80.0,3573392,TiOO,1.0,TiOO,1.0
81.0,267610,TiOO,1.0,TiOO,1.0
82.0,275670,TiOO,1.0,TiOO,1.0
83.0,1066,TiOO,1.0,TiOO,1.0
84.0,197829,Sr,1.0,TiOO,1.0
86.0,3246905,Sr,1.0,,
87.0,3082920,Sr,1.0,Hf,2.0
88.0,47555692,Sr,1.0,Hf,2.0
88.5,73202973,Hf,2.0,,
89.0,106655938,Hf,2.0,,
89.5,53918315,Hf,2.0,,
90.0,138534646,Hf,2.0,,
97.0,262113863,Tc,1.0,,
98.0,262113863,Tc,1.0,,
99.0,262113863,Tc,1.0,,
102.0,262376,Pd,1.0,,
104.0,4191196,Pd,1.0,SiSiOOO,1.0
105.0,5981368,Pd,1.0,SiSiOOO,1.0
106.0,7261835,Pd,1.0,SiSiOOO,1.0
107.0,8741,SiSiOOO,1.0,SiSiOOO,1.0
108.0,6992699,Pd,1.0,TiTiN,1.0
109.0,35812,TiTiN,1.0,TiTiN,1.0
110.0,3241712,Pd,1.0,TiTiN,1.0
111.0,27925,TiTiN,1.0,TiTiN,1.0
112.0,25417,TiTiN,1.0,TiTiN,1.0
113.0,1915,TiTiN,1.0,TiTiN,1.0
114.0,892,TiTiN,1.0,,
136.0,33322,SiSiOOOOO,1.0,,
137.0,3397,SiSiOOOOO,1.0,SiSiOOOOO,1.0
138.0,12031,La,1.0,SiSiOOOOO,1.0
139.0,9361323,La,1.0,SiSiOOOOO,1.0
140.0,37,SiSiOOOOO,1.0,,
151.0,12541584,Eu,1.0,,
153.0,13696039,Eu,1.0,,
174.0,354207,Hf,1.0,,
176.0,9209405,Hf,1.0,,
177.0,32941337,Hf,1.0,,
178.0,47995171,Hf,1.0,,
179.0,24263241,Hf,1.0,,
180.0,62340589,Hf,1.0,,
190.0,51281,HfO,1.0,,
191.0,153,HfHO,1.0,,
192.0,1333412,HfO,1.0,HfO,1.0
193.0,4773138,HfO,1.0,HfHO,1.0
194.0,6965547,HfO,1.0,HfHO,1.0
195.0,3543124,HfO,1.0,HfHO,1.0
196.0,9049952,HfO,1.0,HfO,1.0
197.0,34110,HfHO,1.0,HfO,1.0
198.0,18108,HfO,1.0,HfHO,1.0
199.0,54,HfHO,1.0,,
