mc,counts,ion,charge,ion2,charge2
1.0,3448878,H,1.0,,
2.0,9874,HH,1.0,,
3.0,67,HHH,1.0,,
6.0,1702913,C,2.0,,
6.5,18940,C,2.0,,
7.0,23616654,N,2.0,,
7.5,94845,N,2.0,,
8.0,57870089,O,2.0,,
9.0,32617714,Al,3.0,O,2.0
12.0,1021747,C,1.0,,
13.0,11364,C,1.0,,
13.5,73867597,Al,2.0,,
14.0,39361087,N,1.0,,
15.0,158076,N,1.0,,
16.0,115740178,O,1.0,,
17.0,256073,HO,1.0,,
18.0,233463,O,1.0,HHO,1.0
19.0,513,HO,1.0,,
24.0,2462,CC,1.0,,
25.0,54,CC,1.0,CC,1.0
26.0,41734,NC,1.0,,
27.0,47275892,Al,1.0,NC,1.0
28.0,1639059,NN,1.0,AlH,1.0
29.0,12631,NN,1.0,NN,1.0
30.0,23,NN,1.0,,
32.0,10362780,OO,1.0,,
33.0,75657,HOO,1.0,,
34.0,42037,OO,1.0,OO,1.0
35.0,303,HOO,1.0,HOO,1.0
36.0,41,OO,1.0,,
37.0,850954,Se,2.0,,
38.0,8509547,Se,2.0,,
38.5,7185839,Se,2.0,,
39.0,125486269,K,1.0,Se,2.0
40.0,46897059,Se,2.0,,
41.0,16311441,Se,2.0,K,1.0
43.0,8065517,AlO,1.0,,
44.0,293400,NNO,1.0,COO,1.0
45.0,18904,AlO,1.0,NNO,1.0
46.0,651,NNO,1.0,COO,1.0
48.0,2152609,OOO,1.0,,
50.0,12941,OOO,1.0,OOO,1.0
59.0,1444289,AlOO,1.0,,
61.0,5788,AlOO,1.0,AlOO,1.0
70.0,1079149,AlAlO,1.0,,
72.0,2162,AlAlO,1.0,,
74.0,1329616,Se,1.0,,
76.0,13296167,Se,1.0,,
77.0,11227874,Se,1.0,,
78.0,34717771,Se,1.0,,
80.0,73276658,Se,1.0,,
82.0,13887107,Se,1.0,,
106.0,480139,Cd,1.0,,
110.0,4616724,Cd,1.0,,
111.0,4727525,Cd,1.0,,
112.0,8901044,Cd,1.0,,
113.0,4505923,Cd,1.0,,
114.0,10599999,Cd,1.0,,
116.0,2770034,Cd,1.0,,
