mc,counts,ion,charge,ion2,charge2
1.0,3479429,H,1.0,,
2.0,8451,HH,1.0,,
3.0,2547827,Li,2.0,HHH,1.0
3.5,31881378,Li,2.0,,
6.0,4203835,Li,1.0,C,2.0
6.5,3821,C,2.0,,
7.0,49593643,Li,1.0,N,2.0
7.5,5174,N,2.0,,
8.0,1432594,O,2.0,,
9.0,2870,O,2.0,,
12.0,16103585,Mg,2.0,C,1.0
12.5,2017060,Mg,2.0,,
13.0,2241038,Mg,2.0,C,1.0
14.0,2078267,N,1.0,,
15.0,8346,N,1.0,,
16.0,2428126,O,1.0,,
17.0,5100,HO,1.0,,
17.5,47449607,Cl,2.0,,
18.0,4909,O,1.0,HHO,1.0
18.5,15148818,Cl,2.0,,
19.0,62598426,F,1.0,,
23.0,20866141,Na,1.0,,
24.0,27439069,Mg,1.0,CC,1.0
25.0,3477690,Mg,1.0,,
26.0,3860802,Mg,1.0,NC,1.0
28.0,3993,NN,1.0,,
31.5,4259613,Cu,2.0,,
32.0,4449,OO,1.0,,
32.5,1895897,Cu,2.0,,
33.0,25,HOO,1.0,,
35.0,27995267,Cl,1.0,,
37.0,8937802,Cl,1.0,,
37.5,10433070,As,2.0,,
44.5,10433070,Y,2.0,,
48.0,24,OOO,1.0,,
63.0,7219685,Cu,1.0,,
65.0,3213485,Cu,1.0,CuHH,1.0
67.0,44,CuHH,1.0,,
75.0,6259842,As,1.0,,
79.0,12899,CuO,1.0,,
81.0,5767,CuO,1.0,CuO,1.0
84.0,469488,Sr,1.0,,
85.0,22598031,Rb,1.0,,
86.0,7746555,Sr,1.0,,
87.0,14178543,Rb,1.0,Sr,1.0
88.0,64632872,Sr,1.0,,
89.0,5216535,Y,1.0,,
102.0,182578,Pb,2.0,,
103.0,3142962,Pb,2.0,,
103.5,2882135,Pb,2.0,,
104.0,6833661,Pb,2.0,,
105.0,16251,YO,1.0,,
107.0,36028902,Ag,1.0,YO,1.0
109.0,33524935,Ag,1.0,,
138.0,26082,La,1.0,,
139.0,26056594,La,1.0,,
150.0,82150,AsAs,1.0,,
196.0,52165,Hg,1.0,,
198.0,2634350,Hg,1.0,,
199.0,4434054,Hg,1.0,,
200.0,6025098,Hg,1.0,,
201.0,3442913,Hg,1.0,,
202.0,7746555,Hg,1.0,,
204.0,2138779,Hg,1.0,Pb,1.0
206.0,6285925,Pb,1.0,,
207.0,5764271,Pb,1.0,,
208.0,13667323,Pb,1.0,,
220.0,819,PbO,1.0,,
222.0,14111,PbO,1.0,,
223.0,12940,PbO,1.0,,
224.0,30709,PbO,1.0,PbO,1.0
225.0,1926,AsAsAs,1.0,PbO,1.0
226.0,61,PbO,1.0,,
300.0,27,AsAsAsAs,1.0,,
