mc,counts,ion,charge,ion2,charge2
1.0,33341935,H,1.0,,
2.0,859982,HH,1.0,,
3.0,1674792,Li,2.0,HHH,1.0
3.5,20148443,Li,2.0,,
6.0,4114447,Li,1.0,C,2.0
6.5,19033,C,2.0,,
7.0,32517629,Li,1.0,N,2.0
7.5,9820,N,2.0,,
8.0,2178714,O,2.0,,
9.0,11046033,Al,3.0,O,2.0
12.0,1009643,C,1.0,,
13.0,11229,C,1.0,,
13.5,32475490,Al,2.0,,
14.0,3881470,N,1.0,,
15.0,15588,N,1.0,,
16.0,3890561,O,1.0,,
17.0,97901,HO,1.0,,
18.0,12415,O,1.0,HHO,1.0
19.0,64951176,F,1.0,HO,1.0
22.5,17861519,Sc,2.0,,
24.0,1768,CC,1.0,,
26.0,5764,NC,1.0,,
27.0,19810136,Al,1.0,NC,1.0
27.5,64950980,Mn,2.0,,
28.0,1013582,AlH,1.0,NN,1.0
29.0,42513,AlHH,1.0,NN,1.0
29.5,32475490,Co,2.0,,
32.0,20215490,Zn,2.0,OO,1.0
33.0,11598400,Zn,2.0,HOO,1.0
33.5,1704313,Zn,2.0,,
34.0,7815000,Zn,2.0,HHOO,1.0
35.0,249411,Zn,2.0,,
37.5,43300654,As,2.0,,
43.0,85821,AlO,1.0,,
44.0,139,NNO,1.0,COO,1.0
45.0,32476049,Sc,1.0,AlHHO,1.0
48.0,75,OOO,1.0,,
51.0,255473,Pd,2.0,,
52.0,2835759,Pd,2.0,,
52.5,5697066,Pd,2.0,,
53.0,6974436,Pd,2.0,,
54.0,6770057,Pd,2.0,,
55.0,40011102,Mn,1.0,Pd,2.0
59.0,17537448,Co,1.0,AlOO,1.0
64.0,31566176,Zn,1.0,,
66.0,18121323,Zn,1.0,,
67.0,2662990,Zn,1.0,,
68.0,12210784,Zn,1.0,,
70.0,396571,Zn,1.0,AlAlO,1.0
71.0,190713,MnO,1.0,,
73.0,382,MnO,1.0,,
75.0,21757603,As,1.0,CoO,1.0
77.0,214,CoO,1.0,,
87.0,1539,MnOO,1.0,,
88.0,101,MnOOH,1.0,,
91.0,629,CoOO,1.0,,
102.0,433006,Pd,1.0,,
104.0,4806372,Pd,1.0,,
105.0,9656046,Pd,1.0,,
106.0,12243260,Pd,1.0,Cd,1.0
108.0,11474673,Pd,1.0,,
110.0,9125612,Pd,1.0,Cd,1.0
111.0,4156862,Cd,1.0,,
112.0,7826593,Cd,1.0,,
113.0,3962009,Cd,1.0,,
114.0,9320465,Cd,1.0,,
116.0,2435661,Cd,1.0,,
128.0,620414,ZnZn,1.0,,
130.0,712327,ZnZn,1.0,ZnZn,1.0
131.0,104679,ZnZn,1.0,ZnZn,1.0
132.0,684456,ZnZn,1.0,ZnZn,1.0
133.0,60093,ZnZn,1.0,ZnZn,1.0
134.0,295285,ZnZn,1.0,ZnZn,1.0
135.0,40493,ZnZn,1.0,ZnZn,1.0
136.0,101632,ZnZn,1.0,ZnZn,1.0
137.0,1292,ZnZn,1.0,ZnZn,1.0
138.0,5925,ZnZn,1.0,ZnZn,1.0
140.0,94,ZnZn,1.0,,
150.0,1061290,AsAs,1.0,,
162.0,43300,Er,1.0,,
164.0,692810,Er,1.0,,
166.0,14549019,Er,1.0,,
167.0,9959150,Er,1.0,,
168.0,11604575,Er,1.0,,
170.0,6451797,Er,1.0,,
225.0,89596,AsAsAs,1.0,,
300.0,9917,AsAsAsAs,1.0,,
