mc,counts,ion,charge,ion2,charge2
1.0,866446,H,1.0,,
2.0,594,HH,1.0,,
6.0,2139076,C,2.0,,
6.5,23791,C,2.0,,
7.0,28800510,N,2.0,,
7.5,115664,N,2.0,,
8.0,3043375,O,2.0,,
9.0,15223186,Al,3.0,O,2.0
12.0,1390399,C,1.0,,
13.0,15464,C,1.0,,
13.5,37114847,Al,2.0,,
14.0,54340589,N,1.0,,
15.0,218235,N,1.0,,
16.0,42129925,S,2.0,O,1.0
16.5,314733,S,2.0,,
17.0,1654840,S,2.0,HO,1.0
18.0,9529,O,1.0,,
19.0,86601309,F,1.0,,
22.5,6212097,Zr,4.0,,
22.75,1363042,Zr,4.0,,
23.0,20632143,Na,1.0,Zr,4.0
23.5,2086782,Zr,4.0,,
24.0,340939,Zr,4.0,CC,1.0
25.0,71,CC,1.0,CC,1.0
26.0,67988,NC,1.0,,
27.0,20414195,Al,1.0,NC,1.0
27.5,25980392,Mn,2.0,,
28.0,2252266,NN,1.0,AlH,1.0
29.0,17930,NN,1.0,NN,1.0
30.0,4491860,Zr,3.0,NN,1.0
30.33333396911621,985584,Zr,3.0,,
30.66666603088379,1500182,Zr,3.0,,
31.33333396911621,1508904,Zr,3.0,,
32.0,70779066,S,1.0,Zr,3.0
33.0,593864,S,1.0,HOO,1.0
34.0,3117713,S,1.0,OO,1.0
43.0,143191,AlO,1.0,,
44.0,24580,NNO,1.0,COO,1.0
44.5,18557423,Y,2.0,,
45.0,9557556,Zr,2.0,AlO,1.0
45.5,2096988,Zr,2.0,,
46.0,3191925,Zr,2.0,NNO,1.0
47.0,3210434,Zr,2.0,,
48.0,519753,Zr,2.0,OOO,1.0
51.0,80827,Pd,2.0,,
52.0,897189,Pd,2.0,,
52.5,1802461,Pd,2.0,,
53.0,2206601,Pd,2.0,,
54.0,2141939,Pd,2.0,,
55.0,13935882,Mn,1.0,Pd,2.0
58.0,5455882,Sn,2.0,,
59.0,9020043,Sn,2.0,AlOO,1.0
59.5,3191876,Sn,2.0,,
60.0,12025210,Sn,2.0,,
61.0,1707282,Sn,2.0,,
62.0,2078431,Sn,2.0,,
65.0,107633,Ba,2.0,,
66.0,107633,Ba,2.0,,
67.0,2583193,Ba,2.0,,
67.5,7103781,Ba,2.0,,
68.0,8503011,Ba,2.0,,
68.5,12054902,Ba,2.0,,
69.0,77172899,Ba,2.0,,
70.0,10960,AlAlO,1.0,,
71.0,74592,MnO,1.0,,
72.0,21,AlAlO,1.0,,
73.0,149,MnO,1.0,,
85.0,20842048,Rb,1.0,,
87.0,8025932,Rb,1.0,MnOO,1.0
89.0,10392157,Y,1.0,,
91.0,5624,ZrH,1.0,,
92.0,1234,ZrH,1.0,,
93.0,1878,ZrH,1.0,,
95.0,1889,ZrH,1.0,,
97.0,305,ZrH,1.0,,
102.0,144335,Pd,1.0,,
104.0,1602124,Pd,1.0,,
105.0,3290277,Pd,1.0,YO,1.0
106.0,3966941,Pd,1.0,ZrO,1.0
107.0,5976,ZrO,1.0,YO,1.0
108.0,3833822,Pd,1.0,ZrO,1.0
110.0,1697654,Pd,1.0,ZrO,1.0
112.0,1445,ZrO,1.0,,
116.0,3491764,Sn,1.0,,
118.0,5772101,Sn,1.0,,
119.0,2042801,Sn,1.0,,
120.0,7696134,Sn,1.0,,
122.0,1525235,Sn,1.0,ZrS,1.0
123.0,98555,ZrS,1.0,ZrS,1.0
124.0,1494580,Sn,1.0,ZrS,1.0
125.0,5409,ZrS,1.0,ZrS,1.0
126.0,151695,ZrS,1.0,ZrS,1.0
127.0,1223,ZrS,1.0,,
128.0,29926,ZrS,1.0,ZrS,1.0
129.0,197,ZrS,1.0,,
130.0,1039,ZrS,1.0,,
