mc,counts,ion,charge,ion2,charge2
1.0,6486422,H,1.0,,
2.0,30166,HH,1.0,,
3.0,427,HHH,1.0,,
6.0,6405453,C,2.0,,
6.5,71243,C,2.0,,
7.0,7264403,N,2.0,,
7.5,29174,N,2.0,,
8.0,1932331681,O,2.0,,
9.0,3872407,O,2.0,,
12.0,4035435,C,1.0,,
13.0,44883,C,1.0,,
14.0,14528807,N,1.0,,
15.0,58348,N,1.0,,
16.0,2927775182,O,1.0,,
17.0,16482568,HO,1.0,,
18.0,5998842,O,1.0,HHO,1.0
19.0,33031,HO,1.0,,
20.0,263,HHO,1.0,,
23.0,2431192584,Na,1.0,,
24.0,29417,CC,1.0,,
25.0,654,CC,1.0,CC,1.0
26.0,52677,NC,1.0,,
27.0,797,NC,1.0,NC,1.0
28.0,195155,NN,1.0,,
29.0,1567,NN,1.0,NN,1.0
32.0,5660666912,OO,1.0,,
33.0,71257632,HOO,1.0,,
34.0,23705480,OO,1.0,OO,1.0
35.0,285601,HOO,1.0,HOO,1.0
36.0,27195,OO,1.0,HHOO,1.0
37.0,286,HOO,1.0,,
44.0,98613575,COO,1.0,NNO,1.0
45.0,1094094,COO,1.0,NNO,1.0
46.0,393481,COO,1.0,COO,1.0
47.0,4356,COO,1.0,COO,1.0
48.0,34843840066,OOO,1.0,COO,1.0
50.0,209482002,OOO,1.0,OOO,1.0
52.0,419803,OOO,1.0,OOO,1.0
54.0,280,OOO,1.0,,
119.5,103627155,Pu,2.0,,
120.0,103627155,Pu,2.0,,
120.5,103627155,Pu,2.0,,
239.0,161917432,Pu,1.0,,
240.0,161917432,Pu,1.0,,
241.0,161917432,Pu,1.0,,
