mc,counts,ion,charge,ion2,charge2
1.0,1402817,H,1.0,,
2.0,1707,HH,1.0,,
3.0,1113388,Li,2.0,,
3.5,13932399,Li,2.0,,
6.0,2142114,Li,1.0,C,2.0
6.5,3851,C,2.0,,
7.0,23100040,Li,1.0,N,2.0
7.5,2523,N,2.0,,
8.0,98269602,O,2.0,,
9.0,196933,O,2.0,,
9.333333015441895,5668217,Si,3.0,,
9.666666984558105,288943,Si,3.0,,
10.0,190579,Si,3.0,,
12.0,187016,C,1.0,,
13.0,2080,C,1.0,,
14.0,15963742,Si,2.0,N,1.0
14.5,760378,Si,2.0,,
15.0,505732,Si,2.0,N,1.0
16.0,192685500,O,1.0,,
17.0,239702,HO,1.0,,
18.0,386548,O,1.0,HHO,1.0
19.0,480,HO,1.0,,
22.5,34176587,Sc,2.0,,
24.0,70,CC,1.0,,
26.0,328,NC,1.0,,
27.5,8089133,Mn,2.0,,
28.0,8502988,Si,1.0,NN,1.0
29.0,433415,Si,1.0,,
30.0,285869,Si,1.0,,
32.0,31791773,OO,1.0,Ru,3.0
32.66666793823242,334667,Ru,3.0,,
33.0,2318572,Ru,3.0,HOO,1.0
33.33333206176758,2219375,Ru,3.0,,
33.66666793823242,2994394,Ru,3.0,,
34.0,5689768,Ru,3.0,OO,1.0
34.66666793823242,3293834,Ru,3.0,,
35.0,326,HOO,1.0,HOO,1.0
36.0,123,OO,1.0,,
40.0,3021,SiC,1.0,,
41.0,187,SiC,1.0,SiC,1.0
42.0,13956,SiN,1.0,SiC,1.0
43.0,761,SiN,1.0,SiN,1.0
44.0,1970493,SiO,1.0,COO,1.0
45.0,52685393,Sc,1.0,SiO,1.0
46.0,69944,SiO,1.0,SiO,1.0
46.5,16604009,Nb,2.0,,
47.0,411,SiHO,1.0,SiO,1.0
48.0,10869235,OOO,1.0,Ru,2.0
49.0,499503,Ru,2.0,,
49.5,3338789,Ru,2.0,,
50.0,3369152,Ru,2.0,OOO,1.0
50.5,4469246,Ru,2.0,,
51.0,8307540,Ru,2.0,,
52.0,4916284,Ru,2.0,OOO,1.0
55.0,5015262,Mn,1.0,,
56.5,666969,In,2.0,,
57.5,14843942,In,2.0,,
58.5,843815,Sb,2.0,,
60.0,985778,SiOO,1.0,,
60.33333206176758,7045635,Ta,3.0,,
60.5,6279304,Sb,2.0,,
61.0,50251,SiOO,1.0,,
61.5,4679342,Sb,2.0,,
62.0,37095,SiOO,1.0,SiOO,1.0
63.0,201,SiOO,1.0,SiOO,1.0
64.0,132,SiOO,1.0,SiOO,1.0
70.0,365,SiSiN,1.0,,
71.0,1264572,MnO,1.0,,
73.0,2534,MnO,1.0,,
87.0,470436,MnOO,1.0,,
88.0,877,MnOOH,1.0,,
89.0,1885,MnOO,1.0,MnOO,1.0
90.5,10515873,Ta,2.0,,
93.0,9962406,Nb,1.0,,
96.0,665129,Ru,1.0,,
98.0,229771,Ru,1.0,,
98.5,13407738,Au,2.0,,
99.0,1535843,Ru,1.0,,
100.0,1523750,Ru,1.0,,
101.0,2055853,Ru,1.0,,
102.0,3821468,Ru,1.0,,
103.0,155482,MnOOO,1.0,,
104.0,2268186,Ru,1.0,SiSiOOO,1.0
105.0,1572,SiSiOOO,1.0,SiSiOOO,1.0
106.0,420,SiSiOOO,1.0,SiSiOOO,1.0
107.0,40854167,Ag,1.0,,
108.0,349,RuC,1.0,,
109.0,38014879,Ag,1.0,,
110.0,120,RuC,1.0,,
111.0,807,RuC,1.0,,
112.0,800,RuC,1.0,,
113.0,1131536,In,1.0,RuC,1.0
114.0,2008,RuC,1.0,,
115.0,25159248,In,1.0,RuC,1.0
116.0,1188,RuC,1.0,,
117.0,1278508,Sb,1.0,,
119.0,48047,MnOOOO,1.0,,
120.0,145,MnOOOOH,1.0,,
121.0,9514482,Sb,1.0,MnOOOO,1.0
123.0,7089912,Sb,1.0,,
136.0,1226,SiSiOOOOO,1.0,,
137.0,125,SiSiOOOOO,1.0,SiSiOOOOO,1.0
138.0,82,SiSiOOOOO,1.0,SiSiOOOOO,1.0
151.0,15079762,Eu,1.0,,
153.0,16467856,Eu,1.0,,
181.0,4732143,Ta,1.0,,
197.0,26289682,Au,1.0,,
199.0,82,AuHH,1.0,,
211.0,18703,AuN,1.0,,
212.0,75,AuN,1.0,,
213.0,681063,TaOO,1.0,,
215.0,2729,TaOO,1.0,TaOO,1.0
225.0,44,AuNN,1.0,,
