mc,counts,ion,charge,ion2,charge2
1.0,1728655,H,1.0,,
2.0,2255,HH,1.0,,
6.0,2133846,C,2.0,,
6.5,23733,C,2.0,,
7.0,1419726,N,2.0,,
7.5,5701,N,2.0,,
8.0,52972422,O,2.0,,
9.0,106157,O,2.0,,
9.333333015441895,7646513,Si,3.0,,
9.666666984558105,389789,Si,3.0,,
10.0,257095,Si,3.0,,
12.0,1130938,C,1.0,,
13.0,12578,C,1.0,,
14.0,26476675,Si,2.0,N,1.0
14.5,1218092,Si,2.0,,
15.0,813789,Si,2.0,N,1.0
16.0,82769410,O,1.0,,
17.0,132281,HO,1.0,,
18.0,797601,Fe,3.0,O,1.0
18.66666603088379,9981623,Fe,3.0,,
19.0,239736,Fe,3.0,HO,1.0
19.33333396911621,32655,Fe,3.0,,
24.0,4209,CC,1.0,,
25.0,93,CC,1.0,CC,1.0
26.0,3845,NC,1.0,,
27.0,1503221,Fe,2.0,NC,1.0
28.0,36195629,Fe,2.0,Si,1.0
28.5,570171,Fe,2.0,,
29.0,59715234,Ni,2.0,Si,1.0
29.5,53993481,Co,2.0,,
30.0,22965458,Ni,2.0,Si,1.0
30.5,950285,Ni,2.0,,
31.0,3110024,Ni,2.0,,
31.5,11881588,Cu,2.0,,
32.0,6335682,OO,1.0,Ni,2.0
32.5,5288337,Cu,2.0,,
33.0,14334,HOO,1.0,,
34.0,22328,OO,1.0,OO,1.0
35.0,57,HOO,1.0,HOO,1.0
36.0,22,OO,1.0,,
40.0,39444,SiC,1.0,,
41.0,2449,SiC,1.0,SiC,1.0
42.0,54883,SiN,1.0,SiC,1.0
43.0,2944,SiN,1.0,SiN,1.0
44.0,1398988,SiO,1.0,COO,1.0
45.0,74817,SiO,1.0,SiHO,1.0
46.0,49470,SiO,1.0,SiO,1.0
47.0,284,SiHO,1.0,SiO,1.0
48.0,948851,OOO,1.0,SiO,1.0
50.0,5703,OOO,1.0,OOO,1.0
51.5,64792175,Rh,2.0,,
54.0,751589,Fe,1.0,,
56.0,11882885,Fe,1.0,,
57.0,285085,Fe,1.0,,
58.0,33671198,Ni,1.0,Fe,1.0
59.0,31402820,Co,1.0,NiH,1.0
60.0,13038664,Ni,1.0,SiOO,1.0
61.0,584262,Ni,1.0,NiH,1.0
62.0,1781126,Ni,1.0,SiOO,1.0
63.0,22422656,Cu,1.0,NiH,1.0
64.0,443178,Ni,1.0,,
65.0,9979229,Cu,1.0,NiH,1.0
67.0,41,CuHH,1.0,,
70.0,82343,NiC,1.0,SiSiN,1.0
71.0,1058,NiC,1.0,SiSiN,1.0
72.0,30970,NiC,1.0,SiSiN,1.0
73.0,1644,NiC,1.0,NiC,1.0
74.0,3505801,NiO,1.0,NiC,1.0
75.0,3119921,CoO,1.0,NiC,1.0
76.0,1346153,NiO,1.0,NiO,1.0
77.0,62646,NiO,1.0,CoO,1.0
78.0,187243,NiO,1.0,NiO,1.0
79.0,1365504,CuO,1.0,NiO,1.0
80.0,46510,NiO,1.0,NiO,1.0
81.0,610453,CuO,1.0,CuO,1.0
82.0,494,NiCC,1.0,NiO,1.0
83.0,1217,CuO,1.0,,
84.0,153,NiCC,1.0,,
86.0,21,NiCC,1.0,,
90.0,460489,NiOO,1.0,,
91.0,460890,CoOO,1.0,,
92.0,177816,NiOO,1.0,NiOO,1.0
93.0,9263,NiOO,1.0,CoOO,1.0
94.0,24977,NiOO,1.0,NiOO,1.0
96.0,6165,NiOO,1.0,NiOO,1.0
98.5,36283619,Au,2.0,,
103.0,37579460,Rh,1.0,,
104.0,1313,SiSiOOO,1.0,,
105.0,133,SiSiOOO,1.0,SiSiOOO,1.0
106.0,98970,NiOOO,1.0,SiSiOOO,1.0
107.0,102823,CoOOO,1.0,,
108.0,38380,NiOOO,1.0,NiOOO,1.0
109.0,2210,NiOOO,1.0,CoOOO,1.0
110.0,5439,NiOOO,1.0,NiOOO,1.0
112.0,1302,NiOOO,1.0,,
132.0,482147,NiNiO,1.0,,
134.0,369459,NiNiO,1.0,NiNiO,1.0
135.0,15530,NiNiO,1.0,NiNiO,1.0
136.0,122020,NiNiO,1.0,NiNiO,1.0
137.0,5934,NiNiO,1.0,NiNiO,1.0
138.0,32497,NiNiO,1.0,NiNiO,1.0
139.0,818,NiNiO,1.0,NiNiO,1.0
140.0,6195,NiNiO,1.0,NiNiO,1.0
141.0,204,NiNiO,1.0,NiNiO,1.0
142.0,669,NiNiO,1.0,NiNiO,1.0
144.0,669602,Sm,1.0,NiNiO,1.0
147.0,3239608,Sm,1.0,,
148.0,2440505,Sm,1.0,,
149.0,2980440,Sm,1.0,,
150.0,1598206,Sm,1.0,,
152.0,5550529,Sm,1.0,,
154.0,4902608,Sm,1.0,,
159.0,32396087,Tb,1.0,,
175.0,31553789,Lu,1.0,,
176.0,842298,Lu,1.0,,
197.0,64792175,Au,1.0,,
199.0,317,AuHH,1.0,,
211.0,157782,AuN,1.0,,
212.0,633,AuN,1.0,,
225.0,507,AuNN,1.0,,
