mc,counts,ion,charge,ion2,charge2
1.0,3432135,H,1.0,,
2.0,8890,HH,1.0,,
3.0,1142376,Li,2.0,HHH,1.0
3.5,14294563,Li,2.0,,
6.0,89192109,C,2.0,Li,1.0
6.5,968496,C,2.0,,
7.0,28658100,Li,1.0,N,2.0
7.5,8781,N,2.0,,
8.0,71929372,O,2.0,,
9.0,144147,O,2.0,,
12.0,46150639,C,1.0,,
13.0,513303,C,1.0,,
14.0,3416698,N,1.0,,
15.0,13721,N,1.0,,
16.0,108983894,O,1.0,,
17.0,282300,HO,1.0,,
18.0,219821,O,1.0,HHO,1.0
19.0,114347920,F,1.0,HO,1.0
24.0,5007211,CC,1.0,,
25.0,111383,CC,1.0,CC,1.0
26.0,230772,NC,1.0,CC,1.0
27.0,3484,NC,1.0,NC,1.0
28.0,9030,NN,1.0,,
29.0,72,NN,1.0,NN,1.0
30.66666603088379,3934692,Mo,3.0,,
31.33333396911621,2472475,Mo,3.0,,
31.5,19307322,Cu,2.0,,
31.66666603088379,4227135,Mo,3.0,,
32.0,19698191,OO,1.0,Zn,2.0
32.33333206176758,2552233,Mo,3.0,,
32.5,8593432,Cu,2.0,,
32.66666793823242,6407168,Mo,3.0,,
33.0,2650892,Zn,2.0,HOO,1.0
33.33333206176758,2552233,Mo,3.0,,
33.5,379747,Zn,2.0,,
34.0,1784865,Zn,2.0,OO,1.0
35.0,55840,Zn,2.0,HOO,1.0
36.0,728687,CCC,1.0,OO,1.0
37.0,187943,Se,2.0,CCC,1.0
38.0,1636580,Se,2.0,CCC,1.0
38.5,1381773,Se,2.0,,
39.0,4272588,Se,2.0,,
40.0,9017890,Se,2.0,,
41.0,1709035,Se,2.0,,
44.0,1695270,COO,1.0,NNO,1.0
45.0,18837,COO,1.0,,
46.0,6353066,Mo,2.0,COO,1.0
47.0,3987939,Mo,2.0,COO,1.0
47.5,6817961,Mo,2.0,,
48.0,9465124,Mo,2.0,OOO,1.0
48.5,4116504,Mo,2.0,,
49.0,10334142,Mo,2.0,,
50.0,4130357,Mo,2.0,OOO,1.0
63.0,31651348,Cu,1.0,,
64.0,8335922,Zn,1.0,,
65.0,14088152,Cu,1.0,CuHH,1.0
66.0,4785436,Zn,1.0,,
67.0,703484,Zn,1.0,CuHH,1.0
68.0,3224595,Zn,1.0,,
70.0,102912,Zn,1.0,,
74.0,308737,Se,1.0,,
76.0,3087378,Se,1.0,,
77.0,2607119,Se,1.0,,
78.0,8061488,Se,1.0,,
79.0,2668471,CuO,1.0,,
80.0,17014887,Se,1.0,,
81.0,1193048,CuO,1.0,CuO,1.0
82.0,3224595,Se,1.0,,
83.0,2380,CuO,1.0,,
92.0,2411585,Mo,1.0,,
94.0,1515388,Mo,1.0,,
95.0,2590825,Mo,1.0,,
96.0,2721181,Mo,1.0,,
97.0,1564271,Mo,1.0,,
98.0,3926974,Mo,1.0,,
100.0,1564271,Mo,1.0,,
104.0,406639,MoC,1.0,,
105.0,4522,MoC,1.0,,
106.0,255523,MoC,1.0,,
107.0,439704,MoC,1.0,MoC,1.0
108.0,463702,MoC,1.0,MoC,1.0
109.0,268869,MoC,1.0,MoC,1.0
110.0,665096,MoC,1.0,MoC,1.0
111.0,7364,MoC,1.0,,
112.0,263766,MoC,1.0,,
113.0,2933,MoC,1.0,,
127.0,204105,CuZn,1.0,,
128.0,60309,ZnZn,1.0,,
129.0,208015,CuZn,1.0,CuZn,1.0
130.0,86463,ZnZn,1.0,ZnZn,1.0
131.0,141281,CuZn,1.0,CuZn,1.0
132.0,74199,ZnZn,1.0,ZnZn,1.0
133.0,43502,CuZn,1.0,ZnZn,1.0
134.0,28704,ZnZn,1.0,ZnZn,1.0
135.0,5057,ZnZn,1.0,ZnZn,1.0
136.0,9879,ZnZn,1.0,ZnZn,1.0
137.0,125,ZnZn,1.0,ZnZn,1.0
138.0,576,ZnZn,1.0,ZnZn,1.0
152.0,85760,Gd,1.0,,
154.0,943365,Gd,1.0,,
155.0,6346278,Gd,1.0,,
156.0,8790452,Gd,1.0,,
157.0,6732200,Gd,1.0,,
158.0,10634304,Gd,1.0,,
160.0,9390777,Gd,1.0,,
184.0,29636,MoMo,1.0,,
186.0,37245,MoMo,1.0,MoMo,1.0
187.0,63678,MoMo,1.0,MoMo,1.0
188.0,78584,MoMo,1.0,MoMo,1.0
189.0,78461,MoMo,1.0,MoMo,1.0
190.0,172751,MoMo,1.0,MoMo,1.0
191.0,96012,MoMo,1.0,MoMo,1.0
192.0,178136,MoMo,1.0,MoMo,1.0
193.0,147075,MoMo,1.0,MoMo,1.0
194.0,145538,MoMo,1.0,MoMo,1.0
195.0,103911,MoMo,1.0,MoMo,1.0
196.0,121967,MoMo,1.0,MoMo,1.0
197.0,24938,MoMo,1.0,MoMo,1.0
198.0,62606,MoMo,1.0,MoMo,1.0
200.0,12469,MoMo,1.0,,
