mc,counts,ion,charge,ion2,charge2
1.0,695885,H,1.0,,
2.0,338,HH,1.0,,
6.0,1374398,C,2.0,,
6.5,15286,C,2.0,,
7.0,1776918,N,2.0,,
7.5,7136,N,2.0,,
8.0,1562351,O,2.0,,
9.0,3130,O,2.0,,
9.333333015441895,15253447,Si,3.0,,
9.666666984558105,777561,Si,3.0,,
10.0,512859,Si,3.0,,
12.0,783407,C,1.0,,
13.0,8713,C,1.0,,
14.0,44342934,Si,2.0,N,1.0
14.5,2101518,Si,2.0,,
15.0,1398627,Si,2.0,N,1.0
16.0,11879786,S,2.0,O,1.0
16.5,73727,S,2.0,,
17.0,389077,S,2.0,HO,1.0
18.0,6261,O,1.0,,
24.0,1069,CC,1.0,,
25.0,78248,V,2.0,,
25.5,26030510,V,2.0,,
26.0,3961,NC,1.0,,
27.0,44,NC,1.0,,
28.0,24328931,Si,1.0,NN,1.0
29.0,11419639,Ni,2.0,Si,1.0
30.0,4707848,Ni,2.0,Si,1.0
30.5,163948,Ni,2.0,,
30.66666603088379,746312,Mo,3.0,,
31.0,536557,Ni,2.0,,
31.33333396911621,468966,Mo,3.0,,
31.5,14920683,Cu,2.0,,
31.66666603088379,801781,Mo,3.0,,
32.0,17503764,S,1.0,Mo,3.0
32.33333206176758,484094,Mo,3.0,,
32.5,6640997,Cu,2.0,,
32.66666793823242,1215278,Mo,3.0,,
33.0,139107,S,1.0,,
33.33333206176758,484094,Mo,3.0,,
34.0,730314,S,1.0,,
37.0,89202,Se,2.0,,
38.0,892027,Se,2.0,,
38.5,753267,Se,2.0,,
39.0,2329183,Se,2.0,,
40.0,4951341,Se,2.0,SiC,1.0
41.0,933864,Se,2.0,SiC,1.0
42.0,117598,SiN,1.0,SiC,1.0
43.0,6400,SiN,1.0,SiN,1.0
44.0,106075,SiO,1.0,SiN,1.0
45.0,45257,W,4.0,SiO,1.0
45.5,10495408,W,4.0,,
45.75,5706628,W,4.0,,
46.0,13541675,W,4.0,Mo,2.0
46.5,9417933,W,4.0,,
47.0,808562,Mo,2.0,,
47.5,1382381,Mo,2.0,,
48.0,1451977,Mo,2.0,OOO,1.0
48.5,834645,Mo,2.0,,
49.0,2095308,Mo,2.0,,
50.0,881594,Mo,2.0,V,1.0
51.0,15618307,V,1.0,,
56.5,1944028,In,2.0,,
57.5,43265940,In,2.0,,
58.0,6515005,Ni,1.0,,
59.0,4410,NiH,1.0,,
60.0,2568335,Ni,1.0,W,3.0
60.33333206176758,14345472,Ta,3.0,,
60.66666793823242,20579233,W,3.0,,
61.0,11296104,W,3.0,Ni,1.0
61.33333206176758,24022145,W,3.0,,
62.0,18810004,W,3.0,Ni,1.0
63.0,24065850,Cu,1.0,NiH,1.0
64.0,85849,Ni,1.0,,
65.0,10711344,Cu,1.0,NiH,1.0
70.0,16821,NiC,1.0,SiSiN,1.0
71.0,831,SiSiN,1.0,SiSiN,1.0
72.0,4289,NiC,1.0,SiSiN,1.0
73.0,204,NiC,1.0,NiC,1.0
74.0,179830,Se,1.0,NiO,1.0
76.0,1573853,Se,1.0,NiO,1.0
77.0,1321889,Se,1.0,NiO,1.0
78.0,4087488,Se,1.0,NiO,1.0
79.0,65266,CuO,1.0,,
80.0,8624972,Se,1.0,NiO,1.0
81.0,29179,CuO,1.0,CuO,1.0
82.0,1634541,Se,1.0,NiCC,1.0
83.0,58,CuO,1.0,,
84.0,208661,Sr,1.0,,
86.0,3442913,Sr,1.0,,
87.0,2434383,Sr,1.0,,
88.0,28725722,Sr,1.0,,
90.0,24433,W,2.0,NiOO,1.0
90.5,26082676,Ta,2.0,,
91.0,6379562,W,2.0,,
91.5,3468735,W,2.0,,
92.0,7961630,W,2.0,Mo,1.0
93.0,5724626,W,2.0,,
94.0,323425,Mo,1.0,,
95.0,552952,Mo,1.0,,
96.0,858989,Mo,1.0,Pt,2.0
97.0,11775459,Pt,2.0,Mo,1.0
97.5,11754593,Pt,2.0,,
98.0,9636680,Pt,2.0,Mo,1.0
99.0,2503936,Pt,2.0,,
100.0,333858,Mo,1.0,,
104.0,1401,MoC,1.0,,
106.0,880,MoC,1.0,,
107.0,1505,MoC,1.0,,
108.0,1581,MoC,1.0,,
109.0,909,MoC,1.0,,
110.0,2282,MoC,1.0,,
111.0,25,MoC,1.0,,
112.0,909,MoC,1.0,,
113.0,2990813,In,1.0,,
115.0,66562990,In,1.0,,
122.0,904199,Te,1.0,,
123.0,312992,Te,1.0,,
124.0,1669291,Te,1.0,,
125.0,2469160,Te,1.0,,
126.0,6607611,Te,1.0,,
128.0,11024278,Te,1.0,,
130.0,11754593,Te,1.0,,
132.0,449,NiNiO,1.0,,
134.0,343,NiNiO,1.0,NiNiO,1.0
136.0,113,NiNiO,1.0,NiNiO,1.0
141.0,79490060,Pr,1.0,,
180.0,39124,W,1.0,,
181.0,10172243,Ta,1.0,,
182.0,10289616,W,1.0,,
183.0,5594734,W,1.0,,
184.0,12012259,W,1.0,MoMo,1.0
186.0,9234759,W,1.0,MoMo,1.0
187.0,2550,MoMo,1.0,MoMo,1.0
188.0,3147,MoMo,1.0,MoMo,1.0
189.0,3142,MoMo,1.0,MoMo,1.0
190.0,6919,MoMo,1.0,MoMo,1.0
191.0,3845,MoMo,1.0,MoMo,1.0
192.0,165805,Pt,1.0,MoMo,1.0
193.0,5891,MoMo,1.0,MoMo,1.0
194.0,6550692,Pt,1.0,WC,1.0
195.0,6717012,Pt,1.0,WC,1.0
196.0,5100423,Pt,1.0,WN,1.0
197.0,30469,WN,1.0,MoMo,1.0
198.0,1558734,Pt,1.0,WN,1.0
