mc,counts,ion,charge,ion2,charge2
1.0,8337499,H,1.0,,
2.0,64267,HH,1.0,,
3.0,825,HHH,1.0,,
6.0,4116712,C,2.0,,
6.5,45787,C,2.0,,
7.0,2988000,N,2.0,,
7.5,12000,N,2.0,,
8.0,7485000,O,2.0,,
9.0,32514998,Al,3.0,O,2.0
12.0,2058356,C,1.0,,
13.0,22893,C,1.0,,
13.5,83333331,Al,2.0,,
14.0,4979999,N,1.0,,
15.0,19999,N,1.0,,
16.0,12475000,O,1.0,,
17.0,84385,HO,1.0,,
18.0,2201389,Fe,3.0,O,1.0
18.66666603088379,34387500,Fe,3.0,,
19.0,825169,Fe,3.0,HO,1.0
19.33333396911621,112500,Fe,3.0,,
22.5,40624998,Sc,2.0,,
24.0,15668,CC,1.0,,
25.0,348,CC,1.0,CC,1.0
26.0,16633,NC,1.0,,
27.0,63083585,Al,1.0,Fe,2.0
28.0,115250958,Fe,2.0,AlH,1.0
28.5,2750000,Fe,2.0,,
29.0,384051,Fe,2.0,AlHH,1.0
32.0,126262,OO,1.0,,
33.0,1801,HOO,1.0,,
34.0,535,OO,1.0,OO,1.0
36.0,119,CCC,1.0,,
43.0,863050,AlO,1.0,,
44.0,1374,COO,1.0,NNO,1.0
45.0,62501956,Sc,1.0,AlO,1.0
48.0,2833,OOO,1.0,,
54.0,3915000,Fe,1.0,,
56.0,61897505,Fe,1.0,,
57.0,1485000,Fe,1.0,,
58.0,401249,Fe,1.0,Hf,3.0
58.66666793823242,5167499,Hf,3.0,,
59.0,18498061,Hf,3.0,AlOO,1.0
59.33333206176758,26930623,Hf,3.0,,
59.66666793823242,13614374,Hf,3.0,,
60.0,34979999,Hf,3.0,,
61.0,57,AlOO,1.0,AlOO,1.0
70.0,117195,AlAlO,1.0,,
72.0,234,AlAlO,1.0,,
87.0,375000,Hf,2.0,,
88.0,9750000,Hf,2.0,,
88.5,34875001,Hf,2.0,,
89.0,50812499,Hf,2.0,,
89.5,25687499,Hf,2.0,,
90.0,66000000,Hf,2.0,,
174.0,131249,Hf,1.0,,
176.0,3412499,Hf,1.0,,
177.0,12206250,Hf,1.0,,
178.0,17784373,Hf,1.0,,
179.0,8990624,Hf,1.0,,
180.0,23099999,Hf,1.0,,
190.0,3001,HfO,1.0,,
191.0,59,HfHO,1.0,,
192.0,78027,HfO,1.0,,
193.0,280651,HfO,1.0,HfHO,1.0
194.0,412352,HfO,1.0,HfHO,1.0
195.0,214222,HfO,1.0,HfHO,1.0
196.0,533091,HfO,1.0,HfHO,1.0
197.0,10920,HfHO,1.0,HfO,1.0
198.0,1058,HfO,1.0,,
199.0,21,HfHO,1.0,,
233.0,41666665,Th,1.0,,
