mc,counts,ion,charge,ion2,charge2
1.0,2772627,H,1.0,,
2.0,4496,HH,1.0,,
3.0,307638,Li,2.0,HHH,1.0
3.5,3849254,Li,2.0,,
6.0,2260560,C,2.0,Li,1.0
6.5,19033,C,2.0,,
7.0,7494704,Li,1.0,N,2.0
7.5,2494,N,2.0,,
8.0,84243374,O,2.0,,
9.0,168824,O,2.0,,
9.333333015441895,18396610,Si,3.0,,
9.666666984558105,937788,Si,3.0,,
10.0,618541,Si,3.0,,
12.0,4628239,Mg,2.0,C,1.0
12.5,471644,Mg,2.0,,
13.0,533612,Mg,2.0,C,1.0
14.0,39361333,Si,2.0,N,1.0
14.5,1953725,Si,2.0,,
15.0,1292784,Si,2.0,N,1.0
16.0,162006502,O,1.0,,
17.0,398332,HO,1.0,,
18.0,326879,O,1.0,HHO,1.0
19.0,798,HO,1.0,,
24.0,6309118,Mg,1.0,CC,1.0
25.0,799438,Mg,1.0,CC,1.0
26.0,888934,Mg,1.0,NC,1.0
27.5,34640524,Mn,2.0,,
28.0,21846765,Si,1.0,NN,1.0
29.0,1113623,Si,1.0,,
29.5,60525749,Co,2.0,,
30.0,734517,Si,1.0,,
30.66666603088379,1538039,Mo,3.0,,
31.33333396911621,966470,Mo,3.0,,
31.66666603088379,1652352,Mo,3.0,,
32.0,39909574,OO,1.0,Zn,2.0
32.33333206176758,997647,Mo,3.0,,
32.66666793823242,2504509,Mo,3.0,,
33.0,8659479,Zn,2.0,HOO,1.0
33.33333206176758,997647,Mo,3.0,,
33.5,1256931,Zn,2.0,,
34.0,5857426,Zn,2.0,OO,1.0
35.0,184366,Zn,2.0,HOO,1.0
36.0,93,OO,1.0,,
40.0,42074,SiC,1.0,,
41.0,2612,SiC,1.0,SiC,1.0
42.0,26887,SiN,1.0,SiC,1.0
43.0,1399,SiN,1.0,SiN,1.0
44.0,4513717,SiO,1.0,COO,1.0
44.5,25980392,Y,2.0,,
45.0,250288,SiO,1.0,SiHO,1.0
46.0,2526331,Mo,2.0,SiO,1.0
47.0,1488140,Mo,2.0,SiHO,1.0
47.5,2542081,Mo,2.0,,
48.0,9027909,OOO,1.0,Mo,2.0
48.5,1534841,Mo,2.0,,
49.0,3853092,Mo,2.0,,
50.0,1573063,Mo,2.0,OOO,1.0
52.0,76,OOO,1.0,OOO,1.0
55.0,22862747,Mn,1.0,,
58.0,10184313,Sn,2.0,,
59.0,51940225,Co,1.0,Sn,2.0
59.5,5958169,Sn,2.0,,
60.0,23736234,Sn,2.0,SiOO,1.0
61.0,3252645,Sn,2.0,SiOO,1.0
62.0,3928251,Sn,2.0,SiOO,1.0
63.0,263,SiOO,1.0,SiOO,1.0
64.0,25253114,Zn,1.0,SiOO,1.0
66.0,14497058,Zn,1.0,,
67.0,2130392,Zn,1.0,,
68.0,9768627,Zn,1.0,,
70.0,313659,Zn,1.0,SiSiN,1.0
71.0,4023884,MnO,1.0,SiSiN,1.0
72.0,127,SiSiN,1.0,SiSiN,1.0
73.0,8063,MnO,1.0,,
75.0,7770447,CoO,1.0,,
77.0,15572,CoO,1.0,,
87.0,1229932,MnOO,1.0,,
88.0,6264,MnOOH,1.0,,
89.0,12995125,Y,1.0,MnOO,1.0
91.0,2827634,CoOO,1.0,,
92.0,1135782,Mo,1.0,,
93.0,11333,CoOO,1.0,CoOO,1.0
94.0,713701,Mo,1.0,,
95.0,1220199,Mo,1.0,,
96.0,1281592,Mo,1.0,,
97.0,736723,Mo,1.0,,
98.0,1849484,Mo,1.0,,
100.0,736723,Mo,1.0,,
103.0,484786,MnOOO,1.0,,
104.0,35237,SiSiOOO,1.0,MoC,1.0
105.0,2388386,YO,1.0,SiSiOOO,1.0
106.0,342079,Cd,1.0,MoC,1.0
107.0,820980,CoOOO,1.0,YO,1.0
108.0,3866,MoC,1.0,MoC,1.0
109.0,7107,MoC,1.0,CoOOO,1.0
110.0,3253047,Cd,1.0,MoC,1.0
111.0,3325551,Cd,1.0,MoC,1.0
112.0,6263454,Cd,1.0,MoC,1.0
113.0,3169632,Cd,1.0,MoC,1.0
114.0,7456372,Cd,1.0,,
116.0,8262803,Sn,1.0,Cd,1.0
118.0,10437882,Sn,1.0,,
119.0,3824106,Sn,1.0,MnOOOO,1.0
120.0,13917873,Sn,1.0,MnOOOOH,1.0
121.0,1042,MnOOOO,1.0,MnOOOO,1.0
122.0,1975895,Sn,1.0,,
124.0,2405437,Sn,1.0,,
128.0,481291,ZnZn,1.0,,
130.0,552593,ZnZn,1.0,ZnZn,1.0
131.0,81205,ZnZn,1.0,ZnZn,1.0
132.0,530971,ZnZn,1.0,ZnZn,1.0
133.0,46617,ZnZn,1.0,ZnZn,1.0
134.0,229069,ZnZn,1.0,ZnZn,1.0
135.0,31412,ZnZn,1.0,ZnZn,1.0
136.0,81134,ZnZn,1.0,ZnZn,1.0
137.0,1236,ZnZn,1.0,ZnZn,1.0
138.0,4751,ZnZn,1.0,ZnZn,1.0
140.0,73,ZnZn,1.0,,
184.0,3908,MoMo,1.0,,
186.0,4912,MoMo,1.0,MoMo,1.0
187.0,8398,MoMo,1.0,MoMo,1.0
188.0,10364,MoMo,1.0,MoMo,1.0
189.0,10348,MoMo,1.0,MoMo,1.0
190.0,22784,MoMo,1.0,MoMo,1.0
191.0,12662,MoMo,1.0,MoMo,1.0
192.0,23494,MoMo,1.0,MoMo,1.0
193.0,19397,MoMo,1.0,MoMo,1.0
194.0,19194,MoMo,1.0,MoMo,1.0
195.0,13704,MoMo,1.0,MoMo,1.0
196.0,16086,MoMo,1.0,MoMo,1.0
197.0,3289,MoMo,1.0,MoMo,1.0
198.0,8257,MoMo,1.0,MoMo,1.0
200.0,1644,MoMo,1.0,,
233.0,20784314,Th,1.0,,
