mc,counts,ion,charge,ion2,charge2
1.02,1163552,H,1.0,,
1.99,628,HH,1.0,,
4.99,9325940,B,2.0,,
5.48,37774793,B,2.0,,
5.98,2872596,C,2.0,,
6.48,31956,C,2.0,,
7.0,1146742,N,2.0,,
7.52,4610,N,2.0,,
7.98,143493356,O,2.0,,
9.01,287566,O,2.0,,
9.99,17270273,B,1.0,,
11.02,69953311,B,1.0,,
12.01,16102845,Mg,2.0,C,1.0
12.52,1807911,Mg,2.0,,
12.98,2027223,Mg,2.0,C,1.0
14.02,1737493,N,1.0,,
14.98,6978,N,1.0,,
16.0,277075081,O,1.0,S,2.0
16.5,502414,S,2.0,,
16.99,171026,HO,1.0,,
17.02,2637647,S,2.0,,
18.02,435902,O,1.0,HHO,1.0
18.98,345,HO,1.0,,
23.01,4863366,Ti,2.0,,
23.48,4437833,Ti,2.0,,
23.99,69895454,Ti,2.0,Mg,1.0
24.5,3343563,Ti,2.0,,
25.01,6454674,Ti,2.0,Mg,1.0
26.0,5797442,Mg,1.0,BO,1.0
27.01,9211016,BO,1.0,NC,1.0
27.49,43611794,Mn,2.0,,
28.01,6603,BO,1.0,NN,1.0
29.01,18460,BO,1.0,,
31.99,122351807,S,1.0,OO,1.0
32.99,761229,S,1.0,,
33.02,39280,HOO,1.0,,
34.0,4124567,S,1.0,OO,1.0
35.0,153,HOO,1.0,HOO,1.0
35.98,116,OO,1.0,,
42.0,680153,BOO,1.0,,
43.02,2754963,BOO,1.0,,
43.98,589,NNO,1.0,,
44.01,2722,BOO,1.0,BOO,1.0
44.99,11048,BOO,1.0,BOO,1.0
46.0,2723488,Ti,1.0,,
46.99,2485180,Ti,1.0,,
47.02,3190,TiH,1.0,,
47.99,34504978,Ti,1.0,OOO,1.0
48.99,29412,TiH,1.0,,
49.02,1872402,Ti,1.0,,
50.02,1896921,Ti,1.0,OOO,1.0
51.02,2153,TiH,1.0,,
52.01,120,OOO,1.0,OOO,1.0
54.99,21805901,Mn,1.0,,
58.5,671623,Sb,2.0,,
59.98,4635,TiN,1.0,,
60.32333206176758,15700243,Ta,3.0,,
60.49,4997913,Sb,2.0,,
60.98,4239,TiN,1.0,,
61.5,3724439,Sb,2.0,,
62.0,578947,TiO,1.0,TiN,1.0
63.02,492591,TiO,1.0,TiN,1.0
64.01,4949984,TiO,1.0,TiN,1.0
65.02,432999,TiO,1.0,Ba,2.0
65.98,435228,TiO,1.0,Ba,2.0
67.02,1523186,Ba,2.0,TiO,1.0
67.52,4186741,Ba,2.0,,
67.99,5012108,Ba,2.0,TiO,1.0
68.48,7104757,Ba,2.0,,
69.02,45483133,Ba,2.0,,
70.99,5608961,MnO,1.0,,
73.0,11248,MnO,1.0,,
78.0,136819,TiOO,1.0,,
79.02,124835,TiOO,1.0,,
79.99,271,TiOO,1.0,,
80.02,1262344,TiOO,1.0,TiOO,1.0
80.99,94530,TiOO,1.0,TiOO,1.0
82.01,97408,TiOO,1.0,TiOO,1.0
82.98,193,TiOO,1.0,,
83.01,194,TiOO,1.0,,
83.98,370,TiOO,1.0,TiOO,1.0
86.98,1226832,MnOO,1.0,,
87.99,3020,MnOOH,1.0,,
89.01,4922,MnOO,1.0,MnOO,1.0
90.51,29074529,Ta,2.0,,
92.52,16310804,Re,2.0,,
93.5,27300976,Re,2.0,,
103.01,626121,MnOOO,1.0,,
103.98,640,MnOOOH,1.0,,
105.01,3757,MnOOO,1.0,MnOOO,1.0
106.01,25,TiTiN,1.0,,
106.98,30,TiTiN,1.0,,
107.02,26,TiTiN,1.0,,
107.98,620,TiTiN,1.0,TiTiN,1.0
109.0,577,TiTiN,1.0,TiTiN,1.0
109.98,2859,TiTiN,1.0,TiTiN,1.0
110.99,449,TiTiN,1.0,TiTiN,1.0
111.98,204,TiTiN,1.0,,
112.02,211,TiTiN,1.0,,
117.0,1221132,Sb,1.0,,
119.01,187893,MnOOOO,1.0,,
120.0,241,MnOOOOH,1.0,,
121.02,9088613,Sb,1.0,MnOOOO,1.0
122.98,6771731,Sb,1.0,,
161.98,15855,Er,1.0,,
163.99,253742,Er,1.0,,
165.98,5328568,Er,1.0,,
167.01,3647531,Er,1.0,,
167.98,4250170,Er,1.0,,
170.01,2362957,Er,1.0,,
181.01,13083526,Ta,1.0,,
184.99,9786484,Re,1.0,,
186.98,16380596,Re,1.0,,
212.98,1145043,TaOO,1.0,,
215.02,4590,TaOO,1.0,TaOO,1.0
