mc,counts,ion,charge,ion2,charge2
1.0,2332846,H,1.0,,
2.0,2596,HH,1.0,,
5.99,575936,C,2.0,,
6.5,6405,C,2.0,,
7.0,3396450,N,2.0,,
7.48,13632,N,2.0,,
8.01,54591773,O,2.0,,
9.02,109407,O,2.0,,
12.01,136903301,Mg,2.0,C,1.0
12.48,17312815,Mg,2.0,,
13.0,19220604,Mg,2.0,C,1.0
13.98,5225323,N,1.0,,
15.02,20982,N,1.0,,
16.02,107042702,O,1.0,,
17.01,158268,HO,1.0,,
18.01,661182,Fe,3.0,O,1.0
18.656666030883787,7055926,Fe,3.0,,
18.99,169604,Fe,3.0,HO,1.0
19.32333396911621,23083,Fe,3.0,,
23.02,43719218,Na,1.0,,
23.99,206966938,Mg,1.0,CC,1.0
25.01,26231525,Mg,1.0,,
26.01,29118297,Mg,1.0,NC,1.0
26.98,1014286,Fe,2.0,,
27.98,16053887,Fe,2.0,NN,1.0
28.48,384730,Fe,2.0,,
28.98,52465,Fe,2.0,,
29.01,146,NN,1.0,NN,1.0
29.99,4840809,Zr,3.0,,
30.35333396911621,1062158,Zr,3.0,,
30.66666603088379,1616739,Zr,3.0,,
31.32333396911621,1626138,Zr,3.0,,
31.99,6879863,OO,1.0,Zr,3.0
33.01,21742,HOO,1.0,,
33.98,62,HHOO,1.0,,
34.01,26520,OO,1.0,OO,1.0
35.0,74,HOO,1.0,HOO,1.0
36.01,23,OO,1.0,,
44.0,2203,NNO,1.0,,
44.48,43719207,Y,2.0,,
45.02,11257706,Zr,2.0,,
45.51,2470135,Zr,2.0,,
46.01,3759852,Zr,2.0,,
46.49,17487674,Nb,2.0,,
47.02,3781711,Zr,2.0,,
48.02,1682613,OOO,1.0,Zr,2.0
49.99,4290,OOO,1.0,OOO,1.0
50.02,2154,OOO,1.0,,
54.01,608572,Fe,1.0,,
56.01,9621727,Fe,1.0,,
56.48,2255913,In,2.0,,
56.98,230836,Fe,1.0,,
57.52,50207146,In,2.0,,
58.0,2602177,Sn,2.0,Fe,1.0
59.0,4249510,Sn,2.0,,
59.5,1503934,Sn,2.0,,
60.01,5666011,Sn,2.0,,
61.0,804433,Sn,2.0,,
62.0,979315,Sn,2.0,,
84.01,236089,Sr,1.0,,
86.02,3895386,Sr,1.0,,
87.02,2754301,Sr,1.0,,
88.0,32500869,Sr,1.0,,
89.0,28854683,Y,1.0,,
90.0,5966575,Zr,1.0,,
90.98,1320262,Zr,1.0,ZrH,1.0
92.0,1995156,Zr,1.0,ZrH,1.0
93.02,11545571,Nb,1.0,ZrH,1.0
93.98,2004309,Zr,1.0,,
94.99,3727,ZrH,1.0,,
96.02,324394,Zr,1.0,,
96.98,607,ZrH,1.0,,
104.98,3295647,YO,1.0,,
105.99,1366056,ZrO,1.0,Cd,1.0
107.01,181631,ZrO,1.0,YO,1.0
107.99,1594,ZrO,1.0,,
108.02,266426,ZrO,1.0,,
109.0,343,ZrO,1.0,,
110.02,5733407,Cd,1.0,ZrO,1.0
111.0,5596052,Cd,1.0,,
111.98,43900,ZrO,1.0,ZrO,1.0
112.02,10536330,Cd,1.0,,
112.99,9093597,Cd,1.0,In,1.0
113.98,12547502,Cd,1.0,ZrO,1.0
115.02,83678579,In,1.0,,
115.99,1670950,Sn,1.0,,
116.02,3278948,Cd,1.0,,
118.02,2762174,Sn,1.0,,
118.99,977558,Sn,1.0,,
120.02,3682909,Sn,1.0,,
122.01,522876,Sn,1.0,,
124.02,636557,Sn,1.0,,
