mc,counts,ion,charge,ion2,charge2
1.02,2802192,H,1.0,,
2.01,5308,HH,1.0,,
6.01,922403,C,2.0,,
6.52,10259,C,2.0,,
6.98,1701647,N,2.0,,
7.49,6830,N,2.0,,
7.99,1728115,O,2.0,,
9.0,16341394,Al,3.0,O,2.0
12.02,553431,C,1.0,,
13.0,6153,C,1.0,,
13.52,46679819,Al,2.0,,
13.98,2789590,N,1.0,,
14.02,86077581,Si,2.0,,
14.5,4387910,Si,2.0,,
14.98,2905355,Si,2.0,N,1.0
15.99,3260591,O,1.0,,
17.01,6169,HO,1.0,,
17.98,6542,O,1.0,,
19.0,112031557,F,1.0,,
19.98,45279422,Ca,2.0,,
20.98,326761,Ca,2.0,,
21.5,46671,Ca,2.0,,
22.02,9756081,Ca,2.0,,
24.02,93724,Ca,2.0,CC,1.0
26.0,1448,NC,1.0,,
27.01,29408286,Al,1.0,,
27.98,54288526,Si,1.0,AlH,1.0
28.98,356,AlHH,1.0,,
29.01,66529010,Ni,2.0,Si,1.0
29.49,35009868,Co,2.0,,
30.0,26190170,Ni,2.0,Si,1.0
30.48,1026953,Ni,2.0,,
30.99,3360948,Ni,2.0,,
32.02,846365,Ni,2.0,OO,1.0
32.98,28,HOO,1.0,,
37.5,93359635,As,2.0,,
40.02,24487797,Ca,1.0,SiC,1.0
40.98,2291,SiC,1.0,SiC,1.0
41.99,336654,Ca,1.0,SiN,1.0
42.98,33943,Ca,1.0,SiN,1.0
43.02,85743,AlO,1.0,,
43.99,5467371,Ca,1.0,SiO,1.0
44.51,23339911,Y,2.0,,
45.0,41605,W,4.0,SiO,1.0
45.49,8102673,W,4.0,,
45.74,4405642,W,4.0,,
45.99,9465219,W,4.0,SiO,1.0
46.52,7270839,W,4.0,,
47.0,26,SiHO,1.0,,
47.99,22,OOO,1.0,,
48.02,50422,Ca,1.0,,
58.02,46839462,Ni,1.0,Sn,2.0
58.98,24777065,Co,1.0,Sn,2.0
59.48,2408685,Sn,2.0,,
60.01,25447749,Ni,1.0,Sn,2.0
60.656667938232424,12276785,W,3.0,,
60.98,8695901,W,3.0,Sn,2.0
61.343332061767576,14330698,W,3.0,,
62.01,14838589,W,3.0,Ni,1.0
63.02,6094,NiH,1.0,,
63.98,562959,Ni,1.0,,
65.01,1524,NiH,1.0,,
69.98,47478,NiC,1.0,SiSiN,1.0
70.01,4228,AlAlO,1.0,,
71.0,1972,SiSiN,1.0,SiSiN,1.0
72.01,13398,NiC,1.0,SiSiN,1.0
72.98,519,NiC,1.0,,
73.02,199,NiC,1.0,SiSiN,1.0
73.99,142258,NiO,1.0,NiC,1.0
75.01,51408892,As,1.0,CoO,1.0
76.0,54432,NiO,1.0,NiC,1.0
76.98,2388,NiO,1.0,CoO,1.0
77.98,118,NiO,1.0,,
78.02,7409,NiO,1.0,,
79.99,1855,NiO,1.0,,
81.98,52,NiCC,1.0,,
88.98,12603545,Y,1.0,,
89.98,17737,W,2.0,,
90.01,597,NiOO,1.0,,
91.02,4665478,W,2.0,CoOO,1.0
91.52,2536579,W,2.0,,
91.98,5445900,W,2.0,NiOO,1.0
92.98,4186243,W,2.0,,
94.0,18,NiOO,1.0,,
95.98,373440,Pt,2.0,,
97.01,15357667,Pt,2.0,,
97.51,15777775,Pt,2.0,,
98.02,11809995,Pt,2.0,,
98.99,3360940,Pt,2.0,,
104.99,50370,YO,1.0,,
106.99,109,YO,1.0,,
116.0,2634978,Sn,1.0,,
118.01,4355787,Sn,1.0,,
119.02,1541552,Sn,1.0,,
120.0,5807708,Sn,1.0,,
122.0,824555,Sn,1.0,,
123.98,1003793,Sn,1.0,,
131.99,9208,NiNiO,1.0,,
133.98,3517,NiNiO,1.0,,
134.01,3513,NiNiO,1.0,,
134.98,143,NiNiO,1.0,,
135.01,142,NiNiO,1.0,,
136.01,2318,NiNiO,1.0,NiNiO,1.0
136.98,118,NiNiO,1.0,NiNiO,1.0
138.02,618,NiNiO,1.0,NiNiO,1.0
140.0,110,NiNiO,1.0,NiNiO,1.0
150.0,6015287,AsAs,1.0,,
159.02,35009856,Tb,1.0,,
191.99,23,WC,1.0,,
192.02,242740,Pt,1.0,,
194.02,9988906,Pt,1.0,WC,1.0
194.99,10255625,Pt,1.0,WC,1.0
195.02,3468,WC,1.0,,
195.98,7700942,Pt,1.0,WN,1.0
196.98,9331,WN,1.0,WC,1.0
198.01,2232088,Pt,1.0,WO,1.0
199.01,12095,WO,1.0,WN,1.0
199.99,40861,WO,1.0,WN,1.0
200.99,73,WN,1.0,WO,1.0
201.98,19773,WO,1.0,WO,1.0
203.99,42,WO,1.0,,
224.99,790975,AsAsAs,1.0,,
300.02,65804,AsAsAsAs,1.0,,
