mc,counts,ion,charge,ion2,charge2
1.0,4631499,H,1.0,,
1.98,13596,HH,1.0,,
2.98,95,HHH,1.0,,
6.02,2286841,C,2.0,,
6.49,25428,C,2.0,,
7.02,63604045,N,2.0,,
7.5,255442,N,2.0,,
7.98,162687126,O,2.0,,
9.01,326029,O,2.0,,
11.99,1212032,C,1.0,,
13.01,13481,C,1.0,,
14.0,102587176,N,1.0,,
14.98,411991,N,1.0,,
16.02,325374268,O,1.0,,
16.99,997571,HO,1.0,,
18.0,1019061,O,1.0,Fe,3.0
18.656666030883787,5704168,Fe,3.0,,
18.99,138833,Fe,3.0,HO,1.0
19.33333396911621,18675,Fe,3.0,,
20.01,16838627,Ca,2.0,,
20.98,121510,Ca,2.0,,
21.51,17350,Ca,2.0,,
22.01,3628117,Ca,2.0,,
24.02,37968,Ca,2.0,CC,1.0
24.98,32,CC,1.0,,
25.01,39,CC,1.0,,
25.99,118955,NC,1.0,,
27.01,840840,Fe,2.0,NC,1.0
28.01,19194574,Fe,2.0,NN,1.0
28.51,318259,Fe,2.0,,
29.0,91026,Fe,2.0,NN,1.0
30.01,101,NN,1.0,,
32.0,71004320,OO,1.0,Zn,2.0
33.0,8622647,Zn,2.0,HOO,1.0
33.52,1209950,Zn,2.0,,
33.98,227109,OO,1.0,OO,1.0
34.01,5549977,Zn,2.0,HHOO,1.0
34.98,178617,Zn,2.0,HOO,1.0
36.01,226,OO,1.0,,
39.98,10271561,Ca,1.0,,
42.01,74123,Ca,1.0,,
43.01,10596,Ca,1.0,,
43.98,4522728,NNO,1.0,Ca,1.0
45.0,18544,NNO,1.0,NNO,1.0
45.98,4286655,Mo,2.0,NNO,1.0
47.01,2690715,Mo,2.0,,
47.5,4600248,Mo,2.0,,
47.98,27402890,OOO,1.0,Mo,2.0
48.48,2777506,Mo,2.0,,
48.99,6972694,Mo,2.0,,
49.98,2913064,Mo,2.0,OOO,1.0
51.98,186,OOO,1.0,OOO,1.0
52.02,84,OOO,1.0,,
53.99,469867,Fe,1.0,,
55.98,7428671,Fe,1.0,,
56.98,178226,Fe,1.0,,
58.02,2576145,Sn,2.0,Fe,1.0
59.02,4218337,Sn,2.0,,
59.48,1492910,Sn,2.0,,
60.02,5624437,Sn,2.0,,
60.99,798527,Sn,2.0,,
62.02,972128,Sn,2.0,,
63.98,28122250,Zn,1.0,,
65.99,16144259,Zn,1.0,,
66.98,2372452,Zn,1.0,,
67.98,10878570,Zn,1.0,,
70.0,347198,Zn,1.0,,
74.02,260393,Se,1.0,,
75.98,2603910,Se,1.0,,
76.98,2198858,Se,1.0,,
77.98,6799108,Se,1.0,,
79.98,14350453,Se,1.0,,
82.01,2719644,Se,1.0,,
91.98,2783303,Mo,1.0,,
94.0,1748960,Mo,1.0,,
95.01,2990158,Mo,1.0,,
96.02,3140608,Mo,1.0,,
97.0,1805374,Mo,1.0,,
98.0,4532252,Mo,1.0,,
99.98,1805381,Mo,1.0,,
103.99,5650,MoC,1.0,,
105.02,56,MoC,1.0,,
105.99,648325,Cd,1.0,MoC,1.0
107.0,6117,MoC,1.0,MoC,1.0
107.99,73,MoC,1.0,,
108.02,6376,MoC,1.0,,
108.98,3659,MoC,1.0,,
109.02,67,MoC,1.0,,
109.98,9203,MoC,1.0,,
110.01,6199840,Cd,1.0,MoC,1.0
111.02,6348693,Cd,1.0,MoC,1.0
111.99,11956854,Cd,1.0,MoC,1.0
113.0,6051043,Cd,1.0,MoC,1.0
114.0,14234717,Cd,1.0,,
115.98,3719878,Cd,1.0,,
116.02,1352474,Sn,1.0,,
117.99,2235717,Sn,1.0,,
119.0,791238,Sn,1.0,,
120.01,2980952,Sn,1.0,,
121.99,423231,Sn,1.0,,
123.99,515229,Sn,1.0,,
127.98,401000,ZnZn,1.0,,
129.98,230203,ZnZn,1.0,,
130.02,230199,ZnZn,1.0,,
131.01,67645,ZnZn,1.0,ZnZn,1.0
131.99,442388,ZnZn,1.0,ZnZn,1.0
132.99,38849,ZnZn,1.0,ZnZn,1.0
133.98,4944,ZnZn,1.0,,
134.02,185901,ZnZn,1.0,ZnZn,1.0
135.0,26171,ZnZn,1.0,ZnZn,1.0
135.99,65698,ZnZn,1.0,ZnZn,1.0
136.98,422,ZnZn,1.0,,
137.01,419,ZnZn,1.0,,
137.99,36622,La,1.0,ZnZn,1.0
138.02,1909,ZnZn,1.0,,
138.99,34684108,La,1.0,,
140.02,55,ZnZn,1.0,,
204.01,347184,Pb,1.0,,
206.0,5976599,Pb,1.0,,
207.0,5480620,Pb,1.0,,
208.01,12994771,Pb,1.0,,
