mc,counts,ion,charge,ion2,charge2
1.0,1871813,H,1.0,,
2.02,1768,HH,1.0,,
6.0,462108,C,2.0,,
6.49,5148,C,2.0,,
7.0,2222109,N,2.0,,
7.5,8928,N,2.0,,
8.01,39832104,O,2.0,,
9.02,79826,O,2.0,,
12.02,249543,C,1.0,,
12.99,2775,C,1.0,,
13.98,4192644,N,1.0,,
15.02,16835,N,1.0,,
15.99,79664216,O,1.0,,
17.01,67201,HO,1.0,,
17.98,2548585,Fe,3.0,,
18.01,159911,O,1.0,HHO,1.0
18.68666603088379,40294017,Fe,3.0,,
18.98,966846,Fe,3.0,HO,1.0
19.31333396911621,131825,Fe,3.0,,
20.02,34026679,Ca,2.0,,
20.98,245554,Ca,2.0,,
21.51,35070,Ca,2.0,,
21.99,7331529,Ca,2.0,,
24.0,70278,Ca,2.0,CC,1.0
25.01,93535,V,2.0,,
25.5,31119015,V,2.0,,
25.98,1064,NC,1.0,,
26.99,7281672,Fe,2.0,,
28.02,115135911,Fe,2.0,NN,1.0
28.5,2762007,Fe,2.0,,
28.98,32,NN,1.0,,
29.02,376672,Fe,2.0,NN,1.0
31.98,3932978,OO,1.0,,
33.0,11089,HOO,1.0,,
33.98,26,HHOO,1.0,,
34.01,15766,OO,1.0,OO,1.0
34.99,31,HOO,1.0,,
35.02,9,HOO,1.0,,
40.0,22457612,Ca,1.0,,
41.98,162062,Ca,1.0,,
42.98,23162,Ca,1.0,,
44.01,4840020,Ca,1.0,NNO,1.0
44.51,14770135,Y,2.0,,
48.01,377284,OOO,1.0,Ca,1.0
49.99,54377,V,1.0,OOO,1.0
50.98,17426649,V,1.0,,
51.52,62362761,Rh,2.0,,
53.99,4004923,Fe,1.0,,
55.98,63319160,Fe,1.0,,
57.01,1519110,Fe,1.0,,
58.02,207147,Fe,1.0,,
64.99,31183,Ba,2.0,,
66.02,31166,Ba,2.0,,
66.98,748349,Ba,2.0,,
67.48,2057971,Ba,2.0,,
68.01,2463326,Ba,2.0,,
68.52,3492317,Ba,2.0,,
69.02,22357039,Ba,2.0,,
73.99,721627,Se,1.0,,
75.99,7216259,Se,1.0,,
76.99,6093727,Se,1.0,,
78.01,18842461,Se,1.0,,
80.01,39769625,Se,1.0,,
82.01,7536989,Se,1.0,,
89.02,9452882,Y,1.0,,
98.51,36482216,Au,2.0,,
102.99,34923155,Rh,1.0,,
105.0,745771,YO,1.0,,
106.98,1488,YO,1.0,,
107.01,5191697,Ag,1.0,,
108.99,4830884,Ag,1.0,,
151.99,100224,Gd,1.0,,
154.01,1102477,Gd,1.0,,
154.99,7416713,Gd,1.0,,
155.98,10273153,Gd,1.0,,
157.0,7867734,Gd,1.0,,
158.02,12428010,Gd,1.0,,
160.02,10974736,Gd,1.0,,
196.0,70156,Hg,1.0,,
197.02,70158104,Au,1.0,,
198.01,3542986,Hg,1.0,,
198.98,5963630,Hg,1.0,AuHH,1.0
199.99,8103268,Hg,1.0,,
201.01,4630428,Hg,1.0,,
202.02,10418477,Hg,1.0,,
203.98,1091349,Pb,1.0,,
204.02,2385378,Hg,1.0,,
206.02,18786777,Pb,1.0,,
207.02,17227708,Pb,1.0,,
208.01,40847607,Pb,1.0,,
210.98,198865,AuN,1.0,,
212.02,799,AuN,1.0,,
225.0,1059,AuNN,1.0,,
