mc,counts,ion,charge,ion2,charge2
0.99,22129437,H,1.0,,
2.0,248316,HH,1.0,,
2.99,7524,HHH,1.0,,
6.02,2185318,C,2.0,,
6.5,24301,C,2.0,,
6.98,3767113,N,2.0,,
7.52,15123,N,2.0,,
8.01,224863907,O,2.0,,
8.98,42033183,Al,3.0,O,2.0
12.01,21903843,Mg,2.0,C,1.0
12.5,2609970,Mg,2.0,,
13.0,2911647,Mg,2.0,C,1.0
13.52,88473527,Al,2.0,,
13.98,6608973,N,1.0,,
14.98,26543,N,1.0,,
16.01,368629346,O,1.0,,
17.01,5055383,HO,1.0,,
17.99,860489,O,1.0,HHO,1.0
19.02,10136,HO,1.0,,
19.98,236,HHO,1.0,,
23.99,34905355,Mg,1.0,CC,1.0
24.99,4423722,Mg,1.0,CC,1.0
26.01,4917807,Mg,1.0,NC,1.0
26.98,78,NC,1.0,,
27.02,44236789,Al,1.0,NC,1.0
27.98,28295,NN,1.0,,
28.02,1020300,AlH,1.0,,
29.01,38028,AlHH,1.0,NN,1.0
31.52,78366299,Cu,2.0,,
32.02,80384215,OO,1.0,,
32.5,34879791,Cu,2.0,,
33.0,2326465,HOO,1.0,,
34.01,379806,OO,1.0,OO,1.0
34.98,9321,HOO,1.0,HOO,1.0
35.98,558,OO,1.0,HHOO,1.0
43.01,19752095,AlO,1.0,,
44.01,14695,NNO,1.0,,
44.98,53,NNO,1.0,,
45.02,56147,AlO,1.0,AlHHO,1.0
46.01,37,NNO,1.0,,
46.99,32,AlHHO,1.0,,
48.0,37760404,OOO,1.0,,
49.98,227014,OOO,1.0,OOO,1.0
52.02,461,OOO,1.0,OOO,1.0
59.0,11447684,AlOO,1.0,,
60.98,22936,AlOO,1.0,,
61.01,22939,AlOO,1.0,,
63.0,122447396,Cu,1.0,AlOO,1.0
65.0,54556786,Cu,1.0,CuHH,1.0
67.02,25411,CuHH,1.0,,
70.01,2289598,AlAlO,1.0,,
71.98,4579,AlAlO,1.0,,
79.02,26065423,CuO,1.0,,
80.99,52235,CuO,1.0,,
81.02,11601378,CuO,1.0,,
82.99,23249,CuO,1.0,,
