mc,counts,ion,charge,ion2,charge2
1.02,6765283,H,1.0,,
1.98,27709,HH,1.0,,
3.01,277,HHH,1.0,,
5.98,4453896,C,2.0,,
6.52,49544,C,2.0,,
7.02,6667501,N,2.0,,
7.51,26785,N,2.0,,
7.98,6928967,O,2.0,,
9.0,13883,O,2.0,,
12.0,2494177,C,1.0,,
13.0,27739,C,1.0,,
14.01,10102287,N,1.0,,
15.02,40576,N,1.0,,
16.0,170827128,S,2.0,O,1.0
16.5,1334342,S,2.0,,
16.98,49516,HO,1.0,,
17.01,7005339,S,2.0,,
17.98,25148,O,1.0,HHO,1.0
19.0,109,HO,1.0,,
23.98,11730,CC,1.0,,
25.02,274,CC,1.0,CC,1.0
26.01,19016,NC,1.0,,
26.99,89,NC,1.0,,
27.02,204,NC,1.0,,
28.02,68993,NN,1.0,,
28.99,552,NN,1.0,NN,1.0
31.98,304790333,S,1.0,OO,1.0
33.0,2566860,S,1.0,HOO,1.0
33.99,13471797,S,1.0,,
34.02,281,OO,1.0,OO,1.0
35.99,51,CCC,1.0,,
43.98,1152,NNO,1.0,,
47.99,1422,OOO,1.0,,
98.52,106499999,Au,2.0,,
133.0,56349212,Cs,1.0,,
138.02,130040,La,1.0,,
139.0,129906592,La,1.0,,
196.98,169047616,Au,1.0,,
198.99,4764,AuHH,1.0,,
210.98,1202649,AuN,1.0,,
211.99,4830,AuN,1.0,,
225.02,12661,AuNN,1.0,,
226.0,94,AuNN,1.0,AuNN,1.0
