mc,counts,ion,charge,ion2,charge2
1.0,2276772,H,1.0,,
1.98,3282,HH,1.0,,
5.98,4496713,C,2.0,,
6.5,50003,C,2.0,,
6.99,6833616,N,2.0,,
7.51,27444,N,2.0,,
8.0,5827292,O,2.0,,
9.01,11686,O,2.0,,
12.01,2293329,C,1.0,,
13.01,25508,C,1.0,,
13.99,10199424,N,1.0,,
14.98,40961,N,1.0,,
16.02,10223309,O,1.0,,
17.0,16395,HO,1.0,,
18.0,20528,O,1.0,HHO,1.0
19.02,33,HO,1.0,,
24.01,10531,CC,1.0,,
24.98,4010826,Cr,2.0,V,2.0
25.02,224,CC,1.0,CC,1.0
25.48,85165857,V,2.0,,
25.99,25189,NC,1.0,,
26.02,71512018,Cr,2.0,,
26.48,8106965,Cr,2.0,,
27.01,2048450,Cr,2.0,NC,1.0
27.99,71800,NN,1.0,,
29.01,581,NN,1.0,NN,1.0
31.98,58893,OO,1.0,,
33.0,161,HOO,1.0,,
34.0,238,OO,1.0,OO,1.0
35.99,65,CCC,1.0,,
37.52,170673072,As,2.0,,
44.0,726,NNO,1.0,,
48.02,677,OOO,1.0,,
50.0,2551568,Cr,1.0,V,1.0
51.0,49396201,V,1.0,,
52.02,45767684,Cr,1.0,,
52.99,5188452,Cr,1.0,,
53.99,1310765,Cr,1.0,,
62.02,9506,CrC,1.0,,
63.01,107,CrC,1.0,,
64.02,199516,CrC,1.0,CrN,1.0
64.98,278638,Ba,2.0,CrC,1.0
65.98,635580,CrN,1.0,Ba,2.0
67.0,6185287,Ba,2.0,CrN,1.0
67.52,16896641,Ba,2.0,,
67.98,20708633,Ba,2.0,CrO,1.0
68.49,28673076,Ba,2.0,,
68.98,183612635,Ba,2.0,CrO,1.0
70.01,14507,CrO,1.0,CrO,1.0
71.0,102,CrO,1.0,,
71.99,37,CrO,1.0,,
75.01,88749999,As,1.0,,
136.0,170679,Ce,1.0,,
137.99,256007,Ce,1.0,,
139.98,75522836,Ce,1.0,,
142.02,9472349,Ce,1.0,,
149.98,15180058,AsAs,1.0,,
224.99,3353180,AsAsAs,1.0,,
300.0,758640,AsAsAsAs,1.0,,
