mc,counts,ion,charge,ion2,charge2
0.99,7589257,H,1.0,,
2.02,36512,HH,1.0,,
2.99,1544004,Li,2.0,HHH,1.0
3.5,19316407,Li,2.0,,
6.0,5804423,C,2.0,Li,1.0
6.5,33354,C,2.0,,
7.01,38996507,Li,1.0,N,2.0
7.48,15565,N,2.0,,
8.02,218723919,O,2.0,,
9.01,438320,O,2.0,,
12.01,1648793,C,1.0,,
13.02,18342,C,1.0,,
13.98,6799619,N,1.0,,
15.0,27314,N,1.0,,
15.99,437447858,O,1.0,,
17.02,2291206,HO,1.0,,
17.98,893644,O,1.0,HHO,1.0
18.02,1033899,Fe,3.0,,
18.66666603088379,16346309,Fe,3.0,,
18.99,396760,Fe,3.0,HO,1.0
19.33333396911621,53487,Fe,3.0,,
19.98,11036853,Ca,2.0,,
20.02,34,HHO,1.0,,
20.99,79647,Ca,2.0,,
21.48,11384,Ca,2.0,,
21.99,2378038,Ca,2.0,,
24.01,27831,Ca,2.0,CC,1.0
24.99,75970,V,2.0,CC,1.0
25.48,25234328,V,2.0,,
26.01,11206,NC,1.0,,
27.01,2199952,Fe,2.0,NC,1.0
27.98,34779366,Fe,2.0,,
28.01,28002,NN,1.0,,
28.49,834401,Fe,2.0,,
29.02,114007,Fe,2.0,NN,1.0
29.48,45512827,Co,2.0,,
32.01,123980117,OO,1.0,,
33.01,893094,HOO,1.0,,
33.99,259243,OO,1.0,HHOO,1.0
34.02,248464,OO,1.0,,
34.98,3577,HOO,1.0,HOO,1.0
36.01,561,OO,1.0,HHOO,1.0
39.99,6511749,Ca,1.0,,
41.98,46992,Ca,1.0,,
43.0,6719,Ca,1.0,,
43.98,1417892,Ca,1.0,NNO,1.0
44.98,40401,W,4.0,NNO,1.0
45.01,54,NNO,1.0,,
45.51,10609663,W,4.0,,
45.77,5768751,W,4.0,,
45.99,12384686,W,4.0,NNO,1.0
46.52,9520451,W,4.0,,
48.02,61455209,OOO,1.0,Ca,1.0
50.0,417177,OOO,1.0,OOO,1.0
51.02,15897641,V,1.0,,
51.99,735,OOO,1.0,OOO,1.0
54.0,1231880,Fe,1.0,,
56.02,19476455,Fe,1.0,,
56.99,467269,Fe,1.0,,
57.98,63725,Fe,1.0,,
59.0,27762813,Co,1.0,,
60.02,62062,W,3.0,,
60.64666793823242,16322550,W,3.0,,
61.01,8874998,W,3.0,,
61.313332061767575,19053317,W,3.0,,
62.02,14646860,W,3.0,,
74.98,9814538,CoO,1.0,,
77.01,19669,CoO,1.0,,
90.01,27926,W,2.0,,
91.02,15292584,CoOO,1.0,W,2.0
91.49,3993745,W,2.0,,
92.01,8573989,W,2.0,,
93.01,6622924,W,2.0,CoOO,1.0
95.02,24,CoOO,1.0,,
106.98,4896598,CoOOO,1.0,,
108.98,29434,CoOOO,1.0,CoOOO,1.0
140.98,34134617,Pr,1.0,,
192.0,109,WC,1.0,,
194.01,29229,WC,1.0,WN,1.0
194.99,16056,WC,1.0,WC,1.0
196.0,125787,WN,1.0,WC,1.0
196.99,40243,WN,1.0,WN,1.0
197.02,383,WC,1.0,,
198.01,4939145,WO,1.0,WN,1.0
199.0,2625303,WO,1.0,WN,1.0
200.02,5710422,WO,1.0,WN,1.0
201.0,5527,WO,1.0,WN,1.0
201.98,4342949,WO,1.0,WO,1.0
203.98,8677,WO,1.0,,
