mc,counts,ion,charge,ion2,charge2
0.98,1871815,H,1.0,,
1.98,2360,HH,1.0,,
5.01,7655644,B,2.0,,
5.49,31009246,B,2.0,,
5.98,924240,C,2.0,,
6.5,10274,C,2.0,,
6.98,1621148,N,2.0,,
7.49,6513,N,2.0,,
8.0,1624413,O,2.0,,
8.99,3257,O,2.0,,
10.01,12347827,B,1.0,,
10.353333015441894,12067193,P,3.0,,
11.0,50014920,B,1.0,,
12.0,526807,C,1.0,,
13.0,5855,C,1.0,,
13.99,2795095,N,1.0,,
15.0,11226,N,1.0,,
15.5,28063240,P,2.0,,
16.01,49189266,S,2.0,O,1.0
16.5,390640,S,2.0,,
16.98,3544,HO,1.0,,
17.01,2050864,S,2.0,,
17.98,588861,Fe,3.0,O,1.0
18.68666603088379,9221348,Fe,3.0,,
19.0,93765374,F,1.0,Fe,3.0
19.33333396911621,30166,Fe,3.0,,
20.0,22684455,Ca,2.0,,
20.98,163704,Ca,2.0,,
21.49,23379,Ca,2.0,,
21.99,4887682,Ca,2.0,,
22.48,8418967,Sc,2.0,,
23.98,556,CC,1.0,,
24.01,46773,Ca,2.0,,
25.98,21830,BO,1.0,NC,1.0
26.98,1356390,Fe,2.0,,
27.02,82866,BO,1.0,,
27.98,21450427,Fe,2.0,NN,1.0
28.52,514487,Fe,2.0,,
29.02,47988348,Ni,2.0,Fe,2.0
30.02,18311263,Ni,2.0,,
30.5,771741,Ni,2.0,,
31.0,16837949,P,1.0,Ni,2.0
31.98,79980224,S,1.0,,
32.02,636169,Ni,2.0,OO,1.0
32.98,673517,S,1.0,,
33.98,3535968,S,1.0,,
40.01,14971735,Ca,1.0,,
42.01,108122,Ca,1.0,BOO,1.0
43.02,15767,Ca,1.0,BOO,1.0
44.02,3225872,Ca,1.0,,
44.98,14031619,Sc,1.0,,
46.99,36549,PO,1.0,,
47.98,30885,Ca,1.0,OOO,1.0
49.01,67,PO,1.0,,
53.99,705312,Fe,1.0,,
56.02,11151390,Fe,1.0,,
57.01,267537,Fe,1.0,,
57.98,36483,Fe,1.0,,
58.01,31625868,Ni,1.0,,
58.51,1836740,Sb,2.0,,
59.0,49265,NiH,1.0,,
59.98,12085443,Ni,1.0,,
60.5,13668203,Sb,2.0,,
60.99,528176,Ni,1.0,NiH,1.0
61.52,10185558,Sb,2.0,,
62.01,1667742,Ni,1.0,NiH,1.0
63.0,2797,NiH,1.0,POO,1.0
63.98,416735,Ni,1.0,,
64.99,644,NiH,1.0,,
69.99,25568,NiC,1.0,,
71.0,281,NiC,1.0,,
71.99,9778,NiC,1.0,,
72.99,117,NiC,1.0,,
73.02,420,NiC,1.0,,
74.02,78839,NiO,1.0,NiC,1.0
76.0,30098,NiO,1.0,NiC,1.0
77.02,1251,NiO,1.0,,
77.98,4148,NiO,1.0,NiO,1.0
80.02,1026,NiO,1.0,,
81.98,26,NiCC,1.0,,
90.01,245,NiOO,1.0,,
91.98,101,NiOO,1.0,,
95.52,23261296,Ir,2.0,,
96.02,374178,Pt,2.0,,
96.51,39101451,Ir,2.0,,
97.01,15388012,Pt,2.0,,
97.51,15808966,Pt,2.0,,
98.01,11833335,Pt,2.0,,
98.99,3367591,Pt,2.0,,
107.02,7268377,Ag,1.0,,
109.01,6763239,Ag,1.0,,
116.98,3601452,Sb,1.0,,
121.01,26800395,Sb,1.0,,
122.98,19971675,Sb,1.0,,
132.0,5111,NiNiO,1.0,,
134.01,3906,NiNiO,1.0,NiNiO,1.0
135.01,160,NiNiO,1.0,NiNiO,1.0
136.0,32472,Ce,1.0,NiNiO,1.0
137.02,49,NiNiO,1.0,NiNiO,1.0
137.98,47124,Ce,1.0,NiNiO,1.0
140.01,13797817,Ce,1.0,NiNiO,1.0
142.01,1730567,Ce,1.0,,
152.02,128629,Gd,1.0,,
154.01,1414857,Gd,1.0,,
154.99,9518113,Gd,1.0,,
155.98,52613,Dy,1.0,,
156.01,13183865,Gd,1.0,,
156.98,10096922,Gd,1.0,,
157.98,16001892,Gd,1.0,Dy,1.0
160.0,15294460,Gd,1.0,Dy,1.0
161.0,9944915,Dy,1.0,,
161.98,13417745,Dy,1.0,,
162.99,13102026,Dy,1.0,,
163.99,14838442,Dy,1.0,,
192.02,213274,Pt,1.0,,
193.98,8771173,Pt,1.0,,
194.98,9011106,Pt,1.0,,
196.02,6744995,Pt,1.0,,
198.02,1919530,Pt,1.0,,
