mc,counts,ion,charge,ion2,charge2
1.02,134498241,H,1.0,,
2.0,7643574,HH,1.0,,
2.98,2268459,HHH,1.0,,
5.98,2281260,C,2.0,,
6.5,25370,C,2.0,,
7.0,25423265,N,2.0,,
7.49,102104,N,2.0,,
8.01,121944894,O,2.0,,
9.0,244384,O,2.0,,
11.99,7175398,Mg,2.0,C,1.0
12.49,750405,Mg,2.0,,
13.0,846908,Mg,2.0,C,1.0
14.01,37945162,N,1.0,,
15.02,152385,N,1.0,,
15.99,225823879,O,1.0,,
16.98,20533796,HO,1.0,,
18.02,4423394,HHO,1.0,O,1.0
18.99,41150,HO,1.0,,
20.0,7952,HHO,1.0,,
24.02,11389053,Mg,1.0,CC,1.0
24.98,1443084,Mg,1.0,,
25.02,103966,V,2.0,CC,1.0
25.52,34564875,V,2.0,,
25.99,1601833,Mg,1.0,,
26.02,51211,NC,1.0,,
26.99,566,NC,1.0,,
27.02,203,NC,1.0,,
28.0,730046,NN,1.0,,
28.99,5875,NN,1.0,NN,1.0
31.48,69503798,Cu,2.0,,
31.98,22984301,OO,1.0,,
32.02,4067787,Zn,2.0,,
32.49,30935216,Cu,2.0,,
33.01,6417098,HOO,1.0,Zn,2.0
33.51,343169,Zn,2.0,,
33.98,92125,OO,1.0,OO,1.0
34.01,2527228,Zn,2.0,HHOO,1.0
35.0,66589,Zn,2.0,HOO,1.0
36.02,3912,HHOO,1.0,HHOO,1.0
44.01,212847,NNO,1.0,,
44.99,1699,NNO,1.0,NNO,1.0
46.02,415,NNO,1.0,,
47.99,7310430,OOO,1.0,,
50.02,112538,V,1.0,OOO,1.0
50.98,22812824,V,1.0,,
51.99,83,OOO,1.0,OOO,1.0
63.01,119834143,Cu,1.0,,
64.02,7013411,Zn,1.0,,
64.99,54626672,Cu,1.0,CuHH,1.0
66.01,4026217,Zn,1.0,,
67.0,1165868,Zn,1.0,CuHH,1.0
67.99,2713004,Zn,1.0,,
69.98,86580,Zn,1.0,,
78.98,12577839,CuO,1.0,,
80.98,25201,CuO,1.0,,
81.02,5598226,CuO,1.0,,
83.0,11217,CuO,1.0,,
92.49,10794315,Re,2.0,,
93.51,18067484,Re,2.0,,
126.99,556347,CuZn,1.0,,
128.0,22167,ZnZn,1.0,,
128.98,319381,CuZn,1.0,,
129.01,247630,CuZn,1.0,,
130.0,72391,CuZn,1.0,ZnZn,1.0
131.01,361111,CuZn,1.0,CuZn,1.0
131.99,45359,CuZn,1.0,ZnZn,1.0
132.98,96873,CuZn,1.0,ZnZn,1.0
133.02,7945,CuZn,1.0,ZnZn,1.0
134.01,10550,ZnZn,1.0,ZnZn,1.0
135.02,4505,CuZn,1.0,ZnZn,1.0
136.02,3630,ZnZn,1.0,ZnZn,1.0
137.02,43,ZnZn,1.0,ZnZn,1.0
137.98,111,ZnZn,1.0,,
138.01,112,ZnZn,1.0,,
184.98,5828921,Re,1.0,,
186.98,9756447,Re,1.0,,
232.99,43292677,Th,1.0,,
