mc,counts,ion,charge,ion2,charge2
1.02,4631496,H,1.0,,
1.99,13592,HH,1.0,,
3.02,71,HHH,1.0,,
6.02,2286841,C,2.0,,
6.48,25439,C,2.0,,
6.98,916374,N,2.0,,
7.5,3682,N,2.0,,
8.0,125043865,O,2.0,,
9.01,250592,O,2.0,,
12.0,1417845,C,1.0,,
13.02,15770,C,1.0,,
14.02,1728994,N,1.0,,
14.98,6945,N,1.0,,
15.99,211938767,O,1.0,,
16.99,497707,HO,1.0,,
17.99,427976,O,1.0,HHO,1.0
19.02,104157462,F,1.0,HO,1.0
24.0,2720,CC,1.0,,
25.0,104203,V,2.0,CC,1.0
25.48,34649388,V,2.0,,
26.01,1678,NC,1.0,,
27.99,1715,NN,1.0,,
29.0,9880396,Ni,2.0,,
29.98,3775674,Ni,2.0,,
30.5,159133,Ni,2.0,,
31.0,520776,Ni,2.0,,
32.0,26068771,OO,1.0,Ni,2.0
33.02,160955,HOO,1.0,,
34.02,104872,OO,1.0,OO,1.0
34.52,13562908,Ga,2.0,,
34.99,10966004,Cl,1.0,HOO,1.0
35.52,9004326,Ga,2.0,,
35.99,103,OO,1.0,,
37.0,3500814,Cl,1.0,,
38.99,32357944,K,1.0,,
41.02,2326161,K,1.0,,
43.99,538,NNO,1.0,,
44.5,17359415,Y,2.0,,
46.49,28932355,Nb,2.0,,
48.01,5665473,OOO,1.0,,
50.01,94479,V,1.0,OOO,1.0
51.0,20096649,V,1.0,,
52.01,83,OOO,1.0,OOO,1.0
57.99,12110223,Sn,2.0,Ni,1.0
59.0,10573562,Sn,2.0,NiH,1.0
59.51,3732272,Sn,2.0,,
60.01,16251010,Sn,2.0,Ni,1.0
61.01,2099204,Sn,2.0,Ni,1.0
61.98,2430324,Sn,2.0,,
62.02,302502,Ni,1.0,NiH,1.0
62.98,1469,NiH,1.0,,
63.99,75506,Ni,1.0,,
65.0,370,NiH,1.0,,
68.99,20866013,Ga,1.0,,
70.01,70352,GaH,1.0,NiC,1.0
70.98,181,NiC,1.0,,
71.02,13853138,Ga,1.0,GaHH,1.0
71.98,36150,GaH,1.0,,
72.01,6075,NiC,1.0,,
73.0,530,NiC,1.0,GaHH,1.0
74.0,1239559,NiO,1.0,NiC,1.0
75.99,2698,NiO,1.0,NiC,1.0
76.02,473361,NiO,1.0,,
77.01,19944,NiO,1.0,,
78.0,66235,NiO,1.0,NiO,1.0
78.98,43,NiO,1.0,,
80.01,16456,NiO,1.0,NiO,1.0
81.98,41,NiO,1.0,,
82.01,35,NiCC,1.0,,
83.98,86803,Sr,1.0,,
85.98,1432156,Sr,1.0,,
87.0,1012633,Sr,1.0,,
88.02,11949059,Sr,1.0,,
89.02,9547676,Y,1.0,,
89.99,431396,NiOO,1.0,,
92.01,166585,NiOO,1.0,NiOO,1.0
93.0,15630418,Nb,1.0,NiOO,1.0
94.02,23395,NiOO,1.0,NiOO,1.0
95.98,44,NiOO,1.0,,
96.01,5736,NiOO,1.0,NiOO,1.0
104.98,2072751,YO,1.0,,
106.02,94620,NiOOO,1.0,,
107.0,22484593,Ag,1.0,YO,1.0
108.01,36705,NiOOO,1.0,NiOOO,1.0
108.98,20918095,Ag,1.0,,
109.02,1533,NiOOO,1.0,,
109.98,5196,NiOOO,1.0,NiOOO,1.0
112.01,1252,NiOOO,1.0,,
115.99,3189807,Sn,1.0,,
117.98,5272915,Sn,1.0,,
118.99,1866139,Sn,1.0,,
120.0,7030568,Sn,1.0,,
121.98,998165,Sn,1.0,,
124.02,1215153,Sn,1.0,,
132.0,13127,NiNiO,1.0,,
134.01,10067,NiNiO,1.0,NiNiO,1.0
134.98,421,NiNiO,1.0,NiNiO,1.0
136.02,3308,NiNiO,1.0,NiNiO,1.0
136.99,154,NiNiO,1.0,NiNiO,1.0
138.02,87690,La,1.0,NiNiO,1.0
138.98,86710269,La,1.0,,
139.98,77,NiNiO,1.0,,
140.02,104,NiNiO,1.0,NiNiO,1.0
203.0,5121022,Tl,1.0,,
204.98,12238385,Tl,1.0,,
