mc,counts,ion,charge,ion2,charge2
0.98,2276778,H,1.0,,
2.02,2489,HH,1.0,,
3.02,8790341,Li,2.0,,
3.5,109998116,Li,2.0,,
6.02,20776662,Li,1.0,C,2.0
6.51,62511,C,2.0,,
7.02,193527706,Li,1.0,N,2.0
7.5,15567,N,2.0,,
8.0,6247765,O,2.0,,
8.98,12523,O,2.0,,
11.99,3035286,C,1.0,,
12.98,33757,C,1.0,,
14.02,6799613,N,1.0,,
14.98,27311,N,1.0,,
16.02,12495532,O,1.0,,
17.02,16036,HO,1.0,,
17.99,25032,O,1.0,,
18.02,59,HHO,1.0,,
19.02,204807726,F,1.0,HO,1.0
22.98,68269230,Na,1.0,,
24.02,16457,CC,1.0,,
24.99,359,CC,1.0,CC,1.0
26.02,24231,NC,1.0,,
26.98,360,NC,1.0,NC,1.0
27.98,24092,NN,1.0,,
28.99,185,NN,1.0,NN,1.0
32.02,79168,OO,1.0,,
32.99,235,HOO,1.0,,
33.98,158,OO,1.0,,
34.01,157,OO,1.0,,
36.0,114,CCC,1.0,,
44.01,426,NNO,1.0,,
47.99,1664,OOO,1.0,,
56.5,2275066,In,2.0,,
57.48,50633578,In,2.0,,
105.99,1109371,Cd,1.0,,
109.99,10667063,Cd,1.0,,
111.01,10923069,Cd,1.0,,
111.98,20566107,Cd,1.0,,
113.0,14080518,Cd,1.0,In,1.0
113.98,24491589,Cd,1.0,,
115.0,81667068,In,1.0,,
116.01,6400236,Cd,1.0,,
203.0,10069701,Tl,1.0,,
204.99,24064896,Tl,1.0,,
