mc,counts,ion,charge,ion2,charge2
1.0,17220718,H,1.0,,
1.98,125300,HH,1.0,,
3.0,8124166,Li,2.0,HHH,1.0
3.48,101607455,Li,2.0,,
6.01,24424093,Li,1.0,C,2.0
6.5,94564,C,2.0,,
7.0,207844798,Li,1.0,N,2.0
7.5,34589,N,2.0,,
8.0,14944590,O,2.0,,
9.0,29949,O,2.0,,
11.98,4421503,C,1.0,,
13.02,49179,C,1.0,,
13.99,12857453,N,1.0,,
14.98,51641,N,1.0,,
15.99,25766555,O,1.0,,
16.99,249979,HO,1.0,,
17.99,58450,O,1.0,HHO,1.0
19.01,500,HO,1.0,,
23.0,17212120,Ti,2.0,,
23.49,15706057,Ti,2.0,,
23.98,158815417,Ti,2.0,CC,1.0
24.51,11833333,Ti,2.0,,
25.02,11618917,Ti,2.0,CC,1.0
26.0,61593,NC,1.0,,
27.01,943,NC,1.0,NC,1.0
27.98,69852,NN,1.0,,
28.99,567,NN,1.0,NN,1.0
32.0,467548,OO,1.0,,
33.01,10444,HOO,1.0,,
34.02,2056,OO,1.0,OO,1.0
35.0,41,HOO,1.0,HOO,1.0
36.02,485,CCC,1.0,,
44.0,3471,NNO,1.0,,
45.98,11015756,Ti,1.0,,
47.02,10260611,Ti,1.0,TiH,1.0
47.98,190485,TiH,1.0,,
48.01,101633588,Ti,1.0,OOO,1.0
48.98,7573325,Ti,1.0,,
49.02,1925583,TiH,1.0,,
50.02,7579213,Ti,1.0,TiH,1.0
51.0,140893,TiH,1.0,,
60.0,96628,TiN,1.0,,
61.0,88560,TiN,1.0,TiN,1.0
61.99,1172803,TiN,1.0,TiO,1.0
63.01,326513,TiO,1.0,TiN,1.0
64.02,2659099,TiO,1.0,TiN,1.0
64.99,194017,TiO,1.0,TiO,1.0
65.98,189734,TiO,1.0,,
66.02,5197,TiO,1.0,,
66.98,401,TiO,1.0,,
67.98,383,TiO,1.0,,
77.98,8839,TiOO,1.0,,
78.99,8060,TiOO,1.0,,
79.99,81552,TiOO,1.0,,
80.98,6075,TiOO,1.0,,
82.0,6293,TiOO,1.0,TiOO,1.0
92.5,80466668,Re,2.0,,
93.48,134684845,Re,2.0,,
106.01,3323,TiTiN,1.0,,
106.99,6062,TiTiN,1.0,TiTiN,1.0
107.99,30667,TiTiN,1.0,,
108.02,33443,TiTiN,1.0,TiTiN,1.0
108.98,27988,TiTiN,1.0,,
109.02,32787,TiTiN,1.0,TiTiN,1.0
109.98,291825,TiTiN,1.0,TiTiN,1.0
111.01,47419,TiTiN,1.0,TiTiN,1.0
112.0,43144,TiTiN,1.0,TiTiN,1.0
113.0,3265,TiTiN,1.0,TiTiN,1.0
114.01,1521,TiTiN,1.0,,
185.01,53108008,Re,1.0,,
186.99,88892004,Re,1.0,,
