mc,counts,ion,charge,ion2,charge2
0.99,3065179,H,1.0,,
2.0,5027,HH,1.0,,
2.99,21,HHH,1.0,,
5.98,3783644,C,2.0,,
6.49,42083,C,2.0,,
7.02,2883569,N,2.0,,
7.49,11575,N,2.0,,
8.0,4862662,O,2.0,,
9.02,9745,O,2.0,,
11.98,30445201,Mg,2.0,C,1.0
12.51,3618930,Mg,2.0,,
13.0,4038056,Mg,2.0,C,1.0
14.02,230551629,Si,2.0,N,1.0
14.49,11519313,Si,2.0,,
15.0,7616218,Si,2.0,N,1.0
16.02,9174849,O,1.0,,
17.01,14651,HO,1.0,,
18.02,18459,O,1.0,HHO,1.0
19.0,28,HO,1.0,,
22.48,57443359,Sc,2.0,,
24.0,45332286,Mg,1.0,CC,1.0
24.99,5744537,Mg,1.0,CC,1.0
26.01,6387178,Mg,1.0,NC,1.0
26.99,41,NC,1.0,,
27.02,119,NC,1.0,,
28.02,115257926,Si,1.0,NN,1.0
29.0,5874930,Si,1.0,NN,1.0
29.99,3874908,Si,1.0,,
31.99,42689,OO,1.0,,
33.02,167,HOO,1.0,,
34.01,159,OO,1.0,OO,1.0
36.02,32,CCC,1.0,,
40.02,493739,SiC,1.0,,
41.0,30663,SiC,1.0,SiC,1.0
41.98,699530,SiN,1.0,SiC,1.0
42.01,16606,SiC,1.0,,
43.0,38626,SiN,1.0,SiN,1.0
43.99,958219,SiO,1.0,SiN,1.0
45.0,114939878,Sc,1.0,SiO,1.0
45.99,5701351,Mo,2.0,SiO,1.0
46.5,38295585,Nb,2.0,,
47.0,3561775,Mo,2.0,SiHO,1.0
47.5,6089001,Mo,2.0,,
48.01,10187247,Mo,2.0,Ru,2.0
48.48,3676366,Mo,2.0,,
49.02,10538939,Mo,2.0,Ru,2.0
49.48,8754368,Ru,2.0,,
49.99,12361798,Ru,2.0,Mo,2.0
50.48,11718445,Ru,2.0,,
51.0,21782526,Ru,2.0,,
51.99,12890282,Ru,2.0,,
60.02,15083,SiOO,1.0,,
61.02,774,SiOO,1.0,,
61.99,554,SiOO,1.0,SiOO,1.0
69.99,148364,SiSiN,1.0,,
71.01,15723,SiSiN,1.0,SiSiN,1.0
72.0,10432,SiSiN,1.0,SiSiN,1.0
73.0,555,SiSiN,1.0,SiSiN,1.0
74.0,175,SiSiN,1.0,,
91.99,3684033,Mo,1.0,,
92.98,21445518,Nb,1.0,,
93.01,367641,Os,2.0,,
93.51,367640,Os,2.0,,
94.01,5370952,Os,2.0,Mo,1.0
94.5,3699351,Os,2.0,,
94.99,10023869,Os,2.0,Mo,1.0
96.02,15928278,Os,2.0,Mo,1.0
97.0,2389645,Mo,1.0,,
98.0,6811012,Mo,1.0,Ru,1.0
98.51,30444981,Au,2.0,,
99.0,5427708,Ru,1.0,,
99.98,2389644,Mo,1.0,,
100.01,5384971,Ru,1.0,,
101.02,7265437,Ru,1.0,,
102.02,13505169,Ru,1.0,,
104.0,8006218,Ru,1.0,MoC,1.0
104.98,160,MoC,1.0,,
105.98,8917,MoC,1.0,,
106.99,15347,MoC,1.0,MoC,1.0
107.98,26293,MoC,1.0,RuC,1.0
109.0,9515,MoC,1.0,MoC,1.0
110.02,26697,MoC,1.0,RuC,1.0
110.99,23624,RuC,1.0,MoC,1.0
112.02,32596,RuC,1.0,MoC,1.0
112.99,31225,RuC,1.0,,
113.02,358,RuC,1.0,MoC,1.0
113.98,58390,RuC,1.0,RuC,1.0
114.99,643,RuC,1.0,,
116.02,34352,RuC,1.0,,
117.02,382,RuC,1.0,,
136.0,91909,Ce,1.0,,
138.02,137863,Ce,1.0,,
139.99,40669917,Ce,1.0,,
142.0,5100971,Ce,1.0,,
197.01,57443367,Au,1.0,,
199.0,465,AuHH,1.0,,
210.99,151833,AuN,1.0,,
212.01,610,AuN,1.0,,
225.01,1048,AuNN,1.0,,
