mc,counts,ion,charge,ion2,charge2
1.0,1868125,H,1.0,,
1.98,2311,HH,1.0,,
5.99,1844806,C,2.0,,
6.48,20527,C,2.0,,
7.01,920564,N,2.0,,
7.5,3695,N,2.0,,
8.01,87909114,O,2.0,,
9.02,176170,O,2.0,,
12.01,1033078,C,1.0,,
13.01,11490,C,1.0,,
14.0,130511178,Si,2.0,N,1.0
14.51,6581844,Si,2.0,,
15.01,4346819,Si,2.0,N,1.0
15.98,172370819,O,1.0,,
17.01,172341,HO,1.0,,
18.01,345935,O,1.0,HHO,1.0
18.99,342,HO,1.0,,
20.0,13583826,Ca,2.0,,
21.01,98025,Ca,2.0,,
21.49,14002,Ca,2.0,,
21.98,2926825,Ca,2.0,,
24.0,30167,Ca,2.0,CC,1.0
25.01,616210,Cr,2.0,CC,1.0
26.01,11736377,Cr,2.0,NC,1.0
26.52,1330382,Cr,2.0,,
26.99,336097,Cr,2.0,,
27.98,981,NN,1.0,,
28.01,78760985,Si,1.0,,
29.02,51838403,Ni,2.0,Si,1.0
30.01,20923295,Ni,2.0,Si,1.0
30.52,770224,Ni,2.0,,
31.0,2520714,Ni,2.0,,
31.99,18206117,OO,1.0,Ni,2.0
32.98,40741,HOO,1.0,,
34.0,70547,OO,1.0,OO,1.0
34.51,11277943,Ga,2.0,,
35.0,141,HOO,1.0,HOO,1.0
35.52,7487344,Ga,2.0,,
36.02,76,OO,1.0,,
39.98,127482,SiC,1.0,,
40.02,7606940,Ca,1.0,,
40.99,7919,SiC,1.0,SiC,1.0
42.01,135360,SiN,1.0,Ca,1.0
42.99,12069,Ca,1.0,SiN,1.0
44.02,17314987,SiO,1.0,Ca,1.0
44.99,798954,SiO,1.0,,
45.02,27214,SiHO,1.0,,
45.98,558382,SiO,1.0,SiO,1.0
46.02,1469,SiHO,1.0,SiHHO,1.0
46.98,965,SiHO,1.0,SiHO,1.0
47.01,1598,SiO,1.0,,
48.0,4182169,OOO,1.0,Ca,1.0
50.0,357780,Cr,1.0,OOO,1.0
52.02,6337066,Cr,1.0,,
53.02,718405,Cr,1.0,,
54.02,181495,Cr,1.0,,
57.98,24389977,Ni,1.0,,
59.01,42788,NiH,1.0,,
59.99,11983884,Ni,1.0,SiOO,1.0
61.01,544925,Ni,1.0,SiOO,1.0
61.99,1387124,Ni,1.0,SiOO,1.0
63.0,2801,NiH,1.0,SiOO,1.0
63.98,334142,Ni,1.0,CrC,1.0
65.01,2035,CrC,1.0,NiH,1.0
65.99,63305,CrO,1.0,CrN,1.0
66.02,344,CrC,1.0,,
67.0,1090,CrN,1.0,CrN,1.0
67.98,271,CrN,1.0,,
68.01,1025776,CrO,1.0,CrO,1.0
68.98,16949023,Ga,1.0,CrO,1.0
69.99,108778,NiC,1.0,CrO,1.0
71.0,11177851,Ga,1.0,SiSiN,1.0
72.0,29606,NiC,1.0,GaH,1.0
72.99,864,NiC,1.0,NiC,1.0
73.98,6647475,NiO,1.0,Se,1.0
75.01,31,NiC,1.0,,
75.99,10632895,Se,1.0,NiO,1.0
77.01,7188828,Se,1.0,NiO,1.0
77.98,22249933,Se,1.0,NiO,1.0
78.99,195,NiO,1.0,,
80.02,46383491,Se,1.0,NiO,1.0
82.0,8776110,Se,1.0,NiO,1.0
84.0,50,NiCC,1.0,,
86.98,28004,Hf,2.0,,
88.02,728203,Hf,2.0,,
88.51,2604733,Hf,2.0,,
89.01,3795066,Hf,2.0,,
89.48,1918547,Hf,2.0,,
89.99,5859565,Hf,2.0,NiOO,1.0
92.02,359189,NiOO,1.0,NiOO,1.0
93.02,14969,NiOO,1.0,,
93.98,50472,NiOO,1.0,NiOO,1.0
94.98,32,NiOO,1.0,,
95.02,25,NiOO,1.0,,
96.0,572603,Pt,2.0,NiOO,1.0
97.02,23036486,Pt,2.0,,
97.52,23666664,Pt,2.0,,
98.0,17715033,Pt,2.0,NiOO,1.0
98.98,5041409,Pt,2.0,,
103.98,157913,SiSiOOO,1.0,,
105.0,16084,SiSiOOO,1.0,SiSiOOO,1.0
106.01,237818,NiOOO,1.0,SiSiOOO,1.0
107.0,538,SiSiOOO,1.0,SiSiOOO,1.0
107.98,87831,NiOOO,1.0,NiOOO,1.0
108.98,3634,NiOOO,1.0,,
110.02,12429,NiOOO,1.0,NiOOO,1.0
111.99,3056,NiOOO,1.0,NiOOO,1.0
131.98,320644,NiNiO,1.0,,
133.98,245693,NiNiO,1.0,NiNiO,1.0
135.02,10343,NiNiO,1.0,NiNiO,1.0
136.0,183397,Ce,1.0,NiNiO,1.0
136.99,4838,NiNiO,1.0,NiNiO,1.0
137.99,190265,Ce,1.0,La,1.0
138.98,27980408,La,1.0,NiNiO,1.0
139.99,41315781,Ce,1.0,NiNiO,1.0
140.98,14004073,Pr,1.0,NiNiO,1.0
142.02,5181900,Ce,1.0,NiNiO,1.0
143.98,49,NiNiO,1.0,,
173.99,14556,Hf,1.0,,
176.01,378665,Hf,1.0,,
177.01,1354470,Hf,1.0,,
177.98,1973433,Hf,1.0,,
179.01,997630,Hf,1.0,,
180.02,2563287,Hf,1.0,,
190.01,2793,HfO,1.0,,
191.99,374968,Pt,1.0,HfO,1.0
192.99,231,HfHO,1.0,,
193.02,259272,HfO,1.0,,
194.0,12818426,Pt,1.0,HfO,1.0
194.98,12972704,Pt,1.0,HfO,1.0
196.02,10058124,Pt,1.0,HfO,1.0
196.98,1958,HfHO,1.0,HfO,1.0
198.02,2723358,Pt,1.0,HfO,1.0
