mc,counts,ion,charge,ion2,charge2
1.0,8306062,H,1.0,,
2.01,39717,HH,1.0,,
3.0,484,HHH,1.0,,
5.96,5126474,C,2.0,,
6.52,57014,C,2.0,,
7.01,4837170,N,2.0,,
7.51,19440,N,2.0,,
7.98,8990176,O,2.0,,
8.99,18004,O,2.0,,
12.04,3127135,C,1.0,,
12.99,77325,C,1.0,CH,1.0
13.96,9302811,N,1.0,CHH,1.0
14.03,256,CH,1.0,,
14.96,57366,NH,1.0,,
15.04,79536,HN,1.0,N,1.0
15.97,14500692,O,1.0,NH,1.0
16.03,722,NHH,1.0,,
17.05,160578,OH,1.0,HO,1.0
17.96,1989,OHH,1.0,HHO,1.0
18.04,2496782,Fe,3.0,O,1.0
18.68666603088379,39015749,Fe,3.0,,
18.97,161,HO,1.0,,
19.02,172,OH,1.0,,
19.05,936008,Fe,3.0,,
19.38333396911621,127640,Fe,3.0,,
23.02,56603769,Na,1.0,,
23.95,371715,NaH,1.0,CC,1.0
24.99,3740036,Cr,2.0,NaHH,1.0
25.05,348,CC,1.0,CC,1.0
25.96,25340,NC,1.0,NaHHH,1.0
26.05,71185646,Cr,2.0,CN,1.0
26.54,8066025,Cr,2.0,,
26.96,6019305,Fe,2.0,NC,1.0
27.02,2038203,Cr,2.0,CN,1.0
28.0,95310408,Fe,2.0,NN,1.0
28.47,2283011,Fe,2.0,,
29.0,313927,Fe,2.0,CHO,1.0
29.99,61472,ON,1.0,CO,1.0
30.04,69505,NO,1.0,,
31.0,1340,NHO,1.0,NO,1.0
31.96,261,NO,1.0,ON,1.0
32.02,108302,OO,1.0,,
33.03,2478,HOO,1.0,OHO,1.0
33.96,264,OO,1.0,OHHO,1.0
33.99,219,OO,1.0,,
35.01,193434,NaC,1.0,,
35.97,161,CCC,1.0,,
36.05,2156,NaC,1.0,,
36.96,239344,NaN,1.0,,
37.95,970,NaN,1.0,,
38.02,190,NCC,1.0,,
38.99,547176,NaO,1.0,,
39.98,8513,NaHO,1.0,CNN,1.0
40.97,1175,NaO,1.0,NaHHO,1.0
42.0,899,NNN,1.0,,
43.95,1108,COO,1.0,,
44.05,1211,ONN,1.0,,
46.0,1799,NOO,1.0,,
46.96,1588,NaCC,1.0,,
48.02,2867,OOO,1.0,,
50.05,2166788,Cr,1.0,,
51.0,17405,CrH,1.0,,
51.04,5501,NaNN,1.0,,
52.0,41267780,Cr,1.0,CrHH,1.0
52.96,4678269,Cr,1.0,,
53.03,331315,CrH,1.0,,
53.95,1181884,Cr,1.0,,
54.0,41173,CrH,1.0,CrHH,1.0
54.04,3430762,Fe,1.0,,
54.98,30,CrHHH,1.0,,
55.05,51602,FeH,1.0,NaOO,1.0
56.0,54241416,Fe,1.0,,
56.05,535,FeHH,1.0,CrHH,1.0
56.99,70,NaOO,1.0,NaOO,1.0
57.02,1792320,Fe,1.0,FeH,1.0
57.96,189246,Fe,1.0,FeH,1.0
58.02,6784,FeHH,1.0,,
59.0,201,FeHH,1.0,FeHHH,1.0
59.05,1588,FeH,1.0,,
60.0,34,FeHH,1.0,ONNO,1.0
61.99,8981,CrC,1.0,,
62.95,96,CrC,1.0,,
64.03,187648,CrC,1.0,CrN,1.0
64.96,19426,CrC,1.0,,
65.01,67,CrN,1.0,,
65.04,1908,CrC,1.0,,
65.96,29769,CrO,1.0,CrC,1.0
66.0,333103,CrN,1.0,FeC,1.0
66.95,1475,CrN,1.0,FeC,1.0
67.05,35865,CrN,1.0,CrHO,1.0
68.01,607492,CrO,1.0,FeN,1.0
68.04,273491,FeC,1.0,,
69.05,83430,CrO,1.0,CrHO,1.0
69.99,582721,FeN,1.0,CrO,1.0
70.05,54221,FeO,1.0,,
70.95,653,FeHO,1.0,CrO,1.0
71.0,2274,FeN,1.0,,
71.04,13799,FeN,1.0,CrHO,1.0
71.96,857243,FeO,1.0,FeN,1.0
72.01,1937,FeN,1.0,FeO,1.0
72.05,24,CrO,1.0,,
73.02,28727,FeO,1.0,FeHO,1.0
74.03,1533267,Se,1.0,FeO,1.0
74.97,8853,SeH,1.0,,
75.05,67,FeO,1.0,FeHO,1.0
76.03,15285292,Se,1.0,CrCC,1.0
77.04,12994361,Se,1.0,SeH,1.0
77.96,117,FeCC,1.0,,
78.0,75974,SeH,1.0,SeHH,1.0
78.05,39906015,Se,1.0,CrNN,1.0
78.96,1000,SeHH,1.0,,
79.01,231031,SeH,1.0,,
79.97,11710,CrNN,1.0,SeHH,1.0
80.02,84226431,Se,1.0,,
80.97,488555,SeH,1.0,CrNN,1.0
81.99,7358,SeHH,1.0,FeNN,1.0
82.03,15963107,Se,1.0,CrOO,1.0
83.03,92478,SeH,1.0,SeHHH,1.0
83.99,7563,FeNN,1.0,,
84.04,17063,CrOO,1.0,SeHH,1.0
84.97,34,FeNN,1.0,,
85.02,1845,CrOO,1.0,FeNN,1.0
85.05,167,FeNN,1.0,,
86.0,6113,SeC,1.0,FeOO,1.0
87.0,53,SeC,1.0,,
88.01,71215,SeC,1.0,FeOO,1.0
88.96,378,FeOO,1.0,,
89.03,39633,SeC,1.0,SeC,1.0
89.96,92635,SeN,1.0,,
90.05,133156,SeC,1.0,SeO,1.0
90.95,153,SeHO,1.0,,
91.0,78597,SeN,1.0,SeN,1.0
91.04,1332,SeC,1.0,,
91.99,614895,SeC,1.0,SeN,1.0
92.96,103713,SeO,1.0,SeC,1.0
93.03,953,SeN,1.0,,
93.96,308219,SeO,1.0,SeHO,1.0
