mc,counts,ion,charge,ion2,charge2
0.95,2173941,H,1.0,,
1.99,2643,HH,1.0,,
3.02,538026,Li,2.0,,
3.46,6732613,Li,2.0,,
5.99,927643,Li,1.0,,
6.03,536695,C,2.0,,
6.47,5994,C,2.0,,
7.0,13622028,Li,1.0,N,2.0
7.53,8086,N,2.0,,
8.04,51144130,O,2.0,LiH,1.0
8.96,102501,O,2.0,LiHH,1.0
11.99,279086,C,1.0,,
12.03,66442566,Mg,2.0,,
12.49,8421118,Mg,2.0,,
12.95,738,CH,1.0,,
12.98,3116,C,1.0,,
13.04,9348032,Mg,2.0,HC,1.0
14.0,23115666,Si,2.0,,
14.05,3246229,N,1.0,,
14.47,1178340,Si,2.0,,
14.95,781500,Si,2.0,HN,1.0
15.04,16679,N,1.0,NH,1.0
15.97,102252264,O,1.0,,
16.02,19506673,S,2.0,,
16.5,164248,S,2.0,,
16.99,124620,HO,1.0,,
17.02,104399,OH,1.0,,
17.05,862405,S,2.0,,
17.95,1365,OHH,1.0,HHO,1.0
18.05,204919,O,1.0,,
18.95,4659,LiC,1.0,OH,1.0
18.98,240,HO,1.0,,
20.01,2244,LiN,1.0,LiC,1.0
20.98,27394,LiN,1.0,,
22.0,71984,LiO,1.0,LiN,1.0
22.99,899459,LiO,1.0,LiHO,1.0
23.03,50142447,Na,1.0,,
24.05,125424321,Mg,1.0,NaH,1.0
24.97,16087318,Mg,1.0,MgH,1.0
25.0,1785,LiO,1.0,,
25.95,513,MgHH,1.0,,
25.98,25125,MgH,1.0,,
26.02,17638505,Mg,1.0,NC,1.0
26.97,27882,MgH,1.0,,
27.05,60,MgHH,1.0,,
27.52,50142441,Mn,2.0,,
27.97,15525703,Si,1.0,CO,1.0
28.01,26673,OC,1.0,MgHH,1.0
29.03,841242,Si,1.0,SiH,1.0
30.01,673091,Si,1.0,NO,1.0
30.05,197435,ON,1.0,HSi,1.0
30.95,1525,HSi,1.0,NHO,1.0
30.98,1499,SiH,1.0,NO,1.0
31.05,799,ON,1.0,,
31.96,36191406,S,1.0,OO,1.0
32.97,21399,OHO,1.0,,
33.01,310645,S,1.0,SH,1.0
33.96,21448,OO,1.0,OO,1.0
34.03,1383167,S,1.0,LiSi,1.0
34.99,198314,LiSi,1.0,NaC,1.0
35.95,463,LiSi,1.0,,
36.0,56044,MgC,1.0,LiSi,1.0
36.04,200,NaC,1.0,,
37.01,125935,NaN,1.0,LiSi,1.0
37.95,220165,MgN,1.0,LiOO,1.0
38.05,432,NaN,1.0,,
39.02,13528890,K,1.0,NaO,1.0
39.98,8746193,MgO,1.0,SiC,1.0
40.04,61088,MgN,1.0,NaHO,1.0
41.01,1823249,MgO,1.0,K,1.0
42.03,1345961,MgO,1.0,NSi,1.0
43.05,10766,MgHO,1.0,NSi,1.0
43.96,1576873,OSi,1.0,ONN,1.0
44.01,1405401,SiO,1.0,COO,1.0
44.04,12018,SC,1.0,MgO,1.0
44.98,178722,OSi,1.0,SiO,1.0
45.55,5571702,W,4.0,,
45.76,3029499,W,4.0,,
45.99,9129600,W,4.0,Mo,2.0
46.46,4999704,W,4.0,,
46.97,1250,SN,1.0,SN,1.0
47.03,1515883,Mo,2.0,SiHO,1.0
47.5,2591105,Mo,2.0,,
47.96,2929935,SO,1.0,OOO,1.0
48.04,2721489,Mo,2.0,MgCC,1.0
48.51,1564439,Mo,2.0,,
48.99,3949654,Mo,2.0,SO,1.0
50.0,92881,SO,1.0,SO,1.0
50.04,1564455,Mo,2.0,,
50.99,4113,KC,1.0,NaNN,1.0
51.04,561979,NaSi,1.0,,
51.96,1437,MgNN,1.0,KC,1.0
52.02,1960723,MgSi,1.0,NaSi,1.0
52.97,366624,MgSi,1.0,MgSi,1.0
53.04,18886,NaSi,1.0,,
53.96,288,MgNN,1.0,KN,1.0
53.99,77428,MgSi,1.0,MgSi,1.0
54.04,271773,MgSi,1.0,,
54.97,23726,MgSi,1.0,MgSi,1.0
55.01,27681266,Mn,1.0,KO,1.0
55.96,1124289,MgOO,1.0,MgSi,1.0
56.05,366122,SiSi,1.0,MnH,1.0
56.95,773,NaOO,1.0,,
57.04,224284,MgOO,1.0,KO,1.0
57.96,9537,SiSi,1.0,,
58.03,171530,MgOO,1.0,SiSi,1.0
58.95,1218,SiSi,1.0,SiSi,1.0
59.02,404,MgOO,1.0,KO,1.0
59.98,563541,SSi,1.0,SiOO,1.0
60.04,33458,W,3.0,SNN,1.0
60.64666793823242,8571849,W,3.0,,
60.99,28713,SSi,1.0,SiOO,1.0
61.03,4663847,W,3.0,SSi,1.0
61.313332061767575,10005938,W,3.0,,
61.99,7728037,W,3.0,SSi,1.0
63.0,123,SSi,1.0,,
63.04,857,SSi,1.0,,
63.99,556,SSi,1.0,,
64.04,282425,SOO,1.0,,
64.95,2359,SOO,1.0,,
66.01,13629,SOO,1.0,SOO,1.0
66.99,17203,MnC,1.0,NaNNO,1.0
67.04,119789,KSi,1.0,KNN,1.0
67.99,215,MnC,1.0,SOO,1.0
68.04,6294,KSi,1.0,MgNNO,1.0
69.03,128584,MnN,1.0,KSi,1.0
70.01,935,MnN,1.0,KSi,1.0
70.96,3573492,MnO,1.0,,
71.03,77759,KOO,1.0,KSi,1.0
71.95,7713,MnHO,1.0,SiNNO,1.0
72.97,7303,MnO,1.0,KOO,1.0
73.01,5760,KOO,1.0,KOO,1.0
74.0,1263589,Se,1.0,,
74.99,1919,SeH,1.0,,
75.98,12635898,Se,1.0,,
76.04,49,SNNO,1.0,,
76.96,10670314,Se,1.0,,
77.0,19139,SeH,1.0,,
77.98,33009946,Se,1.0,SeH,1.0
79.02,48,SeHH,1.0,,
79.05,49986,SeH,1.0,,
79.98,69637985,Se,1.0,SeHH,1.0
80.98,105511,SeH,1.0,,
82.0,13197492,Se,1.0,,
82.05,322,SeHH,1.0,,
82.96,385,MnNN,1.0,,
83.0,825404,MnSi,1.0,,
83.05,19979,SeH,1.0,,
83.97,62,SeHH,1.0,,
84.0,42068,MnSi,1.0,,
85.0,7381442,Rb,1.0,MnSi,1.0
86.05,12249,RbH,1.0,SeC,1.0
86.96,505513,MnOO,1.0,RbHH,1.0
87.03,2831471,Rb,1.0,,
87.95,1961,MnOOH,1.0,,
87.99,6919,RbH,1.0,SeN,1.0
88.04,3799,SeC,1.0,,
89.0,2055,MnOO,1.0,MnOO,1.0
89.03,3228,SeC,1.0,SeC,1.0
89.97,33589,SeN,1.0,SeC,1.0
90.05,78299,SeO,1.0,W,2.0
90.97,20068,SeN,1.0,SeC,1.0
91.0,98,SeN,1.0,,
91.04,3600420,W,2.0,SeHO,1.0
91.48,1957495,W,2.0,,
91.98,21142,SeC,1.0,SeO,1.0
92.03,6309057,W,2.0,Mo,1.0
92.95,232,SeC,1.0,,
93.04,3781369,W,2.0,SeO,1.0
93.95,132176,SeN,1.0,SeHO,1.0
93.99,2571147,SeO,1.0,Mo,1.0
94.97,1509091,Mo,1.0,SeHO,1.0
95.01,3304,MoH,1.0,SeO,1.0
95.97,1606503,Mo,1.0,SeN,1.0
96.01,3563145,SeO,1.0,MoH,1.0
96.96,13139,SeHO,1.0,,
97.0,1979,RbC,1.0,,
97.04,910424,Mo,1.0,MoH,1.0
97.98,2961478,Mo,1.0,SeO,1.0
98.05,40,SeHHO,1.0,,
98.96,19217,RbN,1.0,MoH,1.0
99.04,2492,SeHO,1.0,,
99.98,40,RbN,1.0,,
100.03,908724,Mo,1.0,SeO,1.0
100.96,364562,RbO,1.0,,
100.99,5439,RbN,1.0,,
101.02,1693,MoH,1.0,,
101.98,22531,SeSi,1.0,RbHO,1.0
102.96,68180,MnOOO,1.0,SeSi,1.0
103.02,141137,RbO,1.0,RbO,1.0
103.96,210459,SeSi,1.0,MoC,1.0
104.02,292,MnOOOH,1.0,,
105.03,187031,SeSi,1.0,SeSi,1.0
105.99,576316,SeSi,1.0,SeOO,1.0
106.95,27652,SeSi,1.0,,
107.0,5902,SeSi,1.0,,
107.04,1010,MoC,1.0,,
107.97,115841,MoO,1.0,,
108.0,40,SeOO,1.0,SeOO,1.0
108.03,1293050,SeSi,1.0,SeOO,1.0
108.98,63723,SeSi,1.0,MoN,1.0
109.03,105033,SeOO,1.0,,
109.99,619973,SeOO,1.0,SeSi,1.0
110.05,40077,SeSi,1.0,MoC,1.0
110.99,138590,MoO,1.0,SeSi,1.0
111.05,200,SeOO,1.0,,
112.01,146297,MoO,1.0,SeSi,1.0
112.05,685986,SeOO,1.0,MoHO,1.0
112.95,61,RbNN,1.0,,
112.99,250,MoO,1.0,,
113.02,189021,RbSi,1.0,MoO,1.0
114.03,330168,MoO,1.0,SeOO,1.0
115.05,48352,RbSi,1.0,RbSi,1.0
115.96,75109,MoO,1.0,,
116.0,2457,RbSi,1.0,SeOO,1.0
116.03,613,MoO,1.0,SeOO,1.0
116.98,1459,RbSi,1.0,,
117.02,306,MoHO,1.0,,
117.05,75887,RbOO,1.0,,
118.04,169,MoO,1.0,,
118.97,38037,RbOO,1.0,MnOOOO,1.0
119.02,159,RbOO,1.0,,
119.97,30,MnOOOOH,1.0,,
120.04,31257,MoSi,1.0,,
