mc,counts,ion,charge,ion2,charge2
1.02,4273972,H,1.0,,
1.95,10250,HH,1.0,,
3.05,1826565,Li,2.0,HHH,1.0
3.51,22855286,Li,2.0,,
6.02,2813750,C,2.0,,
6.05,3512419,Li,1.0,,
6.52,31281,C,2.0,,
6.97,49151314,N,2.0,LiH,1.0
7.03,43952537,Li,1.0,,
7.54,197352,N,2.0,,
7.95,75332914,O,2.0,,
8.02,111056,LiH,1.0,LiHH,1.0
8.98,642,LiHH,1.0,,
9.02,150972,O,2.0,,
12.04,1491309,C,1.0,,
12.96,16595,C,1.0,,
13.01,8929,HC,1.0,,
13.05,9086,CH,1.0,,
13.95,89350170,N,1.0,HC,1.0
14.97,358832,N,1.0,,
15.05,538099,NH,1.0,HN,1.0
15.96,132164136,O,1.0,NH,1.0
16.04,2930,NHH,1.0,HN,1.0
17.01,693224,HO,1.0,OH,1.0
18.05,273895,O,1.0,LiC,1.0
18.95,840,HO,1.0,LiC,1.0
18.98,142394822,F,1.0,,
19.03,60562,LiC,1.0,OH,1.0
20.01,578701,FH,1.0,LiN,1.0
20.97,2620535,LiN,1.0,FHH,1.0
21.04,837,LiN,1.0,,
21.99,253197,LiO,1.0,,
22.03,10509,LiN,1.0,,
22.96,3170060,LiO,1.0,LiHO,1.0
23.03,3417479,Ti,2.0,,
23.46,3118441,Ti,2.0,,
24.05,31550286,Ti,2.0,LiHO,1.0
24.54,2349515,Ti,2.0,,
24.97,220,LiHHO,1.0,CC,1.0
25.05,3879567,Ti,2.0,Cr,2.0
26.0,30182202,Cr,2.0,NC,1.0
26.54,3381864,Cr,2.0,,
26.99,857033,Cr,2.0,NC,1.0
27.05,2645,CN,1.0,CN,1.0
27.95,5322635,NN,1.0,OC,1.0
28.04,219743,CO,1.0,,
28.99,77140,HNN,1.0,NN,1.0
29.98,14136020,ON,1.0,NO,1.0
30.97,343727,FC,1.0,NHO,1.0
32.04,11940867,OO,1.0,ON,1.0
32.97,7089134,FN,1.0,HOO,1.0
33.96,24306,OO,1.0,OHHO,1.0
34.03,76812,FN,1.0,LiNN,1.0
35.01,9154380,FO,1.0,LiNN,1.0
35.95,1277,LiNN,1.0,CCC,1.0
36.0,37,OO,1.0,,
36.03,80641,FHO,1.0,LiNN,1.0
36.96,443,FHHO,1.0,,
37.03,17684,FO,1.0,,
38.01,51573,LiOO,1.0,NCC,1.0
38.99,80261654,K,1.0,LiOO,1.0
39.95,116,LiOO,1.0,,
40.01,243284,KH,1.0,CNN,1.0
40.96,1901,KHH,1.0,CNN,1.0
41.03,5726902,K,1.0,LiOO,1.0
41.95,15551,KH,1.0,,
42.02,556756,NNN,1.0,,
42.96,1342,FCC,1.0,KHH,1.0
43.05,6726,NNN,1.0,NNN,1.0
43.96,1065766,ONN,1.0,,
44.05,36111,COO,1.0,,
44.97,4682,ONN,1.0,COO,1.0
45.03,9749,HNNO,1.0,ONN,1.0
45.95,1576494,NOO,1.0,HNNO,1.0
46.0,1710989,Ti,1.0,ONN,1.0
47.02,2721811,Ti,1.0,FNN,1.0
47.96,4654,FNN,1.0,NHHOO,1.0
47.99,17424239,Ti,1.0,OOO,1.0
48.98,73499,TiH,1.0,,
49.03,1174778,Ti,1.0,TiHH,1.0
49.95,2004857,Ti,1.0,Cr,1.0
50.96,5443,TiH,1.0,TiHH,1.0
51.03,2410751,FOO,1.0,KC,1.0
51.96,15813292,Cr,1.0,KC,1.0
52.98,5558451,KN,1.0,Cr,1.0
53.01,12269,KC,1.0,FHHOO,1.0
53.04,4484,FOO,1.0,LiNNO,1.0
53.99,579,CrHH,1.0,KC,1.0
54.03,478506,Cr,1.0,KN,1.0
54.96,263521,KN,1.0,CrHH,1.0
55.0,2776,CrH,1.0,,
55.03,7813105,KO,1.0,,
55.96,44404,KHO,1.0,,
55.99,1058,KN,1.0,,
56.02,3622,CNNO,1.0,,
56.96,561671,KO,1.0,,
57.0,15911,KO,1.0,KHHO,1.0
58.03,3622694,Sn,2.0,NNNO,1.0
58.97,5769127,Sn,2.0,KO,1.0
59.03,6155,TiC,1.0,NNNO,1.0
59.51,2040997,Sn,2.0,,
59.98,8097882,Sn,2.0,ONNO,1.0
61.05,1233904,Sn,2.0,TiN,1.0
62.04,2956843,TiN,1.0,Sn,2.0
63.01,495286,FNNO,1.0,TiO,1.0
63.04,101834,TiN,1.0,TiC,1.0
63.95,2600676,TiO,1.0,TiN,1.0
64.04,1030,FNNO,1.0,,
65.0,194977,TiO,1.0,TiHO,1.0
65.04,7605,CrC,1.0,TiN,1.0
65.99,2171554,CrN,1.0,TiO,1.0
66.98,935990,KNN,1.0,CrN,1.0
67.96,7198,KNN,1.0,KNN,1.0
68.03,2621909,CrO,1.0,CrN,1.0
68.97,200,CrN,1.0,,
69.05,361939,CrO,1.0,KNN,1.0
70.02,81220,CrO,1.0,CrO,1.0
70.05,203,KNN,1.0,,
70.97,542,CrHO,1.0,,
71.0,1022376,KOO,1.0,CrO,1.0
71.99,166,TiCC,1.0,,
72.04,138,CrO,1.0,,
72.97,4134,KOO,1.0,KOO,1.0
73.02,73446,KOO,1.0,,
74.02,26924,TiNN,1.0,,
74.96,351,KOO,1.0,TiNN,1.0
74.99,157,KOO,1.0,,
75.05,24581,TiNN,1.0,,
75.95,215,CrCC,1.0,,
76.0,82,TiNN,1.0,,
76.03,248543,TiNN,1.0,TiNN,1.0
76.97,2029,TiNN,1.0,TiNN,1.0
77.03,18512,TiNN,1.0,,
77.96,73230,TiOO,1.0,TiNN,1.0
78.02,74,TiNN,1.0,,
78.96,77,CrNN,1.0,CrNN,1.0
78.99,41263,TiOO,1.0,,
79.04,136,TiNN,1.0,TiNN,1.0
80.03,603226,TiOO,1.0,CrNN,1.0
80.95,86,TiOO,1.0,,
81.03,53713,TiOO,1.0,CrNN,1.0
81.95,837,TiOO,1.0,,
82.05,61343,TiOO,1.0,CrOO,1.0
82.97,95,TiOO,1.0,CrNN,1.0
83.03,134508,KNNO,1.0,TiOO,1.0
83.99,788205,CrOO,1.0,Sr,1.0
84.97,1088,SrH,1.0,KNNO,1.0
85.01,52880,CrOO,1.0,,
85.05,9648,KNNO,1.0,,
85.98,5287423,Sr,1.0,CrOO,1.0
86.03,14345,CrOO,1.0,CrOO,1.0
86.95,3737978,Sr,1.0,CrOO,1.0
87.0,13339,SrH,1.0,,
87.04,97,CrOO,1.0,,
87.99,140,SrHH,1.0,CrOO,1.0
88.04,44116255,Sr,1.0,SrH,1.0
89.02,79,SrHH,1.0,,
89.05,111381,SrH,1.0,,
90.04,7050,TiNNO,1.0,SrHH,1.0
90.95,5617,TiNNO,1.0,TiNNO,1.0
91.0,23,TiNNO,1.0,,
91.97,18,TiNNO,1.0,,
92.0,12,TiNNO,1.0,,
92.03,56679,TiNNO,1.0,,
93.02,4668,TiNNO,1.0,TiNNO,1.0
93.95,1837,CrNNO,1.0,,
93.98,4318,TiNNO,1.0,TiNNO,1.0
95.98,35031,CrNNO,1.0,,
96.01,607,SrC,1.0,,
96.96,3965,CrNNO,1.0,,
97.02,291,CrNNO,1.0,CrNNO,1.0
97.95,10143,SrC,1.0,,
98.0,19302,SrN,1.0,CrNNO,1.0
98.95,7175,SrC,1.0,,
99.0,72,SrN,1.0,,
99.03,101,SrC,1.0,,
99.97,409630,SrN,1.0,SrC,1.0
101.05,214889,SrN,1.0,SrN,1.0
101.97,402303,SrO,1.0,SrO,1.0
102.02,2508702,SrN,1.0,SrN,1.0
102.95,10073,SrN,1.0,,
103.02,284410,SrO,1.0,,
103.05,3026,SrHO,1.0,,
103.99,3356247,SrO,1.0,,
104.03,2944,SrHO,1.0,SrO,1.0
105.03,25744,SrHO,1.0,SrO,1.0
106.0,6867,SrO,1.0,SrHHO,1.0
107.02,48,SrHO,1.0,,
109.97,34,SrCC,1.0,,
111.01,14,SrCC,1.0,,
111.96,2853,SrNN,1.0,SrCC,1.0
114.01,42633,SrNN,1.0,,
114.96,153,SrNN,1.0,,
115.01,30286,SrNN,1.0,SrNN,1.0
115.96,2454664,Sn,1.0,SrNN,1.0
116.02,125,SrNN,1.0,,
116.98,9801,SnH,1.0,SrNN,1.0
117.02,1410,SrNN,1.0,,
117.96,3553442,Sn,1.0,SrOO,1.0
118.04,54,SnHH,1.0,,
118.95,65962,SrOO,1.0,,
118.98,1224605,Sn,1.0,,
119.04,13826,SnH,1.0,,
119.95,5397053,Sn,1.0,SrOO,1.0
120.04,108,SnHH,1.0,,
120.96,312,SrOO,1.0,SrOO,1.0
121.03,18441,SnH,1.0,,
121.99,658273,Sn,1.0,SrOO,1.0
122.05,13,SrHHOO,1.0,,
122.95,2621,SnH,1.0,,
123.96,797410,Sn,1.0,,
124.05,22,SnHH,1.0,,
125.05,3195,SnH,1.0,,
126.04,32,SnHH,1.0,,
128.03,6383,SnC,1.0,SrNNO,1.0
128.99,66,SnC,1.0,,
129.97,198496,SnN,1.0,SnC,1.0
130.04,9516,SrNNO,1.0,,
130.99,10228,SrNNO,1.0,SnC,1.0
131.02,812,SnN,1.0,SrNNO,1.0
131.95,29,SrNNO,1.0,,
132.02,746771,SnO,1.0,SnN,1.0
132.95,140,SnC,1.0,,
132.98,1884,SnN,1.0,SrNNO,1.0
133.04,112353,SnN,1.0,SnHO,1.0
133.96,566285,SnO,1.0,SnN,1.0
134.04,419076,SnN,1.0,SnC,1.0
134.96,204925,SnO,1.0,SnHO,1.0
135.04,24,SnC,1.0,,
136.01,817973,SnO,1.0,SnN,1.0
137.0,4640,SnHO,1.0,SnO,1.0
137.95,1514,SnO,1.0,,
138.02,179077,SnO,1.0,SnN,1.0
138.05,22,SnHHO,1.0,,
138.98,293,SnN,1.0,,
139.05,577,SnHO,1.0,,
139.97,130426,SnO,1.0,SnCC,1.0
140.02,217,SnO,1.0,,
140.95,690,SnHO,1.0,,
141.95,44,SnCC,1.0,,
142.02,247,SnO,1.0,,
143.96,22411,SnNN,1.0,SnCC,1.0
144.96,92,SnNN,1.0,,
144.99,92,SnNN,1.0,,
145.97,36996,SnNN,1.0,,
146.96,13083,SnNN,1.0,,
147.02,156,SnNN,1.0,,
147.05,143,SnNN,1.0,,
147.96,103857,SnOO,1.0,SnNN,1.0
148.03,90,SnNN,1.0,SnNN,1.0
149.03,418,SnNN,1.0,SnNN,1.0
149.99,97422,SnOO,1.0,SnNN,1.0
150.95,7,SnNN,1.0,,
150.98,31953,SnOO,1.0,SnNN,1.0
151.99,8711,SnNN,1.0,SnOO,1.0
152.05,120434,SnOO,1.0,SnOO,1.0
152.96,42,SnNN,1.0,,
153.01,138,SnOO,1.0,SnNN,1.0
153.98,247,SnOO,1.0,,
154.04,17325,SnOO,1.0,SnOO,1.0
155.99,20843,SnOO,1.0,SnOO,1.0
158.04,71,SnOO,1.0,SnOO,1.0
159.96,6030,SnNNO,1.0,,
161.02,43,SnNNO,1.0,SnNNO,1.0
162.01,9949,SnNNO,1.0,,
163.03,3613,SnNNO,1.0,SnNNO,1.0
164.02,13257,SnNNO,1.0,,
164.97,60,SnNNO,1.0,,
165.02,44,SnNNO,1.0,,
165.96,1886,SnNNO,1.0,,
166.05,23,SnNNO,1.0,,
168.02,2294,SnNNO,1.0,,
