mc,counts,ion,charge,ion2,charge2
1.05,1746900,H,1.0,,
1.98,1845,HH,1.0,,
2.97,1477779,Li,2.0,,
3.45,18492447,Li,2.0,,
6.04,2853888,Li,1.0,C,2.0
6.48,4801,C,2.0,,
6.96,31101100,Li,1.0,N,2.0
7.52,3121,N,2.0,,
7.96,1027845,O,2.0,,
8.01,37712,LiH,1.0,,
9.01,2124,O,2.0,LiHH,1.0
11.99,267383,C,1.0,,
12.96,3441,C,1.0,HC,1.0
13.02,436,CH,1.0,,
13.97,1304278,N,1.0,,
14.97,8318,N,1.0,HN,1.0
16.03,32843307,S,2.0,O,1.0
16.55,261890,S,2.0,,
16.96,1374995,S,2.0,,
17.05,3087,HO,1.0,OH,1.0
17.96,4018,O,1.0,LiC,1.0
19.04,6739,LiC,1.0,,
19.97,2191,LiN,1.0,,
20.0,77,LiC,1.0,,
20.98,27555,LiN,1.0,,
21.99,2013,LiO,1.0,LiN,1.0
23.04,24012,LiO,1.0,,
23.99,96,CC,1.0,,
24.02,62,LiHO,1.0,,
24.97,47,LiO,1.0,,
25.97,273,CN,1.0,,
26.01,421,NC,1.0,,
27.98,993,CO,1.0,OC,1.0
28.02,931,NN,1.0,,
28.98,37266859,Ni,2.0,,
29.96,14242484,Ni,2.0,NO,1.0
30.01,1543,ON,1.0,,
30.45,600191,Ni,2.0,,
31.05,1964290,Ni,2.0,,
31.55,33831104,Cu,2.0,,
32.01,62695131,S,1.0,Ni,2.0
32.52,15057775,Cu,2.0,,
32.97,601178,S,1.0,SH,1.0
33.95,801,SH,1.0,SHH,1.0
34.03,2749984,S,1.0,,
34.96,39,LiNN,1.0,,
34.99,3425,SH,1.0,,
38.95,20341267,K,1.0,,
39.01,52,LiOO,1.0,,
40.04,25280,KH,1.0,,
41.05,1462364,K,1.0,KHH,1.0
42.0,1809,KH,1.0,,
44.02,17479,SC,1.0,,
44.96,141,SC,1.0,,
45.02,199,SC,1.0,,
46.03,49962,SN,1.0,SC,1.0
46.99,192,SN,1.0,,
47.02,414,SN,1.0,,
47.96,52534,SO,1.0,,
48.02,2174,SN,1.0,,
48.99,643,SO,1.0,SHO,1.0
49.95,2417,SO,1.0,SO,1.0
50.97,6118,KC,1.0,,
52.02,67,KC,1.0,,
52.96,426,KC,1.0,,
53.01,19295,KN,1.0,,
53.99,73,KN,1.0,,
54.98,18571,KO,1.0,KN,1.0
55.96,79,KHO,1.0,,
56.96,38,KO,1.0,,
57.05,1238,KO,1.0,,
57.95,24223462,Ni,1.0,,
59.05,41447,NiH,1.0,,
59.95,92,SNN,1.0,,
59.99,9256701,Ni,1.0,,
60.02,90,NiHH,1.0,,
61.02,405982,Ni,1.0,NiH,1.0
62.02,1277508,Ni,1.0,NiH,1.0
62.99,60414881,Cu,1.0,NiH,1.0
63.96,380102,Ni,1.0,CuH,1.0
64.97,26889053,Cu,1.0,CuHH,1.0
65.03,562,NiH,1.0,,
66.04,27067,CuH,1.0,,
66.96,68,CuHH,1.0,,
67.04,29,KNN,1.0,,
70.03,10456,NiC,1.0,,
71.02,161,NiC,1.0,KOO,1.0
72.03,33465,NiN,1.0,NiC,1.0
73.03,341,NiC,1.0,NiN,1.0
74.02,846697,Se,1.0,NiO,1.0
75.04,17312,CuC,1.0,SeH,1.0
75.95,7877944,Se,1.0,NiO,1.0
77.03,6700641,Se,1.0,CuN,1.0
77.95,2834,NiO,1.0,CuN,1.0
78.01,20523799,Se,1.0,SeH,1.0
78.05,29,NiO,1.0,,
78.96,21801,CuN,1.0,,
79.0,23357,SeH,1.0,,
79.04,55793,CuO,1.0,,
79.97,249,CuHO,1.0,CuN,1.0
80.05,43302275,Se,1.0,NiO,1.0
80.97,49287,SeH,1.0,,
81.03,24960,CuO,1.0,CuO,1.0
82.02,8206503,Se,1.0,SeHH,1.0
83.02,9348,SeH,1.0,,
83.05,47,CuO,1.0,,
85.97,60,NiNN,1.0,,
86.03,252,SeC,1.0,,
87.96,684,SeN,1.0,,
88.01,2578,SeC,1.0,,
88.05,12,NiNN,1.0,,
88.97,20,SeC,1.0,,
89.0,2155,SeC,1.0,,
89.95,21,SeC,1.0,,
89.98,7040,SeN,1.0,NiOO,1.0
90.02,7595,SeC,1.0,SeO,1.0
90.97,5842,SeN,1.0,SeC,1.0
91.03,105,CuNN,1.0,,
92.0,23169,SeC,1.0,SeO,1.0
92.05,17870,SeN,1.0,NiOO,1.0
92.96,7543,SeO,1.0,,
93.04,286,SeC,1.0,SeN,1.0
94.0,63607,SeN,1.0,SeO,1.0
94.99,57,SeHO,1.0,,
95.02,177,CuOO,1.0,,
95.05,188,SeN,1.0,SeC,1.0
95.95,49144,SeO,1.0,,
95.99,605798,Pt,2.0,SeN,1.0
96.99,141,SeHO,1.0,CuOO,1.0
