mc,counts,ion,charge,ion2,charge2
0.96,3445951,H,1.0,,
2.02,8278,HH,1.0,,
3.03,1290336,Li,2.0,HHH,1.0
3.47,16146098,Li,2.0,,
5.95,2389439,Li,1.0,,
6.0,1701451,C,2.0,,
6.54,18930,C,2.0,,
6.95,5992,LiH,1.0,,
6.98,29900185,Li,1.0,,
7.03,2547123,N,2.0,,
7.45,10227,N,2.0,,
8.01,3477925,O,2.0,LiH,1.0
8.95,292,LiHH,1.0,,
9.05,6829,O,2.0,,
12.05,1122988,C,1.0,,
12.97,12499,C,1.0,,
13.04,6396,CH,1.0,HC,1.0
13.97,30,HC,1.0,,
14.04,3859281,N,1.0,CH,1.0
14.95,28598,N,1.0,HN,1.0
16.03,88837927,S,2.0,O,1.0
16.45,704701,S,2.0,,
17.03,3720594,S,2.0,HO,1.0
17.96,52,HHO,1.0,,
18.05,12724,O,1.0,LiC,1.0
18.95,55,LiC,1.0,OH,1.0
19.02,29290,LiC,1.0,HO,1.0
19.97,5626,LiN,1.0,LiC,1.0
20.03,74275374,Ca,2.0,,
21.0,66446,LiN,1.0,,
21.03,536018,Ca,2.0,LiN,1.0
21.46,76572,Ca,2.0,,
21.99,8969,LiO,1.0,,
22.04,16003917,Ca,2.0,LiN,1.0
22.99,112095,LiO,1.0,,
23.05,59,LiHO,1.0,,
23.97,153149,Ca,2.0,,
24.04,2653,CC,1.0,LiHO,1.0
24.96,268,LiO,1.0,CC,1.0
25.04,19,CC,1.0,,
26.02,7861,NC,1.0,CN,1.0
26.95,56,NC,1.0,,
27.04,18,CN,1.0,,
28.03,17437,NN,1.0,CO,1.0
28.97,284,HNN,1.0,CO,1.0
29.95,9340,ON,1.0,,
29.98,10251,NO,1.0,,
30.96,130,LiCC,1.0,NO,1.0
31.04,95,NHO,1.0,,
31.99,19726,OO,1.0,,
32.05,134970664,S,1.0,NO,1.0
32.98,1418578,S,1.0,SH,1.0
33.03,82,OHO,1.0,,
33.96,5969574,S,1.0,SH,1.0
34.03,1364,SHH,1.0,LiNN,1.0
34.95,505,LiNN,1.0,,
35.03,12461,SH,1.0,,
36.02,53,SHH,1.0,,
37.46,32289638,As,2.0,,
38.01,80,LiOO,1.0,,
39.05,793,LiOO,1.0,,
39.95,46050753,Ca,1.0,CNN,1.0
41.03,186158,CaH,1.0,,
41.96,934,CaHH,1.0,,
41.99,56,NNN,1.0,,
42.05,332314,Ca,1.0,,
42.96,47500,Ca,1.0,,
43.01,1352,CaH,1.0,,
43.97,10061575,Ca,1.0,SC,1.0
44.01,188,CaH,1.0,,
44.97,41672,CaH,1.0,SC,1.0
45.03,1157,SC,1.0,,
45.99,282679,SN,1.0,SC,1.0
46.5,43052835,Nb,2.0,,
46.97,1106,SN,1.0,,
47.01,2322,SN,1.0,,
47.05,49,SC,1.0,,
47.99,590618,SO,1.0,Ca,1.0
48.03,12202,SN,1.0,,
48.96,1672,SHO,1.0,,
49.03,4650,SO,1.0,CaH,1.0
49.96,21886,SO,1.0,,
50.03,995,SO,1.0,,
51.04,65,SHO,1.0,,
52.05,90045,CaC,1.0,SO,1.0
53.05,997,CaC,1.0,,
53.96,208484,CaN,1.0,,
54.04,656,CaC,1.0,,
54.95,832,CaN,1.0,,
55.02,72,CaC,1.0,,
55.95,1499,CaN,1.0,,
56.0,287,SCC,1.0,,
56.04,286285,CaO,1.0,CaC,1.0
57.0,1796,CaHO,1.0,CaC,1.0
57.96,3797269,Sn,2.0,,
58.05,47401,CaN,1.0,CaO,1.0
58.96,6277263,Sn,2.0,CaN,1.0
59.01,292,CaO,1.0,,
59.48,2221542,Sn,2.0,,
59.95,8369461,Sn,2.0,,
60.04,59308,CaO,1.0,SNN,1.0
60.99,1188537,Sn,2.0,CaHO,1.0
61.98,1447086,Sn,2.0,CaN,1.0
62.05,108,CaO,1.0,,
63.98,3891,SOO,1.0,CaCC,1.0
64.04,550,CaO,1.0,,
64.98,16,SOO,1.0,,
65.99,169,SOO,1.0,,
67.99,1138,CaNN,1.0,CaCC,1.0
71.98,1729,CaOO,1.0,CaNN,1.0
73.96,774944,Se,1.0,,
75.01,1934,SeH,1.0,,
75.04,16790611,As,1.0,,
75.98,52247,AsH,1.0,,
76.01,341,CaOO,1.0,,
76.04,7749498,Se,1.0,,
76.99,6563882,Se,1.0,SeH,1.0
77.97,20234810,Se,1.0,,
78.03,16454,SeH,1.0,SeHH,1.0
79.01,50788,SeH,1.0,SeHH,1.0
79.95,42708429,Se,1.0,,
79.99,184,SeHH,1.0,,
81.03,107046,SeH,1.0,,
81.95,8093937,Se,1.0,,
82.04,391,SeHH,1.0,,
83.04,20263,SeH,1.0,,
83.99,77,SeHH,1.0,,
86.0,593,SeC,1.0,,
86.97,25810,AsC,1.0,,
87.96,7419,SeC,1.0,SeN,1.0
88.0,295,AsC,1.0,,
88.97,70,SeC,1.0,,
89.0,90025,AsN,1.0,SeC,1.0
89.95,346,AsN,1.0,,
89.98,48,SeC,1.0,,
90.01,32628,SeC,1.0,SeN,1.0
90.96,12256,SeN,1.0,,
91.01,75722,AsO,1.0,SeN,1.0
91.05,162,SeC,1.0,,
91.97,24821,SeO,1.0,,
92.03,71485,SeN,1.0,SeC,1.0
92.95,27553983,Nb,1.0,SeN,1.0
93.04,21593,SeO,1.0,SeC,1.0
93.95,86156,SeN,1.0,SeC,1.0
94.01,139112,NbH,1.0,SeO,1.0
94.98,922,NbHH,1.0,SeHO,1.0
95.05,322,SeN,1.0,,
95.95,136918,SeO,1.0,SeO,1.0
96.03,15144,SeN,1.0,,
96.99,62,SeN,1.0,,
97.05,651,SeHO,1.0,,
97.97,26208,SeO,1.0,SeO,1.0
99.0,82,AsCC,1.0,,
99.03,131,SeHO,1.0,,
99.99,42,SeO,1.0,,
102.01,41,SeCC,1.0,,
103.0,417,AsNN,1.0,,
104.04,191,SeCC,1.0,SeNN,1.0
105.0,42283,NbC,1.0,SeNN,1.0
105.99,729,NbC,1.0,SeNN,1.0
107.03,76333,NbN,1.0,AsOO,1.0
107.97,514,NbN,1.0,SeOO,1.0
108.05,534,SeNN,1.0,,
108.96,170,SeOO,1.0,,
109.03,147982,NbO,1.0,,
109.98,897,NbHO,1.0,SeNN,1.0
110.05,526,SeOO,1.0,,
110.97,293,NbO,1.0,,
111.98,1096,SeOO,1.0,,
113.98,213,SeOO,1.0,,
116.04,2126483,Sn,1.0,,
116.98,112,NbCC,1.0,,
117.01,9894,SnH,1.0,,
117.97,3515169,Sn,1.0,,
118.0,30,SnHH,1.0,,
118.97,1244042,Sn,1.0,,
119.05,16366,SnH,1.0,,
119.99,77,SnHH,1.0,,
120.02,4692729,Sn,1.0,SnH,1.0
120.97,26,SnHH,1.0,,
121.05,22312,SnH,1.0,NbNN,1.0
121.97,2584433,Te,1.0,Sn,1.0
122.96,6117,SnH,1.0,TeH,1.0
123.05,664247,Te,1.0,,
123.98,3543643,Te,1.0,TeH,1.0
124.02,810068,Sn,1.0,,
124.05,33,TeHH,1.0,,
124.95,5243932,Te,1.0,SnH,1.0
124.98,1213,NbOO,1.0,,
125.01,5541,TeH,1.0,,
125.95,31,TeHH,1.0,,
126.03,14031123,Te,1.0,TeH,1.0
126.98,21954,TeH,1.0,,
127.03,64,TeHH,1.0,,
128.03,23400013,Te,1.0,SnC,1.0
