mc,counts,ion,charge,ion2,charge2
1.03,4287859,H,1.0,,
2.0,10305,HH,1.0,,
2.96,104,HHH,1.0,,
4.53,107142865,Be,2.0,,
6.05,2822888,C,2.0,,
6.53,31406,C,2.0,,
7.0,1067148,N,2.0,,
7.45,4280,N,2.0,,
7.96,5097385,O,2.0,,
9.01,68581643,Be,1.0,O,2.0
9.99,320185,BeH,1.0,,
10.98,1890,BeHH,1.0,,
12.0,1411452,C,1.0,,
12.95,8989,CH,1.0,,
13.01,24693,C,1.0,HC,1.0
14.03,2134520,N,1.0,CH,1.0
14.98,19217,N,1.0,NH,1.0
15.98,17642907,S,2.0,NHH,1.0
16.05,7842148,O,1.0,,
16.53,148572,S,2.0,,
17.0,818706,S,2.0,HO,1.0
17.96,15845,O,1.0,OHH,1.0
18.03,140,HHO,1.0,,
19.04,90,HO,1.0,OH,1.0
21.03,224563,BeC,1.0,,
21.98,2510,BeC,1.0,,
22.98,142047,BeN,1.0,,
24.02,6114,CC,1.0,BeN,1.0
24.96,71,CC,1.0,,
25.03,483867,BeO,1.0,HCC,1.0
25.97,8499,NC,1.0,CN,1.0
26.04,2721,BeHO,1.0,,
26.99,1099,BeO,1.0,NC,1.0
27.98,31529,CO,1.0,OC,1.0
28.04,2350,NN,1.0,,
28.99,126,CHO,1.0,,
29.04,356,CO,1.0,OC,1.0
29.45,107142867,Co,2.0,,
29.96,8892,ON,1.0,,
30.02,12259,NO,1.0,CO,1.0
30.99,96,NHO,1.0,ON,1.0
31.03,47,NO,1.0,,
31.95,18,NO,1.0,,
32.01,33928567,S,1.0,,
32.04,41912,OO,1.0,,
32.97,385136,S,1.0,SH,1.0
33.01,897,BeCC,1.0,,
33.05,226,HOO,1.0,,
33.97,1500723,S,1.0,SHH,1.0
34.01,863,SH,1.0,,
34.05,99,OO,1.0,,
35.02,21968689,Ge,2.0,SH,1.0
35.99,29357189,Ge,2.0,SHH,1.0
36.53,8357129,Ge,2.0,,
36.96,39107140,Ge,2.0,,
37.0,550,BeNN,1.0,,
37.53,8357151,Ge,2.0,,
39.98,42,OCC,1.0,,
41.05,7107,BeOO,1.0,,
43.97,164,COO,1.0,,
44.01,59485,SC,1.0,ONN,1.0
45.0,664,SC,1.0,,
45.04,29416,W,4.0,SC,1.0
45.52,7608221,W,4.0,,
45.77,4136792,W,4.0,,
45.96,8883709,W,4.0,SC,1.0
46.02,2697816,Mo,2.0,SN,1.0
46.54,6827131,W,4.0,,
46.95,1660727,Mo,2.0,,
47.01,660,SN,1.0,SN,1.0
47.05,25,SC,1.0,,
47.53,2839271,Mo,2.0,,
47.95,3135902,Ru,2.0,SO,1.0
47.99,2985110,Mo,2.0,SN,1.0
48.53,1714287,Mo,2.0,,
48.97,5322316,Mo,2.0,Ru,2.0
49.02,1610,SO,1.0,,
49.49,6803576,Ru,2.0,,
49.97,6749996,Ru,2.0,,
50.0,1723034,Mo,2.0,SO,1.0
50.48,9107143,Ru,2.0,,
50.95,16928577,Ru,2.0,SHO,1.0
51.99,10017875,Ru,2.0,,
56.04,226,SCC,1.0,,
59.01,53571442,Co,1.0,,
59.96,155,SNN,1.0,,
59.99,394633,CoH,1.0,W,3.0
60.686667938232425,14089294,W,3.0,,
60.96,7662215,W,3.0,CoHH,1.0
61.35333206176758,16446422,W,3.0,,
62.02,12642852,W,3.0,,
63.95,2061,SOO,1.0,,
65.98,96,SOO,1.0,,
70.03,14496428,Ge,1.0,,
71.05,196893,CoC,1.0,GeH,1.0
71.95,19375711,Ge,1.0,,
71.98,428,GeHH,1.0,,
72.01,1703,CoC,1.0,,
72.95,61025,GeH,1.0,,
73.01,5515695,Ge,1.0,,
73.05,110882,CoN,1.0,,
74.05,25829092,Ge,1.0,GeH,1.0
74.97,636532,CoO,1.0,,
75.04,5597186,Ge,1.0,GeH,1.0
75.95,17377,GeH,1.0,,
75.99,4504,CoHO,1.0,GeHH,1.0
77.05,1480,CoO,1.0,GeHH,1.0
81.98,45085,GeC,1.0,,
83.02,1366,CoCC,1.0,GeC,1.0
83.95,26281,GeN,1.0,,
84.04,60275,GeC,1.0,,
85.0,17914,GeC,1.0,GeC,1.0
85.95,35136,GeN,1.0,,
86.02,184866,GeO,1.0,GeC,1.0
86.96,29159,GeC,1.0,GeN,1.0
87.02,132,GeN,1.0,,
87.99,139781,GeO,1.0,GeO,1.0
88.02,46975,GeN,1.0,GeC,1.0
88.99,50724,GeO,1.0,GeN,1.0
89.99,186365,GeO,1.0,GeO,1.0
90.04,17731,W,2.0,GeN,1.0
90.98,48197,GeO,1.0,CoOO,1.0
91.05,4649472,W,2.0,,
91.48,2528040,W,2.0,,
91.96,238,GeHO,1.0,,
91.99,7092714,W,2.0,Mo,1.0
92.52,20035702,Re,2.0,,
92.99,5910,MoH,1.0,GeO,1.0
93.02,4172140,W,2.0,,
93.5,33535717,Re,2.0,,
93.98,1046367,Mo,1.0,GeCC,1.0
94.01,64,MoHH,1.0,,
94.96,3677,MoH,1.0,,
95.0,1788759,Mo,1.0,,
95.97,1885036,Mo,1.0,MoH,1.0
96.02,1915339,Ru,1.0,GeCC,1.0
96.98,15842,RuH,1.0,MoH,1.0
97.04,1080049,Mo,1.0,MoHH,1.0
97.98,2715449,Mo,1.0,MoH,1.0
98.04,661593,Ru,1.0,,
98.96,4435014,Ru,1.0,MoH,1.0
99.04,41,MoHH,1.0,,
99.99,21280,RuH,1.0,MoHH,1.0
100.05,5467689,Ru,1.0,Mo,1.0
100.95,5923409,Ru,1.0,MoH,1.0
101.0,21083,RuH,1.0,GeNN,1.0
101.04,147,RuHH,1.0,,
101.95,11033496,Ru,1.0,RuH,1.0
102.0,180,GeNN,1.0,,
102.03,134,RuHH,1.0,,
102.97,52791,RuH,1.0,,
103.02,225,RuHH,1.0,GeNN,1.0
103.98,6511938,Ru,1.0,RuHH,1.0
104.01,1979,GeOO,1.0,,
104.04,5222,MoC,1.0,,
104.96,56,MoC,1.0,,
104.99,556,GeOO,1.0,,
105.03,31238,RuH,1.0,,
105.95,2905,MoN,1.0,,
105.98,6129,MoC,1.0,GeOO,1.0
106.95,696,GeOO,1.0,CoOOO,1.0
107.04,5586,MoC,1.0,,
107.98,1890,MoN,1.0,MoC,1.0
108.01,19408,MoO,1.0,RuC,1.0
108.04,5871,MoC,1.0,,
108.95,198,MoHO,1.0,MoC,1.0
109.03,6475,MoC,1.0,MoN,1.0
109.95,3290,MoN,1.0,,
109.99,15057,MoO,1.0,RuN,1.0
110.03,8449,MoC,1.0,,
110.96,26725,MoO,1.0,RuC,1.0
111.01,1921,MoN,1.0,MoHO,1.0
111.96,36932,MoO,1.0,RuC,1.0
112.01,15889,RuO,1.0,RuC,1.0
112.95,130,RuHO,1.0,MoC,1.0
113.04,33645,RuC,1.0,MoO,1.0
114.02,43850,RuC,1.0,RuN,1.0
114.05,24036,MoO,1.0,,
114.96,36544,RuO,1.0,MoHO,1.0
115.0,12711,RuN,1.0,RuN,1.0
115.05,306,RuC,1.0,,
115.95,33343,RuN,1.0,MoO,1.0
116.01,51999,RuO,1.0,RuC,1.0
116.05,80,MoO,1.0,MoCC,1.0
117.02,49329,RuO,1.0,RuHO,1.0
117.98,104827,RuO,1.0,RuN,1.0
118.96,639,RuHO,1.0,RuN,1.0
119.01,90,RuO,1.0,,
119.04,24,MoCC,1.0,,
119.99,11,MoCC,1.0,,
120.03,53790,RuO,1.0,RuO,1.0
121.03,323,RuHO,1.0,,
121.98,2785815,Te,1.0,RuO,1.0
122.04,52,MoCC,1.0,,
122.96,972318,Te,1.0,TeH,1.0
123.96,2816,TeH,1.0,RuCC,1.0
124.03,5143082,Te,1.0,MoOO,1.0
124.96,7621863,Te,1.0,TeH,1.0
125.05,66,RuCC,1.0,,
125.95,21837,TeH,1.0,MoOO,1.0
126.02,20357397,Te,1.0,RuCC,1.0
126.98,126,TeHH,1.0,,
127.03,58402,TeH,1.0,MoOO,1.0
127.99,330,TeHH,1.0,,
128.03,33964742,Te,1.0,MoOO,1.0
129.0,97242,TeH,1.0,MoOO,1.0
129.95,559,TeHH,1.0,,
130.0,36214694,Te,1.0,MoOO,1.0
131.04,103850,TeH,1.0,RuOO,1.0
131.97,764,TeHH,1.0,MoOO,1.0
132.05,312,RuOO,1.0,,
132.99,448,RuOO,1.0,,
133.96,5024,TeC,1.0,,
134.05,800,RuOO,1.0,,
135.0,1735,TeC,1.0,,
135.03,69,TeC,1.0,,
135.96,13589,TeC,1.0,TeN,1.0
136.04,480,RuOO,1.0,,
136.96,13669,TeC,1.0,,
137.01,1481,TeN,1.0,,
137.04,87,TeC,1.0,,
137.96,157,TeC,1.0,,
138.0,7958,TeN,1.0,,
