mc,counts,ion,charge,ion2,charge2
1.03,88000449,H,1.0,,
2.0,4928051,HH,1.0,,
2.95,735304,HHH,1.0,,
4.05,77169,HHHH,1.0,,
5.96,1291249,C,2.0,,
6.49,14368,C,2.0,,
6.96,33622996,N,2.0,,
7.52,135035,N,2.0,,
8.0,1917897,O,2.0,,
8.98,3833,O,2.0,,
11.95,13290610,Mg,2.0,,
12.05,736003,C,1.0,,
12.49,1684477,Mg,2.0,,
13.0,2020859,Mg,2.0,HC,1.0
13.95,628,CH,1.0,,
14.03,53378316,N,1.0,CHH,1.0
14.99,214345,N,1.0,,
15.03,5765137,HN,1.0,NH,1.0
15.95,31049587,S,2.0,NH,1.0
15.98,3057421,O,1.0,HN,1.0
16.02,445942,NHH,1.0,,
16.53,261397,S,2.0,,
16.99,1713226,S,2.0,OH,1.0
17.04,56190,NHHH,1.0,NHH,1.0
17.95,6305,O,1.0,NHHH,1.0
18.0,984340,Fe,3.0,OHH,1.0
18.69666603088379,14860845,Fe,3.0,,
18.96,357213,Fe,3.0,HO,1.0
19.04,5127,OHHH,1.0,HHHO,1.0
19.32333396911621,48622,Fe,3.0,,
20.04,107,OHH,1.0,HHO,1.0
23.95,22914865,Mg,1.0,,
23.98,958,CC,1.0,,
24.96,151,HCC,1.0,,
25.02,1436013,MgH,1.0,,
25.05,2904273,Mg,1.0,,
25.95,36530,CN,1.0,,
25.98,146652,MgHH,1.0,,
26.02,3263433,Mg,1.0,NC,1.0
26.05,181999,MgH,1.0,,
27.0,3260271,Fe,2.0,MgH,1.0
27.05,18591,MgHH,1.0,,
27.95,20618,MgHH,1.0,,
28.03,49370242,Fe,2.0,NN,1.0
28.5,1150105,Fe,2.0,,
29.0,36130659,Ni,2.0,HNN,1.0
29.98,13830043,Ni,2.0,ON,1.0
30.05,1052,HNN,1.0,NN,1.0
30.51,575063,Ni,2.0,,
30.95,1882267,Ni,2.0,NO,1.0
31.04,14902,NHO,1.0,ON,1.0
31.95,58,NHO,1.0,,
32.04,62558332,S,1.0,Ni,2.0
32.96,700,OHO,1.0,,
33.0,3917224,SH,1.0,S,1.0
33.95,2744536,S,1.0,,
33.99,28572,SH,1.0,,
34.05,353251,SHH,1.0,OHHO,1.0
34.54,25527624,Ga,2.0,,
34.96,2982,SHH,1.0,,
34.99,48552,SHHH,1.0,,
35.04,150024,SH,1.0,,
35.49,16947633,Ga,2.0,,
36.01,34378,MgC,1.0,SHH,1.0
36.97,2369,SHHH,1.0,MgC,1.0
37.02,2319,MgC,1.0,,
37.97,2672,MgC,1.0,NCC,1.0
38.0,611472,MgN,1.0,,
38.05,31,MgC,1.0,,
39.0,77546,MgN,1.0,MgC,1.0
39.04,2451,MgN,1.0,,
39.96,2869,CNN,1.0,,
39.99,38371,MgO,1.0,MgN,1.0
40.02,86048,MgN,1.0,,
40.95,373,MgN,1.0,CNN,1.0
41.01,4829,MgO,1.0,,
41.04,4238,MgHO,1.0,,
41.96,160595,NNN,1.0,MgO,1.0
42.02,6507,MgO,1.0,MgHHO,1.0
42.99,2625,NNN,1.0,NNN,1.0
