mc,counts,ion,charge,ion2,charge2
1.03,4294831,H,1.0,,
2.04,13990,HH,1.0,,
2.97,52,HHH,1.0,,
5.96,145405016,C,2.0,,
6.51,1617265,C,2.0,,
6.99,88086253,N,2.0,,
7.47,353752,N,2.0,,
8.01,3470111,O,2.0,,
8.99,6958,O,2.0,,
11.98,75610601,C,1.0,,
12.95,378471,CH,1.0,,
12.98,1219441,C,1.0,HC,1.0
13.97,131483481,N,1.0,HC,1.0
15.0,1109812,N,1.0,NH,1.0
16.01,6431005,O,1.0,NHH,1.0
16.97,19659,HO,1.0,,
17.0,18821,OH,1.0,,
18.0,12970,O,1.0,HHO,1.0
18.03,114,OHH,1.0,,
18.96,36,OH,1.0,,
19.03,48,HO,1.0,,
23.04,12878056,Ti,2.0,,
23.53,11751226,Ti,2.0,,
24.01,133535756,Ti,2.0,CC,1.0
24.47,8853656,Ti,2.0,,
24.95,327814,CC,1.0,CC,1.0
25.02,8759390,Ti,2.0,HCC,1.0
25.96,23462127,CN,1.0,NC,1.0
26.03,2557,CC,1.0,HCC,1.0
26.98,317912,CN,1.0,NC,1.0
27.04,37235,NC,1.0,,
27.98,13483997,NN,1.0,CO,1.0
28.03,1075,CN,1.0,NC,1.0
28.98,60438,NN,1.0,CO,1.0
29.04,133508,HNN,1.0,NN,1.0
29.96,872393,NO,1.0,ON,1.0
30.05,1326,CO,1.0,,
30.96,6936,NHO,1.0,NO,1.0
31.96,25571,OO,1.0,NO,1.0
32.96,373,OHO,1.0,HOO,1.0
33.95,91,OO,1.0,OO,1.0
34.5,27088977,Ga,2.0,,
35.03,48807830,Cl,1.0,,
35.47,17984204,Ga,2.0,,
36.0,3649430,CCC,1.0,ClH,1.0
36.97,39239,CCC,1.0,,
37.02,15682931,Cl,1.0,CCC,1.0
37.98,677,CCC,1.0,HCCC,1.0
38.02,2273292,NCC,1.0,ClH,1.0
38.96,24872,NCC,1.0,,
39.03,34079,NCC,1.0,NCC,1.0
39.97,1868640,CNN,1.0,OCC,1.0
40.97,26205,CNN,1.0,CNN,1.0
41.05,9993,CNN,1.0,OCC,1.0
41.95,2191108,NNN,1.0,,
42.01,434,OCC,1.0,CNN,1.0
42.05,23,CNN,1.0,,
42.96,8792,NNN,1.0,,
42.99,8802,NNN,1.0,,
43.05,8821,NNN,1.0,,
43.95,23,NNN,1.0,,
44.0,124260,ONN,1.0,COO,1.0
44.95,464,ONN,1.0,,
45.0,472,ONN,1.0,,
45.04,754,HNNO,1.0,COO,1.0
45.97,5481,NOO,1.0,,
46.01,233,ONN,1.0,,
46.04,8370750,Ti,1.0,,
46.96,31006,TiH,1.0,,
46.99,7638306,Ti,1.0,,
47.03,3978575,ClC,1.0,NOO,1.0
47.97,77219976,Ti,1.0,,
48.04,570506,CCCC,1.0,ClC,1.0
48.95,10044000,Ti,1.0,ClN,1.0
49.03,1567297,ClC,1.0,TiH,1.0
50.05,6197099,Ti,1.0,NCCC,1.0
50.97,153518,ClO,1.0,NCCC,1.0
51.01,1394279,ClN,1.0,TiH,1.0
51.97,5507,ClN,1.0,NCCC,1.0
52.04,32144,OCCC,1.0,ClHO,1.0
52.96,958,OCCC,1.0,OCCC,1.0
53.03,45838,ClO,1.0,OCCC,1.0
53.97,533,ClHO,1.0,OCCC,1.0
54.98,106,ClO,1.0,,
56.05,26974,CNNO,1.0,,
56.96,102,CNNO,1.0,,
57.03,429,CNNO,1.0,CNNO,1.0
57.97,898373,TiC,1.0,NNNO,1.0
58.98,1939899,ClCC,1.0,TiC,1.0
59.05,9798,TiC,1.0,,
60.01,9354435,TiC,1.0,TiN,1.0
60.99,1463369,TiN,1.0,ClCC,1.0
61.04,699756,TiC,1.0,TiC,1.0
61.97,11131002,TiN,1.0,TiN,1.0
62.0,58932,TiO,1.0,,
62.05,604414,TiC,1.0,TiC,1.0
62.98,1515263,TiN,1.0,ClNN,1.0
63.98,821828,TiN,1.0,TiN,1.0
64.03,543988,TiO,1.0,TiHO,1.0
65.03,231734,ClNN,1.0,TiO,1.0
65.97,732,ClNN,1.0,,
66.01,40685,TiO,1.0,ClNN,1.0
66.04,1072,TiO,1.0,,
67.02,1971,ClOO,1.0,TiHO,1.0
67.96,70,TiO,1.0,,
68.96,48373157,Ga,1.0,,
69.0,554,ClOO,1.0,,
69.97,275033,TiCC,1.0,,
70.03,94426,GaH,1.0,,
70.96,32372579,Ga,1.0,TiCC,1.0
71.02,213981,ClCCC,1.0,,
71.98,2612547,TiCC,1.0,GaH,1.0
72.96,124870,ClCCC,1.0,TiCC,1.0
73.04,189637,TiCC,1.0,GaHH,1.0
73.95,442843,TiNN,1.0,TiCC,1.0
74.95,230559,TiNN,1.0,TiCC,1.0
75.01,3086,TiCC,1.0,TiNN,1.0
75.05,1001,TiNN,1.0,TiCC,1.0
76.03,2311718,TiNN,1.0,TiNN,1.0
76.95,181449,TiNN,1.0,TiNN,1.0
77.01,9273,TiNN,1.0,,
77.98,513,TiOO,1.0,TiNN,1.0
78.01,1379,TiNN,1.0,TiNN,1.0
78.05,169015,TiNN,1.0,,
78.99,10514,ClNNO,1.0,TiNN,1.0
79.04,679,TiNN,1.0,,
79.96,32,ClNNO,1.0,,
80.02,4297,TiOO,1.0,ClNNO,1.0
80.99,3839910,GaC,1.0,ClNNO,1.0
81.98,111512,TiCCC,1.0,GaC,1.0
82.05,319,TiOO,1.0,,
83.0,6562933,GaN,1.0,GaC,1.0
84.02,681465,TiCCC,1.0,GaC,1.0
84.97,2849156,GaN,1.0,GaO,1.0
85.03,7086,TiCCC,1.0,,
85.97,1502,GaHO,1.0,TiCCC,1.0
86.02,58242,TiCCC,1.0,GaN,1.0
86.97,1040,TiCCC,1.0,TiCCC,1.0
87.0,109765,GaO,1.0,GaO,1.0
87.04,515,TiCCC,1.0,,
87.97,618,GaHO,1.0,,
88.98,206,GaO,1.0,,
90.0,1550,TiNNO,1.0,,
91.0,1416,TiNNO,1.0,,
91.97,14233,TiNNO,1.0,,
92.98,1166,TiNNO,1.0,TiNNO,1.0
93.05,821748,GaCC,1.0,,
93.99,10199,GaCC,1.0,TiNNO,1.0
94.02,9153,GaCC,1.0,TiNNO,1.0
94.98,545562,GaCC,1.0,,
95.05,101,GaCC,1.0,,
95.96,6065,GaCC,1.0,,
96.0,6068,GaCC,1.0,,
96.96,671865,GaNN,1.0,GaCC,1.0
97.97,2687,GaNN,1.0,,
98.04,2717,GaNN,1.0,,
98.96,445994,GaNN,1.0,,
100.01,1786,GaNN,1.0,,
100.04,1808,GaNN,1.0,,
101.01,1509,GaOO,1.0,,
102.95,992,GaOO,1.0,,
105.04,165518,GaCCC,1.0,,
105.97,1838,GaCCC,1.0,,
106.05,3697,GaCCC,1.0,GaCCC,1.0
106.98,53,GaCCC,1.0,GaCCC,1.0
107.02,109880,GaCCC,1.0,,
107.97,3688,GaCCC,1.0,GaCCC,1.0
113.05,5611,GaNNO,1.0,,
114.01,36,GaNNO,1.0,,
114.05,19,GaNNO,1.0,,
114.99,3719,GaNNO,1.0,,
137.99,64368,La,1.0,,
138.99,64325858,La,1.0,,
139.05,144,LaH,1.0,,
140.03,159075,LaH,1.0,,
140.98,1101,LaHH,1.0,,
150.05,4279,LaC,1.0,,
150.96,55,LaC,1.0,,
150.99,4251498,LaC,1.0,,
151.99,52422,LaC,1.0,LaN,1.0
152.95,3,LaN,1.0,,
153.04,5125485,LaN,1.0,,
153.98,190,LaO,1.0,,
154.03,20592,LaN,1.0,,
154.97,194154,LaO,1.0,,
155.95,1298,LaHO,1.0,,
157.04,378,LaO,1.0,,
162.01,1070,LaCC,1.0,,
162.95,1061549,LaCC,1.0,,
163.97,11789,LaCC,1.0,,
164.05,11820,LaCC,1.0,,
164.98,115,LaCC,1.0,,
165.98,1130,LaNN,1.0,,
166.95,1123099,LaNN,1.0,,
167.95,4516,LaNN,1.0,,
168.04,4512,LaNN,1.0,,
171.05,2641,LaOO,1.0,,
173.95,280,LaCCC,1.0,,
174.98,282020,LaCCC,1.0,,
176.05,9376,LaCCC,1.0,LaCCC,1.0
176.98,23,LaCCC,1.0,,
177.01,78,LaCCC,1.0,LaCCC,1.0
183.03,9463,LaNNO,1.0,,
183.98,39,LaNNO,1.0,,
184.01,26,LaNNO,1.0,,
