mc,counts,ion,charge,ion2,charge2
1.02,4315892,H,1.0,,
2.03,9313,HH,1.0,,
2.97,1675969,Li,2.0,HHH,1.0
3.48,20971166,Li,2.0,,
6.0,4590888,Li,1.0,C,2.0
6.49,17770,C,2.0,,
6.96,37457917,Li,1.0,LiH,1.0
7.0,1031168,N,2.0,,
7.45,4135,N,2.0,,
7.96,117528,LiH,1.0,,
8.02,2959472,O,2.0,LiHH,1.0
8.95,5933,O,2.0,,
9.02,14154419,Al,3.0,,
9.05,526,LiHH,1.0,,
11.99,24815618,Mg,2.0,C,1.0
12.46,3019616,Mg,2.0,,
12.96,9626,HC,1.0,CH,1.0
13.03,3362791,Mg,2.0,C,1.0
13.49,40441157,Al,2.0,,
13.97,1611245,N,1.0,CH,1.0
14.04,59,HC,1.0,CHH,1.0
15.01,14774,N,1.0,HN,1.0
16.0,5380875,O,1.0,NHH,1.0
16.97,14774,OH,1.0,,
17.04,13023,HO,1.0,,
17.98,2501,LiC,1.0,OHH,1.0
18.01,10783,O,1.0,,
18.05,97,HHO,1.0,,
18.95,107843163,F,1.0,HO,1.0
19.02,29976,LiC,1.0,OH,1.0
20.05,270851,FH,1.0,LiN,1.0
20.96,33896,LiN,1.0,FHH,1.0
22.0,7314,LiO,1.0,,
22.05,119,LiN,1.0,,
22.98,2156957,Ti,2.0,LiHO,1.0
23.05,91596,LiO,1.0,,
23.45,1968141,Ti,2.0,,
23.97,62442162,Mg,1.0,Ti,2.0
24.05,1275,CC,1.0,,
24.55,1482833,Ti,2.0,,
24.99,6942785,Mg,1.0,Ti,2.0
26.0,2721,CN,1.0,NC,1.0
26.03,5997986,Mg,1.0,MgH,1.0
26.95,13318,MgH,1.0,,
27.0,25882335,Al,1.0,,
27.05,89,MgHH,1.0,,
27.46,40441170,Mn,2.0,,
27.96,3900,CO,1.0,,
28.05,137459,AlH,1.0,OC,1.0
28.97,82864681,Ni,2.0,AlHH,1.0
29.04,33,CHO,1.0,,
29.95,11955,ON,1.0,NO,1.0
30.0,31665441,Ni,2.0,,
30.53,1334570,Ni,2.0,,
30.95,31,NO,1.0,,
31.02,4482680,Ni,2.0,FC,1.0
31.95,1091927,Ni,2.0,,
32.03,22351,OO,1.0,FC,1.0
32.97,115993,FN,1.0,HOO,1.0
33.05,105,OHO,1.0,,
34.0,86,OO,1.0,OO,1.0
34.04,463,FN,1.0,,
34.99,281344,FO,1.0,,
35.02,85,LiNN,1.0,,
36.04,49524,MgC,1.0,FHO,1.0
37.02,7103,MgC,1.0,FO,1.0
38.02,53520,MgN,1.0,MgC,1.0
38.96,6102,MgN,1.0,MgN,1.0
39.0,972,LiOO,1.0,,
39.04,43150,AlC,1.0,MgC,1.0
39.99,173601,MgO,1.0,MgN,1.0
40.96,31595,AlN,1.0,MgN,1.0
41.0,22013,MgO,1.0,MgHO,1.0
41.98,432,MgO,1.0,MgHO,1.0
42.05,23516,MgO,1.0,AlN,1.0
42.96,147,MgHO,1.0,,
42.99,63,MgO,1.0,,
43.03,128831,AlO,1.0,FCC,1.0
44.0,834,AlHO,1.0,MgO,1.0
45.04,261,AlO,1.0,,
45.95,1251018,Ti,1.0,NOO,1.0
46.97,1146988,Ti,1.0,TiH,1.0
48.0,11540424,Ti,1.0,MgCC,1.0
48.03,4943,TiH,1.0,OOO,1.0
48.95,860049,Ti,1.0,,
48.99,48151,TiH,1.0,,
49.04,30,TiHH,1.0,,
49.97,3915,TiH,1.0,TiHH,1.0
50.04,844407,Ti,1.0,,
50.97,2430,FOO,1.0,,
51.03,3654,TiH,1.0,AlCC,1.0
51.97,117,MgNN,1.0,TiHH,1.0
55.01,21029510,Mn,1.0,AlNN,1.0
56.01,122507,MnH,1.0,MgOO,1.0
57.0,733,MnHH,1.0,,
57.03,131,MgOO,1.0,,
57.95,48891511,Ni,1.0,TiC,1.0
58.02,111,MgOO,1.0,,
58.95,191289,NiH,1.0,TiC,1.0
59.04,1113,AlOO,1.0,,
59.96,3895,TiN,1.0,NiHH,1.0
60.05,18699014,Ni,1.0,TiC,1.0
61.0,863250,Ni,1.0,NiH,1.0
61.95,2600540,Ni,1.0,TiN,1.0
62.03,6828,TiO,1.0,TiC,1.0
62.96,15276,NiH,1.0,TiO,1.0
