mc,counts,ion,charge,ion2,charge2
1.01,4232882,H,1.0,,
1.96,12209,HH,1.0,,
3.0,62,HHH,1.0,,
6.03,2090031,C,2.0,,
6.47,23235,C,2.0,,
7.01,7205679,N,2.0,,
7.49,28936,N,2.0,,
8.0,3990082,O,2.0,,
9.02,7998,O,2.0,,
12.01,1337592,C,1.0,,
13.0,23467,C,1.0,CH,1.0
13.96,12641574,N,1.0,CHH,1.0
14.04,96,HC,1.0,CH,1.0
14.96,33269,NH,1.0,,
15.02,50766,N,1.0,,
15.05,38922,HN,1.0,,
15.99,6333990,O,1.0,NHH,1.0
17.02,16241,OH,1.0,,
17.05,18690,HO,1.0,,
18.03,12901,O,1.0,OHH,1.0
19.03,74,OH,1.0,HO,1.0
23.99,2650,CC,1.0,,
24.97,34,CC,1.0,,
25.0,46,CC,1.0,,
25.97,12392,NC,1.0,,
26.05,11992,CN,1.0,,
26.99,380,NC,1.0,CN,1.0
27.99,9849,CO,1.0,,
28.03,91966,NN,1.0,OC,1.0
28.95,339,NN,1.0,,
29.04,1191,HNN,1.0,NN,1.0
29.97,52181,ON,1.0,,
30.04,42463,NO,1.0,,
31.05,654,NHO,1.0,ON,1.0
31.97,94,NO,1.0,,
32.04,28067,OO,1.0,ON,1.0
32.95,161,OHO,1.0,,
33.05,112,HOO,1.0,,
33.97,50,OO,1.0,,
34.05,48,OO,1.0,,
38.01,40,NCC,1.0,,
39.99,340,CNN,1.0,,
40.03,40,OCC,1.0,,
42.0,2180,NNN,1.0,,
43.97,1212,ONN,1.0,COO,1.0
45.99,345,NOO,1.0,,
48.01,183,OOO,1.0,,
117.55,555290,U,2.0,,
119.01,78771635,U,2.0,,
121.99,10312492,Te,1.0,,
122.98,3597488,Te,1.0,TeH,1.0
123.95,205,TeHH,1.0,,
124.01,9606,TeH,1.0,,
124.04,19038477,Te,1.0,,
125.01,28212421,Te,1.0,TeH,1.0
125.97,75436441,Te,1.0,TeH,1.0
126.05,392,TeHH,1.0,,
126.99,567,TeHH,1.0,,
127.02,203002,TeH,1.0,,
128.04,125734723,Te,1.0,TeHH,1.0
129.04,338679,TeH,1.0,,
129.96,134062493,Te,1.0,,
130.05,2580,TeHH,1.0,,
131.02,361127,TeH,1.0,,
132.03,2763,TeHH,1.0,,
133.96,12403,TeC,1.0,,
134.98,142,TeC,1.0,,
135.05,4305,TeC,1.0,,
136.02,90104,TeN,1.0,TeC,1.0
