mc,counts,ion,charge,ion2,charge2
0.96,2886687,H,1.0,,
1.98,5672,HH,1.0,,
3.03,32,HHH,1.0,,
6.02,712657,C,2.0,,
6.47,7940,C,2.0,,
6.97,2543242,N,2.0,,
7.54,10217,N,2.0,,
7.99,103583864,O,2.0,,
9.02,207561,O,2.0,,
11.98,413351,C,1.0,,
12.98,6904,C,1.0,HC,1.0
14.02,4310549,N,1.0,,
15.01,31454,N,1.0,HN,1.0
15.99,54,HN,1.0,NH,1.0
16.04,161849833,O,1.0,NHH,1.0
17.0,346868,HO,1.0,,
17.03,261915,OH,1.0,,
18.01,327290,O,1.0,HHO,1.0
18.95,144262988,F,1.0,HO,1.0
19.04,545,OH,1.0,,
19.99,140237309,Ca,2.0,FH,1.0
21.04,1010748,Ca,2.0,FHH,1.0
21.53,144271,Ca,2.0,,
22.0,30150830,Ca,2.0,,
22.95,2163932,Ti,2.0,,
23.51,1974576,Ti,2.0,,
23.97,19962294,Ti,2.0,,
24.0,288879,Ca,2.0,CC,1.0
24.48,1487712,Ti,2.0,,
25.03,1604908,Ti,2.0,V,2.0
25.46,47991260,V,2.0,,
25.99,3801,CN,1.0,NC,1.0
27.03,59,CN,1.0,NC,1.0
27.95,62913,OC,1.0,,
28.01,76904,CO,1.0,NN,1.0
28.99,1806,CO,1.0,OC,1.0
29.05,44,NN,1.0,,
30.02,824785,ON,1.0,NO,1.0
30.95,2070,NHO,1.0,,
31.03,53184,FC,1.0,ON,1.0
31.99,12701696,OO,1.0,ON,1.0
32.03,1294,NO,1.0,FC,1.0
33.01,560649,FN,1.0,OHO,1.0
33.96,52513,OO,1.0,OO,1.0
34.04,370,OHHO,1.0,,
34.95,174,HOO,1.0,,
35.0,14151145,FO,1.0,HOO,1.0
35.04,184,OHO,1.0,,
35.98,54215,FHO,1.0,OO,1.0
36.96,28368,FO,1.0,,
37.01,303,FHHO,1.0,,
38.05,93,FHO,1.0,,
39.98,95,OCC,1.0,,
40.02,78363282,Ca,1.0,,
41.05,287665,CaH,1.0,,
41.97,565608,Ca,1.0,NNN,1.0
42.05,1056,CaHH,1.0,,
42.96,80769,Ca,1.0,,
43.05,2166,CaH,1.0,FCC,1.0
44.01,16906186,Ca,1.0,COO,1.0
44.98,61991,CaH,1.0,,
45.04,204,COO,1.0,,
45.99,1267323,Ti,1.0,NOO,1.0
46.47,13524588,Nb,2.0,,
47.02,1073482,Ti,1.0,TiH,1.0
