mc,counts,ion,charge,ion2,charge2
1.03,8306054,H,1.0,,
2.05,50179,HH,1.0,,
3.0,646,HHH,1.0,,
5.96,4101189,C,2.0,,
6.49,45623,C,2.0,,
7.0,7317792,N,2.0,,
7.5,29392,N,2.0,,
8.03,147231659,O,2.0,,
8.96,295060,O,2.0,,
11.95,14479348,Mg,2.0,,
11.99,2132615,C,1.0,,
12.47,1835142,Mg,2.0,,
12.97,2080873,Mg,2.0,C,1.0
13.05,18064,CH,1.0,,
13.99,459,HC,1.0,CHH,1.0
14.03,12403217,N,1.0,CH,1.0
14.97,173117,NH,1.0,HN,1.0
15.95,241363387,O,1.0,,
16.05,1393,NHH,1.0,NH,1.0
16.95,1123874,HO,1.0,,
17.01,1215016,OH,1.0,,
17.95,16054,OHH,1.0,,
18.04,6201053,Fe,3.0,O,1.0
18.636666030883788,90151933,Fe,3.0,,
19.01,166020905,F,1.0,Fe,3.0
19.28333396911621,294934,Fe,3.0,,
20.03,886781,FH,1.0,OHH,1.0
20.98,8565,FHH,1.0,,
21.98,159,FHHH,1.0,,
23.97,9169,CC,1.0,,
24.01,25856026,Mg,1.0,,
24.97,103,HCC,1.0,,
25.03,3381418,Mg,1.0,MgH,1.0
25.95,37862,NC,1.0,MgH,1.0
26.01,3668602,Mg,1.0,CN,1.0
26.95,81,NC,1.0,,
27.02,11419761,Fe,2.0,MgH,1.0
27.97,180996281,Fe,2.0,CO,1.0
28.04,704899,OC,1.0,,
28.45,4325703,Fe,2.0,,
29.01,21871,OC,1.0,CO,1.0
29.05,589871,Fe,2.0,,
29.97,1498336,NO,1.0,OC,1.0
30.05,1452704,ON,1.0,CO,1.0
30.99,31113,NHO,1.0,NO,1.0
31.03,321462,FC,1.0,ON,1.0
31.99,37081997,OO,1.0,FC,1.0
33.05,2010867,FN,1.0,OHO,1.0
33.97,8943,OHHO,1.0,FN,1.0
34.02,148566,OO,1.0,OO,1.0
34.98,25169746,FO,1.0,OHO,1.0
35.05,1039,OHO,1.0,HHHOO,1.0
35.95,234000,FHO,1.0,OO,1.0
36.05,73908,MgC,1.0,,
36.95,9356,MgC,1.0,,
37.0,51279,FO,1.0,MgC,1.0
37.04,3030,FHHO,1.0,,
38.0,10658,MgC,1.0,NCC,1.0
38.05,233695,MgN,1.0,FHO,1.0
38.99,933,MgN,1.0,,
39.04,29647,MgN,1.0,MgC,1.0
39.97,3688318,MgO,1.0,CNN,1.0
40.02,36162,MgN,1.0,OCC,1.0
41.03,516363,MgO,1.0,MgHO,1.0
41.95,526181,MgO,1.0,MgO,1.0
42.0,8431,MgHO,1.0,NNN,1.0
42.99,56,MgHHO,1.0,,
43.03,11068,MgHO,1.0,FCC,1.0
43.95,157,MgHHO,1.0,FCC,1.0
44.04,293415,COO,1.0,ONN,1.0
44.97,2958,COO,1.0,ONN,1.0
45.02,588,HNNO,1.0,ONN,1.0
45.97,488,COO,1.0,,
46.0,514278,NOO,1.0,ONN,1.0
46.04,547,COO,1.0,CHHOO,1.0
46.97,24879,FNN,1.0,,
47.04,2039,NOO,1.0,,
47.96,1504,NOO,1.0,MgCC,1.0
48.01,10653433,OOO,1.0,NOO,1.0
49.05,62,MgCC,1.0,,
49.95,44539,OOO,1.0,OOO,1.0
50.04,21385,OOO,1.0,MgCC,1.0
50.97,9203622,FOO,1.0,,
51.96,3196,MgNN,1.0,,
52.01,158,OOO,1.0,OOO,1.0
52.97,39044,FOO,1.0,FOO,1.0
54.04,6158679,Fe,1.0,MgNN,1.0
54.95,43107,FeH,1.0,FOO,1.0
56.03,98575461,Fe,1.0,MgOO,1.0
57.01,3170002,Fe,1.0,FeH,1.0
57.95,510938,Fe,1.0,MgOO,1.0
58.05,13703,FeHH,1.0,,
58.98,30,MgHHOO,1.0,,
59.04,3323,FeH,1.0,FeHH,1.0
59.98,11065,ONNO,1.0,MgOO,1.0
60.95,35,ONNO,1.0,,
61.0,53,ONNO,1.0,,
61.95,32,ONNO,1.0,,
62.02,20,ONNO,1.0,,
63.05,7399,FNNO,1.0,,
64.0,34,FNNO,1.0,,
64.05,23,FNNO,1.0,,
65.97,31159,FeC,1.0,,
66.95,331,FeC,1.0,,
67.99,588865,FeC,1.0,FeN,1.0
68.96,588,FeN,1.0,MgNNO,1.0
69.03,17288,FeC,1.0,FeC,1.0
69.99,1670186,FeO,1.0,FeC,1.0
70.05,1490889,FeN,1.0,,
70.95,17840,FeHO,1.0,,
70.99,5975,FeN,1.0,,
71.04,35780,FeN,1.0,,
71.96,26374989,FeO,1.0,,
72.04,8656,FeN,1.0,FeO,1.0
72.97,282173,FeHO,1.0,FeHO,1.0
73.02,632773,FeO,1.0,,
73.98,145924,FeO,1.0,FeO,1.0
74.02,4913,FeHHO,1.0,,
74.95,115,FeHHO,1.0,,
75.03,2799,FeO,1.0,FeHO,1.0
75.98,169,FeO,1.0,,
77.98,206,FeCC,1.0,,
79.97,3335,FeCC,1.0,,
80.97,72,FeCC,1.0,,
81.02,41,FeCC,1.0,,
81.05,41,FeCC,1.0,,
82.05,1204,FeNN,1.0,,
83.97,19096,FeNN,1.0,,
84.99,596,FeNN,1.0,FeNN,1.0
85.97,716836,FeOO,1.0,,
86.04,78,FeNN,1.0,,
87.97,97,FeHHOO,1.0,,
88.0,1430,FeOO,1.0,,
88.03,11334746,FeOO,1.0,FeOO,1.0
88.97,271895,FeOO,1.0,,
89.99,24325,FeOO,1.0,FeHHOO,1.0
90.03,59783,FeOO,1.0,FeOO,1.0
90.96,579,FeOO,1.0,FeHHOO,1.0
91.02,552,FeOO,1.0,,
92.02,184,FeOO,1.0,FeOO,1.0
98.04,669,FeNNO,1.0,,
100.05,10726,FeNNO,1.0,,
100.97,74,FeNNO,1.0,FeNNO,1.0
101.0,256,FeNNO,1.0,,
102.02,42,FeNNO,1.0,FeNNO,1.0
