mc,counts,ion,charge,ion2,charge2
0.95,2147423,H,1.0,,
1.98,2715,HH,1.0,,
5.96,3180909,C,2.0,,
6.51,35384,C,2.0,,
6.95,1859856,N,2.0,,
7.46,7462,N,2.0,,
7.95,112662501,O,2.0,,
9.0,225786,O,2.0,,
11.97,2003962,C,1.0,,
12.96,22304,C,1.0,,
13.0,8267,HC,1.0,CH,1.0
13.95,72,CH,1.0,HC,1.0
14.03,3206611,N,1.0,,
14.96,23308,N,1.0,HN,1.0
15.95,18,NH,1.0,,
16.0,23,HN,1.0,,
16.04,168152959,O,1.0,,
16.98,164122,OH,1.0,,
17.02,196951,HO,1.0,,
17.97,835,HHO,1.0,,
18.0,629,OHH,1.0,,
18.05,336998,O,1.0,,
18.99,385,HO,1.0,,
19.03,314,OH,1.0,,
22.99,107317070,Na,1.0,,
23.97,146676,NaH,1.0,,
24.04,5529,CC,1.0,,
24.97,415,NaHH,1.0,CC,1.0
25.02,85,CC,1.0,HCC,1.0
26.02,6328,CN,1.0,,
26.05,6658,NC,1.0,,
26.97,18,NC,1.0,CN,1.0
27.02,76,NC,1.0,,
27.05,74,CN,1.0,,
27.53,107317056,Mn,2.0,,
27.99,632117,CO,1.0,OC,1.0
28.04,5610,NN,1.0,,
28.95,16,NN,1.0,,
28.99,3424,OC,1.0,NN,1.0
29.02,4570,CO,1.0,CHO,1.0
29.96,687499,ON,1.0,NO,1.0
30.95,933,NHO,1.0,,
30.98,1246,NO,1.0,,
31.05,1517,ON,1.0,,
31.99,20993686,OO,1.0,ON,1.0
32.96,58559,HOO,1.0,,
33.04,43209,OHO,1.0,,
33.95,42064,OO,1.0,,
34.02,42205,OO,1.0,OHHO,1.0
34.96,22000250,Ge,2.0,HOO,1.0
35.04,227719,NaC,1.0,OHO,1.0
35.98,29407438,Ge,2.0,NaC,1.0
36.02,78,OO,1.0,,
36.48,8370725,Ge,2.0,,
36.97,39363662,Ge,2.0,NaN,1.0
37.5,8370745,Ge,2.0,,
37.97,830,NaN,1.0,NCC,1.0
38.97,9569684,NaO,1.0,,
39.96,34699,NaHO,1.0,,
40.02,2004,OCC,1.0,CNN,1.0
40.97,19340,NaO,1.0,NaHHO,1.0
