mc,counts,ion,charge,ion2,charge2
1.02,4232892,H,1.0,,
2.01,8973,HH,1.0,,
3.02,74,HHH,1.0,,
6.01,5225062,C,2.0,,
6.49,58110,C,2.0,,
6.98,40484519,N,2.0,,
7.53,162593,N,2.0,,
7.96,127604481,O,2.0,,
8.96,255719,O,2.0,,
12.0,3500782,C,1.0,,
13.05,68406,C,1.0,CH,1.0
14.02,66368503,N,1.0,CH,1.0
14.95,470858,N,1.0,NH,1.0
15.04,127695,HN,1.0,,
15.97,212675131,O,1.0,NHH,1.0
16.04,1323,NH,1.0,HN,1.0
17.01,1173018,HO,1.0,OH,1.0
17.95,430043,O,1.0,OHH,1.0
17.98,3315563,Fe,3.0,HHO,1.0
18.66666603088379,52374795,Fe,3.0,,
18.95,1256532,Fe,3.0,,
19.05,2364,HO,1.0,OH,1.0
19.28333396911621,171359,Fe,3.0,,
24.02,16133,CC,1.0,,
24.97,125,HCC,1.0,,
25.02,1469985,Cr,2.0,CC,1.0
25.95,28399698,Cr,2.0,NC,1.0
26.53,3173077,Cr,2.0,,
26.97,2565,NC,1.0,,
27.01,804552,Cr,2.0,CN,1.0
27.05,7362233,Fe,2.0,CN,1.0
27.47,83502040,Mn,2.0,,
28.01,120788501,Fe,2.0,NN,1.0
28.55,2792306,Fe,2.0,,
28.95,419828,Fe,2.0,HNN,1.0
29.02,4103,CHO,1.0,,
29.05,19630,NN,1.0,CO,1.0
29.96,17753340,ON,1.0,NO,1.0
30.98,39498,ON,1.0,,
31.02,31801,NO,1.0,,
31.05,49382,NHO,1.0,,
31.95,21929845,OO,1.0,,
31.99,16435,NO,1.0,NHHO,1.0
32.04,19710,ON,1.0,,
32.98,391338,HOO,1.0,OHO,1.0
33.01,73,NO,1.0,,
33.95,43939,OO,1.0,,
33.99,45274,OO,1.0,OHHO,1.0
35.03,1602,HOO,1.0,HOO,1.0
36.01,265,CCC,1.0,OO,1.0
37.52,63461533,As,2.0,,
37.98,1789,NCC,1.0,,
39.97,29773,CNN,1.0,OCC,1.0
40.95,192,CNN,1.0,CNN,1.0
41.05,372,CNN,1.0,OCC,1.0
41.95,221443,NNN,1.0,,
42.95,1775,NNN,1.0,NNN,1.0
43.01,888,NNN,1.0,,
43.98,1217100,ONN,1.0,COO,1.0
44.99,14848,HNNO,1.0,ONN,1.0
45.05,2536,COO,1.0,,
45.98,447,COO,1.0,,
46.01,2759039,NOO,1.0,ONN,1.0
46.99,11072,NOO,1.0,,
47.95,10599801,OOO,1.0,,
47.99,11134,NOO,1.0,NOO,1.0
48.96,46,NOO,1.0,NOO,1.0
49.95,21243,OOO,1.0,,
50.01,851163,Cr,1.0,OOO,1.0
50.98,2941,CrH,1.0,,
51.99,15394549,Cr,1.0,OCCC,1.0
52.02,89,OOO,1.0,CrHH,1.0
53.0,1800805,Cr,1.0,CrH,1.0
53.98,4938561,Fe,1.0,CrH,1.0
54.04,441423,Cr,1.0,CrHH,1.0
54.96,55131442,Mn,1.0,FeH,1.0
55.95,78178536,Fe,1.0,MnH,1.0
56.02,6633,CNNO,1.0,,
56.97,2163718,Fe,1.0,FeH,1.0
57.05,16,CNNO,1.0,,
57.97,79290,NNNO,1.0,FeHH,1.0
