mc,counts,ion,charge,ion2,charge2
1.02,5342476,H,1.0,,
1.96,21193,HH,1.0,,
3.0,160,HHH,1.0,,
6.0,2110313,C,2.0,,
6.52,23465,C,2.0,,
6.99,34782633,N,2.0,,
7.52,139679,N,2.0,,
7.96,62582150,O,2.0,,
8.97,125419,O,2.0,,
11.99,5538350,Mg,2.0,C,1.0
12.53,522741,Mg,2.0,,
13.0,23244,C,1.0,HC,1.0
13.05,586928,Mg,2.0,CH,1.0
13.98,162,HC,1.0,CH,1.0
14.02,57971126,N,1.0,CHH,1.0
15.03,598834,N,1.0,HN,1.0
15.97,107901657,O,1.0,NHH,1.0
16.05,1490,HN,1.0,NH,1.0
16.98,262021,HO,1.0,,
17.03,270771,OH,1.0,,
17.97,2216376,Fe,3.0,O,1.0
18.03,3254,OHH,1.0,,
18.656666030883787,31570189,Fe,3.0,,
18.98,757436,Fe,3.0,OHHH,1.0
19.01,1076,OH,1.0,HO,1.0
19.28333396911621,103284,Fe,3.0,,
23.95,6652282,Mg,1.0,,
24.05,3233,CC,1.0,,
24.97,860390,Mg,1.0,MgH,1.0
25.05,46,CC,1.0,,
25.99,938245,Mg,1.0,MgH,1.0
26.04,153840,NC,1.0,CN,1.0
27.02,4079895,Fe,2.0,MgH,1.0
27.96,26,MgHH,1.0,,
28.0,66921254,Fe,2.0,NN,1.0
28.52,1545728,Fe,2.0,,
28.97,229308,Fe,2.0,HNN,1.0
29.03,20495,NN,1.0,NN,1.0
29.95,40,NN,1.0,,
29.98,3790986,NO,1.0,,
30.02,3601968,ON,1.0,CO,1.0
30.05,73,HNN,1.0,,
31.05,53460,NHO,1.0,NO,1.0
31.49,23279418,Cu,2.0,,
31.95,216,NHHO,1.0,,
32.01,8305734,OO,1.0,NO,1.0
32.49,10361352,Cu,2.0,,
32.97,45682,HOO,1.0,,
33.04,54387,OHO,1.0,NHO,1.0
33.97,16616,OO,1.0,,
34.0,17152,OO,1.0,OHHO,1.0
34.53,24069186,Ga,2.0,,
35.01,40476153,Cl,1.0,HOO,1.0
35.47,15979368,Ga,2.0,,
36.04,105350,ClH,1.0,MgC,1.0
36.95,982,MgC,1.0,MgC,1.0
37.03,12923152,Cl,1.0,ClHH,1.0
37.95,32597,ClH,1.0,MgC,1.0
38.04,286314,MgN,1.0,,
38.99,268,ClHH,1.0,,
39.02,37438,MgN,1.0,MgN,1.0
40.0,580811,MgO,1.0,MgN,1.0
40.98,70317,MgO,1.0,MgHO,1.0
41.05,153,MgN,1.0,,
42.01,74995,MgO,1.0,MgHHO,1.0
42.05,144525,NNN,1.0,MgO,1.0
42.99,2093,NNN,1.0,NNN,1.0
43.02,151,MgO,1.0,,
43.96,27065,COO,1.0,,
44.04,291488,ONN,1.0,MgO,1.0
44.98,3427,HNNO,1.0,ONN,1.0
45.01,1460,ONN,1.0,COO,1.0
45.99,700,ONN,1.0,COO,1.0
46.02,697248,NOO,1.0,,
47.0,44002,ClC,1.0,,
47.05,2779,NOO,1.0,,
47.97,541,ClC,1.0,NHHOO,1.0
48.05,1214046,OOO,1.0,NOO,1.0
49.02,1649436,ClN,1.0,ClC,1.0
50.0,11659,ClN,1.0,OOO,1.0
50.04,2429,OOO,1.0,,
50.96,2183682,ClO,1.0,,
51.0,522135,ClN,1.0,,
51.97,21928,ClHO,1.0,ClN,1.0
52.0,18465,MgNN,1.0,,
52.98,704195,ClO,1.0,ClO,1.0
53.99,2615,MgNN,1.0,ClHO,1.0
54.02,2288393,Fe,1.0,ClHO,1.0
55.02,16003,FeH,1.0,ClO,1.0
55.96,74685,MgOO,1.0,,
55.99,36080356,Fe,1.0,FeHH,1.0
56.04,1056,CNNO,1.0,,
56.97,238938,FeH,1.0,MgOO,1.0
57.05,865609,Fe,1.0,,
57.97,39876,NNNO,1.0,FeH,1.0
58.02,128702,Fe,1.0,MgOO,1.0
58.48,4820381,Sb,2.0,,
58.95,398,ClCC,1.0,NNNO,1.0
59.0,751,FeH,1.0,,
59.05,250,NNNO,1.0,NNNO,1.0
59.95,64046,ONNO,1.0,NNNO,1.0
60.03,15,MgOO,1.0,,
60.45,35871054,Sb,2.0,,
60.96,70,ClCC,1.0,,
61.02,503,ONNO,1.0,ONNO,1.0
61.48,26731137,Sb,2.0,,
61.96,128,ONNO,1.0,,
62.01,127,ONNO,1.0,,
62.97,149871,ClNN,1.0,,
63.04,36951458,Cu,1.0,,
64.01,111846,CuH,1.0,ClNN,1.0
65.01,16495416,Cu,1.0,ClNN,1.0
65.96,172,ClNN,1.0,,
65.99,188,ClNN,1.0,,
66.04,55523,CuH,1.0,FeC,1.0
66.97,65,FeC,1.0,,
67.03,508908,ClOO,1.0,CuHH,1.0
67.98,262545,FeN,1.0,FeC,1.0
68.98,48307197,Ga,1.0,ClOO,1.0
69.97,2546611,FeN,1.0,FeC,1.0
70.02,358190,FeO,1.0,GaH,1.0
70.05,363,MgNNO,1.0,,
70.97,31962033,Ga,1.0,FeHO,1.0
71.02,72647,FeN,1.0,FeN,1.0
71.97,3769845,FeO,1.0,GaH,1.0
72.0,8321,FeN,1.0,,
72.05,253,FeN,1.0,,
72.96,89360,FeO,1.0,GaHH,1.0
73.01,31,FeN,1.0,,
73.05,41778,FeHO,1.0,,
73.95,12065,FeO,1.0,,
74.01,1295,FeHO,1.0,FeHHO,1.0
74.05,7388,FeO,1.0,,
74.96,57891,CuC,1.0,,
75.03,378,FeO,1.0,FeHO,1.0
75.98,29,FeO,1.0,,
76.02,634,CuC,1.0,,
76.96,1226649,CuN,1.0,CuC,1.0
77.98,5117,CuN,1.0,CuC,1.0
78.98,2861752,CuO,1.0,ClNNO,1.0
79.02,534472,CuN,1.0,,
79.97,81,ClNNO,1.0,,
80.04,20623,CuHO,1.0,CuN,1.0
81.03,1350592,CuO,1.0,GaC,1.0
82.05,21288,FeNN,1.0,CuHO,1.0
