mc,counts,ion,charge,ion2,charge2
0.96,5130774,H,1.0,,
1.98,11851,H2,1.0,,
2.98,53,H3,1.0,,
6.02,2533361,C,2.0,,
6.52,28181,C,2.0,,
6.95,9500275,N,2.0,,
7.54,33846,N,2.0,,
8.03,51512139,O,2.0,,
8.96,110024,O,2.0,,
9.373333333333333,21986168,Si,3.0,,
9.616666666666665,1337698,Si,3.0,,
9.97,858472,Si,3.0,,
10.46,293436,NSi,4.0,,
10.78,12879,NSi,4.0,NSi,4.0
10.95,4842,CO2,4.0,,
11.05,1735886,OSi,4.0,NSi,4.0
11.21,62361,OSi,4.0,CO2,4.0
11.28,6497,HOSi,4.0,,
11.45,48386,OSi,4.0,H2OSi,4.0
11.55,3252,OSi,4.0,HOSi,4.0
11.76,301,HOSi,4.0,OSi,4.0
12.0,22004067,Mg,2.0,C,1.0
12.04,203424,OOO,4.0,,
12.45,2538463,Mg,2.0,,
12.51,1031,OOO,4.0,OOO,4.0
12.98,2576465,Mg,2.0,C,1.0
13.95,86598511,Si,2.0,N,1.0
14.343333333333334,14012,NSi,3.0,NSi,3.0
14.53,3615395,Si,2.0,,
14.666666666666666,18724,NSi,3.0,CO2,3.0
14.706666666666665,1114003,OSi,3.0,,
14.8,76748,HNi,4.0,,
15.0,2618119,Si,2.0,O2Si,4.0
15.283333333333333,88506,OSi,3.0,HNi,4.0
15.333333333333334,3169,OSi,3.0,,
15.373333333333333,298,HOSi,3.0,,
15.54,5600,O2Si,4.0,HNi,4.0
15.686666666666666,422,HOSi,3.0,OSi,3.0
15.72,3685,HNi,4.0,,
15.97,84628048,O,1.0,OOO,3.0
16.22,979,HNi,4.0,,
16.62666666666667,660,OOO,3.0,OOO,3.0
16.706666666666667,311,OOO,3.0,,
17.0,200386,HO,1.0,,
17.48,16930,NSi2,4.0,,
17.51,17406,CNi,4.0,,
17.75,524384,MnO,4.0,NSi2,4.0
17.99,182118,O,1.0,CNi,4.0
18.21,505,CNi,4.0,NSi2,4.0
18.27,157,CNi,4.0,NSi2,4.0
18.3,1132,MnO,4.0,,
