mc,counts,ion,charge,ion2,charge2
0.95,17220720,H,1.0,,
2.0,158709,H2,1.0,,
3.02,4268,H3,1.0,,
5.99,6377148,C,2.0,,
6.55,70925,C,2.0,,
6.98,12150293,N,2.0,,
7.49,38717,N,2.0,,
8.05,147120557,O,2.0,,
9.04,244171,O,2.0,,
11.0,113122,CO2,4.0,N2O,4.0
11.2,87,N2O,4.0,,
11.29,1399,CO2,4.0,N2O,4.0
11.46,403,CO2,4.0,CO2,4.0
11.96,3826305,C,1.0,,
12.04,4229026,OOO,4.0,,
12.49,25998,OOO,4.0,OOO,4.0
13.0,38304,C,1.0,,
14.0,19286174,N,1.0,,
14.676666666666666,108280,CO2,3.0,N2O,3.0
15.04,78694,N,1.0,CO2,3.0
15.303333333333335,206,CO2,3.0,,
15.353333333333333,240,CO2,3.0,N2O,3.0
15.96,229875851,O,1.0,,
16.02,3665138,OOO,3.0,,
16.656666666666666,12429,OOO,3.0,OOO,3.0
16.69666666666667,9042,OOO,3.0,,
16.98,1895689,HO,1.0,,
17.95,460679,O,1.0,,
18.02,63731,H2O,1.0,C3,2.0
18.97,193636347,F,1.0,,
19.04,5005,HO,1.0,H3O,1.0
19.97,4588,C2O,2.0,,
20.03,131,H2O,1.0,,
20.46,46,C2O,2.0,,
20.54,32,C2O,2.0,,
21.97,160684,CO2,2.0,N2O,2.0
22.48,179,N2O,2.0,,
22.55,1845,CO2,2.0,N2O,2.0
22.96,64546049,Na,1.0,CO2,2.0
23.05,67,N2O,2.0,,
23.97,5939529,OOO,2.0,C2,1.0
24.95,201,C2,1.0,,
24.99,10759,OOO,2.0,C2,1.0
25.03,21459,OOO,2.0,OOO,2.0
25.97,20,OOO,2.0,,
26.04,58883,CN,1.0,,
27.04,879,CN,1.0,CN,1.0
28.05,240972,N2,1.0,,
28.96,964,N2,1.0,,
29.03,964,N2,1.0,,
31.95,34980530,O2,1.0,,
32.98,577664,HO2,1.0,,
33.97,16622,HHOO,1.0,,
34.05,140191,O2,1.0,O2,1.0
34.97,1150,HO2,1.0,,
35.04,1162,HO2,1.0,,
35.97,239,C3,1.0,,
36.01,163,O2,1.0,HHOO,1.0
36.04,26,HHOO,1.0,,
40.02,6866,C2O,1.0,,
40.98,77,C2O,1.0,,
41.02,74,C2O,1.0,,
43.96,306795,CO2,1.0,N2O,1.0
45.0,2677,CO2,1.0,,
45.03,547,N2O,1.0,N2O,1.0
46.0,1078,CO2,1.0,CO2,1.0
48.0,9397849,OOO,1.0,,
48.03,1035768,Sm,3.0,,
48.97,4442229,Sm,3.0,,
49.32333333333334,3089072,Sm,3.0,,
49.68666666666667,3562903,Sm,3.0,,
49.98,37630,OOO,1.0,OOO,1.0
50.01,2135305,Sm,3.0,,
50.05,18819,OOO,1.0,,
50.68666666666667,8977133,Sm,3.0,,
51.373333333333335,5343606,Sm,3.0,,
51.96,35,OOO,1.0,,
52.01,90,OOO,1.0,OOO,1.0
62.78,12090,OU,4.0,,
63.24,30,OU,4.0,,
63.5,2319305,OU,4.0,,
64.04,4278,OU,4.0,,
66.51,37436377,Cs,2.0,,
71.97,1530117,Sm,2.0,,
73.53,6492510,Sm,2.0,,
73.97,4547807,Sm,2.0,,
74.51,6182695,Sm,2.0,,
75.02,3315354,Sm,2.0,,
76.03,11709306,Sm,2.0,,
77.05,8963473,Sm,2.0,,
83.66666666666667,9799,OU,3.0,,
84.29333333333332,29,OU,3.0,,
84.68666666666667,1855451,OU,3.0,,
85.36333333333333,4008,OU,3.0,,
117.45,265777,U,2.0,,
118.97,37702147,U,2.0,,
125.52,20595,OU,2.0,,
126.46,41,OU,2.0,,
127.03,2875893,OU,2.0,,
127.95,5396,OU,2.0,,
133.01,64545440,Cs,1.0,,
143.99,2354011,Sm,1.0,,
146.99,11390362,Sm,1.0,,
147.97,8580758,Sm,1.0,,
148.96,10479150,Sm,1.0,,
150.05,5619243,Sm,1.0,,
152.0,19515500,Sm,1.0,,
154.02,17237422,Sm,1.0,,
235.02,135552,U,1.0,,
237.95,24883410,U,1.0,,
250.95,32698,OU,1.0,,
253.01,63,OU,1.0,,
253.99,4638587,OU,1.0,,
256.04,9290,OU,1.0,,
