mc,counts,ion,charge,ion2,charge2
1.04,7411114,H,1.0,,
1.96,67753,H2,1.0,,
3.01,1494,H3,1.0,,
5.96,914790,C,2.0,,
6.46,10163,C,2.0,,
7.02,4648007,N,2.0,,
7.5,18000,N,2.0,,
8.04,3546663,O,2.0,,
9.0,6219,O,2.0,,
11.05,748,N2O,4.0,CO2,4.0
11.96,512537,C,1.0,OOO,4.0
12.98,6512,C,1.0,,
13.97,8299996,N,1.0,,
14.666666666666666,795,N2O,3.0,CO2,3.0
14.97,33323,N,1.0,,
16.02,60079029,S,2.0,O,1.0
16.52,444452,S,2.0,,
16.96,2066042,S,2.0,HO,1.0
17.95,11100,O,1.0,,
18.01,1490,H2O,1.0,,
19.0,12,H3O,1.0,,
19.04,90,HO,1.0,,
21.97,846,N2O,2.0,,
22.02,91,CO2,2.0,,
23.99,845,C2,1.0,,
24.03,412,OOO,2.0,,
26.05,11901,CN,1.0,,
26.96,121,CN,1.0,,
27.02,47,CN,1.0,,
28.01,105634,N2,1.0,,
28.96,837,N2,1.0,N2,1.0
31.99,87962948,S,1.0,,
32.05,46063,O2,1.0,,
32.3,3074,InO,4.0,,
32.73,81006,InO,4.0,,
32.96,1237,HO2,1.0,,
33.03,740748,S,1.0,,
33.29,190,InO,4.0,,
33.97,3888994,S,1.0,O2,1.0
34.05,82,O2,1.0,,
42.97,3897,InO,3.0,,
43.64666666666666,79221,InO,3.0,,
43.96,1637,N2O,1.0,CO2,1.0
44.36333333333334,109,InO,3.0,,
45.38333333333333,27793,Ce,3.0,,
46.04,43040,Ce,3.0,,
46.68666666666667,18027777,Ce,3.0,,
47.29333333333334,1901385,Ce,3.0,,
47.32333333333334,1286001,Nd,3.0,,
47.68666666666667,621313,Nd,3.0,,
47.99,815,OOO,1.0,,
48.02,1074317,Nd,3.0,,
48.32333333333334,422688,Nd,3.0,,
48.67666666666666,935643,Nd,3.0,,
49.31333333333333,322229,Nd,3.0,,
49.96,285196,Nd,3.0,,
51.49,11574075,Rh,2.0,,
56.5,528132,In,2.0,In2,4.0
57.0,12666,In2,4.0,,
57.04,13584,In2,4.0,,
57.46,12848614,In,2.0,,
57.52,295426,In2,4.0,,
58.35333333333334,10822204,Lu,3.0,,
58.68666666666667,228695,Lu,3.0,,
64.47,4533,InO,2.0,,
65.47,104443,InO,2.0,,
66.53,203,InO,2.0,,
68.04,48142,Ce,2.0,,
68.96,76387,Ce,2.0,,
70.02,20895809,Ce,2.0,,
70.96,1850589,Nd,2.0,,
71.05,2826387,Ce,2.0,,
71.5,776629,Nd,2.0,,
72.03,1459970,Nd,2.0,,
72.54,595595,Nd,2.0,,
72.98,1333783,Nd,2.0,,
73.95,443058,Nd,2.0,,
75.01,434244,Nd,2.0,,
75.32333333333332,497,In2,3.0,,
75.97,14806,In2,3.0,,
76.04,13889,In2,3.0,,
76.67666666666668,302304,In2,3.0,,
84.04,138884,Sr,1.0,,
86.05,2291665,Sr,1.0,,
86.95,1620365,Sr,1.0,,
87.47,13753240,Lu,2.0,,
87.98,19120349,Sr,1.0,,
88.03,318988,Lu,2.0,,
102.98,6481496,Rh,1.0,,
112.98,995365,In,1.0,,
113.01,704,In2,2.0,,
114.0,34256,In2,2.0,In2,2.0
114.96,22152796,In,1.0,,
115.02,364146,In2,2.0,,
119.45,10020836,Pu,2.0,,
120.02,8633329,Pu,2.0,,
120.54,9558330,Pu,2.0,,
128.99,8066,InO,1.0,,
131.02,180059,InO,1.0,,
133.0,353,InO,1.0,,
136.01,92593,Ce,1.0,,
138.0,138907,Ce,1.0,,
139.98,40972227,Ce,1.0,,
141.95,5138871,Ce,1.0,,
141.99,3136575,Nd,1.0,,
142.99,1412036,Nd,1.0,,
144.0,2754613,Nd,1.0,,
145.03,960642,Nd,1.0,,
146.02,1990745,Nd,1.0,,
148.03,671283,Nd,1.0,,
150.05,648156,Nd,1.0,,
174.96,22546290,Lu,1.0,,
176.03,601846,Lu,1.0,,
225.97,1386,In2,1.0,,
228.0,61695,In2,1.0,In2,1.0
230.0,687044,In2,1.0,,
239.05,15416672,Pu,1.0,,
239.97,15416655,Pu,1.0,,
240.96,15416668,Pu,1.0,,
