mc,counts,ion,charge,ion2,charge2
1.04,2957464,H,1.0,,
2.03,7637,H2,1.0,,
2.96,44,H3,1.0,,
6.0,4380796,C,2.0,,
6.51,48734,C,2.0,,
6.95,4416225,N,2.0,,
7.55,23069,N,2.0,,
8.01,93031762,O,2.0,,
9.01,215681,O,2.0,,
9.373333333333333,11355876,Si,3.0,,
9.706666666666665,486260,Si,3.0,,
10.04,335993,Si,3.0,,
10.5,60953,NSi,4.0,,
10.71,4401,NSi,4.0,,
10.75,310,NSi,4.0,,
10.96,1410714,OSi,4.0,CO2,4.0
11.2,67404,OSi,4.0,,
11.26,13994,HOSi,4.0,CO2,4.0
11.45,2490,OSi,4.0,,
11.54,33080,OSi,4.0,HOSi,4.0
11.71,1964,HTi,4.0,HOSi,4.0
12.0,19686359,Mg,2.0,OOO,4.0
12.21,14417,HTi,4.0,,
12.46,1284851,Mg,2.0,OOO,4.0
12.54,11901,OOO,4.0,,
12.7,898,HTi,4.0,,
12.96,1505270,Mg,2.0,C,1.0
13.96,31626666,Si,2.0,N,1.0
14.303333333333335,359,NSi,3.0,,
14.353333333333333,3468,NSi,3.0,,
14.55,1157770,Si,2.0,,
14.716666666666667,1331607,OSi,3.0,CO2,3.0
14.98,1451897,Si,2.0,O2Si,4.0
15.2,38,NTi,4.0,,
15.24,36848,O2Si,4.0,,
15.333333333333334,739136,Ti,3.0,OSi,3.0
15.47,99112,OTi,4.0,,
15.55,86568,NTi,4.0,O2Si,4.0
15.646666666666667,425,HOSi,3.0,,
15.716666666666667,729613,Ti,3.0,OTi,4.0
15.75,4076,NTi,4.0,NTi,4.0
16.04,247065326,O,1.0,S,2.0
16.293333333333333,464344,Ti,3.0,OTi,4.0
16.46,486375,S,2.0,OTi,4.0
16.54,25703,CuH,4.0,,
16.62666666666667,558616,Ti,3.0,OOO,3.0
16.686666666666667,12959,OOO,3.0,HTi,3.0
16.76,298,CuH2,4.0,OTi,4.0
16.97,2711338,S,2.0,HO,1.0
17.03,1105,HTi,3.0,,
17.28333333333333,14,OOO,3.0,,
17.313333333333333,24,OOO,3.0,,
17.49,2930,NSi2,4.0,,
17.73,189,NSi2,4.0,,
17.78,200,NSi2,4.0,,
17.98,96,NSi2,4.0,,
18.05,368602,O,1.0,H2O,1.0
18.99,206343,O3Si,4.0,,
19.03,1092,HO,1.0,,
19.29,11001,O3Si,4.0,,
19.5,48276,O2Ti,4.0,O3Si,4.0
19.75,4939132,CuO,4.0,O2Ti,4.0
20.0,1082574,O2Si,3.0,O2Ti,4.0
