mc,counts,ion,charge,ion2,charge2
1.0,6063616,H,1.0,,
2.0,36772,H2,1.0,,
3.02,360,H3,1.0,,
5.96,7484931,C,2.0,,
6.46,83262,C,2.0,,
7.01,6790910,N,2.0,,
7.48,30000,N,2.0,,
8.0,108703666,O,2.0,,
9.01,190190,O,2.0,,
10.99,20318,N2O,4.0,,
11.03,184342,CO2,4.0,,
11.21,1526,CO2,4.0,N2O,4.0
11.27,65,N2O,4.0,,
11.45,20,N2O,4.0,,
11.5,354,CO2,4.0,,
11.54,294,CO2,4.0,,
11.73,2530,HTi,4.0,,
11.96,2654822,OOO,4.0,,
12.02,7390373,C,1.0,Mg,2.0
12.28,20880,HTi,4.0,,
12.47,439936,Mg,2.0,OOO,4.0
12.76,2008,HTi,4.0,,
12.95,635017,Mg,2.0,C,1.0
13.95,13581817,N,1.0,,
13.98,61286,HMn,4.0,,
14.686666666666666,145114,CO2,3.0,,
14.716666666666667,18391,N2O,3.0,,
14.99,63586,N,1.0,NTi,4.0
15.293333333333335,525583,Ti,3.0,NTi,4.0
15.353333333333333,299,CO2,3.0,N2O,3.0
15.53,97883,NTi,4.0,OTi,4.0
15.616666666666665,464538,Ti,3.0,,
15.646666666666667,1999,HTi,3.0,,
15.73,3526,NTi,4.0,NTi,4.0
15.79,47641,OTi,4.0,,
15.96,3913712,Ti,3.0,OTi,4.0
16.0,176353868,O,1.0,OOO,3.0
16.2,15006,HZn,4.0,,
16.24,33102,OTi,4.0,,
16.293333333333333,266797,Ti,3.0,OTi,4.0
16.35333333333333,20922,HTi,3.0,H2Ti,3.0
16.54,40884,OTi,4.0,OTi,4.0
16.666666666666668,425825,Ti,3.0,OOO,3.0
16.76,6988,HZn,4.0,OTi,4.0
16.95,774220,HO,1.0,,
17.0,1311,HZn,4.0,OTi,4.0
17.04,1571,HTi,3.0,,
17.21,4517,HZn,4.0,,
17.8,2698202,MnO,4.0,HZn,4.0
18.05,358311,O,1.0,H2O,1.0
18.21,5907,MnO,4.0,,
18.67666666666667,57470,HMn,3.0,,
18.99,31898042,F,1.0,H3O,1.0
19.05,1536,HO,1.0,,
19.45,23233,O2Ti,4.0,,
19.72,16594,O2Ti,4.0,,
19.95,118,O2Ti,4.0,O2Ti,4.0
20.03,185966,O2Ti,4.0,C2O,2.0
20.2,12195,O2Ti,4.0,O2Ti,4.0
20.28333333333333,4181,NTi,3.0,O2Ti,4.0
20.32333333333333,27,NTi,3.0,,
20.49,357,O2Ti,4.0,C2O,2.0
20.53,13712,O2Ti,4.0,O2Ti,4.0
20.666666666666668,43399,NTi,3.0,NTi,3.0
20.69666666666667,65579,OTi,3.0,,
20.74,30,O2Ti,4.0,,
20.77,43,O2Ti,4.0,,
20.96,52344,OTi,3.0,NTi,3.0
21.05,43,O2Ti,4.0,,
21.28333333333333,419827,OTi,3.0,,
21.363333333333333,3088,NTi,3.0,OTi,3.0
21.656666666666666,128,OTi,3.0,,
21.7,614645,MnO2,4.0,OTi,3.0
22.01,35540,N2O,2.0,HMnO2,4.0
22.05,272082,CO2,2.0,OTi,3.0
22.22,3009,MnO2,4.0,MnO2,4.0
22.30333333333333,6312,HZn,3.0,,
22.37333333333333,74,OTi,3.0,,
22.46,114,N2O,2.0,,
22.5,126,N2O,2.0,HMnO2,4.0
22.54,2312,CO2,2.0,,
22.616666666666667,1116,HZn,3.0,,
22.67666666666667,58,OTi,3.0,,
22.95,1212131,Ti,2.0,,
23.01,7891,HZn,3.0,CO2,2.0
23.49,1109887,Ti,2.0,HTi,2.0
23.666666666666668,2196240,MnO,3.0,HZn,3.0
23.98,10627379,Mg,1.0,OOO,2.0
24.03,11229992,Ti,2.0,C2,1.0
24.383333333333333,3776,MnO,3.0,,
24.5,31637,HTi,2.0,,
24.53,833381,Ti,2.0,H2Ti,2.0
24.99,848664,Ti,2.0,OOO,2.0
25.05,797442,Mg,1.0,,
25.52,20,H2Ti,2.0,,
25.55,2894,HTi,2.0,,
25.75,268407,MnO3,4.0,,
25.95,17202,O2Ti,3.0,H2Ti,2.0
26.0,987551,Mg,1.0,CN,1.0
26.29,1911,MnO3,4.0,MnO3,4.0
26.363333333333333,14753,O2Ti,3.0,,
26.636666666666667,195786,O2Ti,3.0,O2Ti,3.0
26.69666666666667,26,O2Ti,3.0,,
27.03,13900,O2Ti,3.0,CN,1.0
27.27,191,NTi2,4.0,NTi2,4.0
27.30333333333333,13087,O2Ti,3.0,O2Ti,3.0
27.35333333333333,358,O2Ti,3.0,,
27.52,47847924,Mn,2.0,NTi2,4.0
