mc,counts,ion,charge,ion2,charge2
1.05,4027165,H,1.0,,
2.03,8107,H2,1.0,,
2.98,75,H3,1.0,,
5.99,261879105,C,2.0,,
6.53,2912709,C,2.0,,
7.05,6374378,N,2.0,,
7.47,28013,N,2.0,,
7.96,7875778,O,2.0,,
8.98,18037,O,2.0,,
11.03,20451,CO2,4.0,N2O,4.0
11.25,260,CO2,4.0,,
11.46,58,CO2,4.0,,
11.5,37,CO2,4.0,,
11.98,167603997,C,1.0,OOO,4.0
12.98,1485487,C,1.0,,
13.95,12027177,N,1.0,,
14.616666666666665,693,N2O,3.0,,
14.656666666666666,21258,CO2,3.0,,
14.98,48535,N,1.0,CO2,3.0
15.333333333333334,113,CO2,3.0,CO2,3.0
15.48,430487,CCr,4.0,,
15.76,5808,CCr,4.0,,
15.96,19457,CrN,4.0,,
16.01,12423544,CCr,4.0,OOO,3.0
16.05,14063902,O,1.0,,
16.21,929519,CCr,4.0,CrN,4.0
16.3,135413,CCr,4.0,,
16.45,446887,CrN,4.0,,
16.5,288459,CCr,4.0,CCr,4.0
16.55,26862,CrO,4.0,,
16.78,40823,CrN,4.0,CCr,4.0
16.98,27650,HO,1.0,CrN,4.0
17.01,10613,CrN,4.0,,
17.05,455852,CrO,4.0,,
17.24,59246,CrO,4.0,,
17.3,49,CrN,4.0,,
17.48,1018,CrO,4.0,,
17.53,13999,CrO,4.0,,
17.77,100,CrO,4.0,,
17.96,9288924,C3,2.0,O,1.0
18.03,0,CrO,4.0,,
18.51,292881,C3,2.0,C3,2.0
18.95,1190,C3,2.0,,
18.98,2400,C3,2.0,C3,2.0
19.99,505082,C2O,2.0,,
20.45,5789,C2O,2.0,,
20.53,4760,C2O,2.0,,
20.666666666666668,547873,CCr,3.0,,
20.97,5218,CCr,3.0,,
21.01,854,C2O,2.0,C2O,2.0
21.28333333333333,11428215,CCr,3.0,,
21.343333333333334,21460,CrN,3.0,,
21.636666666666667,1504911,CCr,3.0,CCr,3.0
21.706666666666667,97,CrN,3.0,,
21.96,514872,CrN,3.0,CO2,2.0
22.04,341530,CCr,3.0,,
22.32333333333333,39139,CrN,3.0,CCr,3.0
22.48,319,CO2,2.0,,
22.616666666666667,138,CrN,3.0,,
22.64666666666667,9267,CrN,3.0,,
22.67666666666667,511515,CrO,3.0,CrO,3.0
22.97,74,CO2,2.0,,
23.02,71,CO2,2.0,,
23.05,52965,CrO,3.0,CrN,3.0
23.313333333333333,14330,CrO,3.0,,
23.35333333333333,926,CrO,3.0,,
23.616666666666667,105,CrO,3.0,,
23.98,40721604,C2,1.0,OOO,2.0
24.02,38,CrO,3.0,,
25.03,8496119,Cr,2.0,C2,1.0
26.01,146140513,Cr,2.0,CN,1.0
26.48,16388142,Cr,2.0,,
26.99,4146473,Cr,2.0,CN,1.0
27.05,17508,CN,1.0,,
27.95,65,CN,1.0,,
27.98,106225,N2,1.0,,
29.01,852,N2,1.0,N2,1.0
31.02,678306,CCr,2.0,,
31.48,9293,CCr,2.0,,
31.95,164053,O2,1.0,CrN,2.0
32.04,14657924,CCr,2.0,,
32.45,1661793,CCr,2.0,CrN,2.0
32.54,151966,CCr,2.0,,
32.96,21001,CCr,2.0,HO2,1.0
33.02,1051431,CrN,2.0,CCr,2.0
33.45,2572,CrN,2.0,,
33.51,69183,CrN,2.0,CCr,2.0
33.95,14438,CrN,2.0,,
34.01,656848,CrO,2.0,O2,1.0
34.46,66868,CrO,2.0,CrN,2.0
34.97,1122,CrO,2.0,,
35.03,17526,CrO,2.0,,
35.52,143,CrO,2.0,,
35.98,14469644,C3,1.0,CrO,2.0
36.98,160949,C3,1.0,,
37.05,321861,C3,1.0,C3,1.0
37.99,5364,C3,1.0,C3,1.0
40.0,777069,C2O,1.0,,
40.96,17277,C2O,1.0,C2O,1.0
41.95,98,C2O,1.0,,
42.04,1569,C2O,1.0,,
43.96,53639,CO2,1.0,N2O,1.0
45.04,603,CO2,1.0,,
45.98,218,CO2,1.0,CO2,1.0
47.96,3188,OOO,1.0,,
49.99,4326468,Cr,1.0,,
51.99,95410022,Cr,1.0,,
52.99,10488403,Cr,1.0,,
54.03,2152884,Cr,1.0,,
58.373333333333335,75609710,Lu,3.0,,
58.61666666666667,1749223,Lu,3.0,,
61.96,1304452,CCr,1.0,,
63.01,14505,CCr,1.0,,
63.98,24843929,CCr,1.0,,
64.01,49914,CrN,1.0,,
64.96,2816421,CCr,1.0,,
65.01,276325,CCr,1.0,,
65.05,192,CrN,1.0,,
65.96,1009199,CrN,1.0,CrO,1.0
66.02,711537,CCr,1.0,,
66.05,31317,CCr,1.0,,
67.01,111597,CrN,1.0,CrN,1.0
67.05,7900,CCr,1.0,,
67.96,27773,CrN,1.0,CrN,1.0
68.02,1111858,CrO,1.0,,
68.98,116,CrN,1.0,,
69.05,126044,CrO,1.0,,
70.01,2219,CrO,1.0,,
70.05,31825,CrO,1.0,,
71.02,252,CrO,1.0,,
71.95,71,CrO,1.0,,
87.45,85690998,Lu,2.0,,
87.98,2915337,Lu,2.0,,
174.99,168021560,Lu,1.0,,
176.01,4485169,Lu,1.0,,
