mc,counts,ion,charge,ion2,charge2
1.02,103642732,H,1.0,,
2.02,6752006,H2,1.0,,
2.96,1022408,H3,1.0,,
3.2833333333333337,2520000,B,3.0,,
3.6966666666666663,8778257,B,3.0,,
4.95,2771997,B,2.0,,
5.52,11227995,B,2.0,,
5.99,10478906,C,2.0,,
6.54,116549,C,2.0,,
6.97,7732588,N,2.0,,
7.5,30031,N,2.0,,
7.98,145226659,O,2.0,,
9.02,14271621,Al,3.0,O,2.0
9.95,5039989,B,1.0,,
10.45,84008,BO2,4.0,,
10.76,3070812,AlO,4.0,BO2,4.0
10.95,162244,CO2,4.0,,
11.0,20429138,B,1.0,N2O,4.0
11.21,45305,AlH2O,4.0,BO2,4.0
11.27,7580,AlO,4.0,CO2,4.0
11.47,18,N2O,4.0,,
11.52,763,CO2,4.0,CO2,4.0
11.74,83,AlH2O,4.0,,
11.97,23254608,Mg,2.0,C,1.0
12.45,7907,OOO,4.0,,
12.5,1533413,Mg,2.0,OOO,4.0
12.98,1755624,Mg,2.0,BO,2.0
13.02,78075,C,1.0,,
13.05,22,OOO,4.0,,
13.45,33760755,Al,2.0,BO,2.0
14.0,14515509,N,1.0,HMn,4.0
14.343333333333334,480352,BO2,3.0,,
14.383333333333335,1650304,AlO,3.0,,
14.53,4076,BO,2.0,,
14.71,775811,AlO2,4.0,CO2,3.0
14.98,103260,N,1.0,AlH2O,3.0
15.23,2444,AlO2,4.0,AlO2,4.0
15.323333333333334,331,CO2,3.0,,
15.363333333333333,313,CO2,3.0,N2O,3.0
15.666666666666666,103,AlH2O,3.0,,
15.98,5304583,OOO,3.0,,
16.01,242313561,O,1.0,CuH,4.0
16.28,37084,CuH2,4.0,,
16.5,103099,CuH,4.0,,
16.64666666666667,28732,OOO,3.0,OOO,3.0
16.74,20083,CuH2,4.0,,
16.96,17918679,HO,1.0,,
17.48,98032,Al2O,4.0,,
17.53,194133,GaH,4.0,,
17.7,36890,GaH2,4.0,,
17.73,4468791,MnO,4.0,,
18.0,2602187,H2O,1.0,O,1.0
18.05,119,Al2O,4.0,,
18.21,8711,MnO,4.0,,
18.26,23374,GaH2,4.0,,
18.62666666666667,2686527,HMn,3.0,,
19.0,35924,HO,1.0,,
19.04,282825,H3O,1.0,,
19.71666666666667,607150,AlO2,3.0,,
19.8,665901,CuO,4.0,,
20.03,12359543,Ca,2.0,C2O,2.0
20.21,238399,CuO,4.0,CuO,4.0
20.30333333333333,2780,AlO2,3.0,AlO2,3.0
20.45,109,C2O,2.0,,
20.51,103,C2O,2.0,,
20.7,473,CuO,4.0,,
20.96,140830,BO2,2.0,,
21.05,89676,Ca,2.0,H3O,1.0
21.383333333333333,212815,CuH,3.0,,
21.53,3283591,AlO,2.0,BO2,2.0
