mc,counts,ion,charge,ion2,charge2
0.96,10597196,H,1.0,,
2.03,42279,H2,1.0,,
3.02,574,H3,1.0,,
6.01,204262232,C,2.0,,
6.55,2271867,C,2.0,,
7.0,9969314,N,2.0,,
7.5,37498,N,2.0,,
8.04,160222639,O,2.0,,
8.97,341469,O,2.0,,
11.02,2855604,CO2,4.0,N2O,4.0
11.29,41159,CO2,4.0,N2O,4.0
11.45,6296,CO2,4.0,,
11.54,6801,CO2,4.0,N2O,4.0
11.74,153,CO2,4.0,CO2,4.0
12.0,122557333,C,1.0,,
12.04,2458879,OOO,4.0,,
12.47,10839,OOO,4.0,OOO,4.0
12.55,5095,OOO,4.0,,
12.96,1340415,C,1.0,,
13.98,15918085,N,1.0,HMn,4.0
14.676666666666666,3319788,CO2,3.0,N2O,3.0
14.95,63543,N,1.0,,
14.99,30903,CO2,3.0,N2O,3.0
15.363333333333333,12183,CO2,3.0,CO2,3.0
15.716666666666667,150,CO2,3.0,CO2,3.0
16.02,256944453,O,1.0,OOO,3.0
16.616666666666667,6406,OOO,3.0,,
16.64666666666667,5262,OOO,3.0,,
16.686666666666667,7544,OOO,3.0,,
17.04,1585338,HO,1.0,,
17.47,64718,GaH,4.0,,
17.72,2431357,MnO,4.0,,
17.78,947,GaH2,4.0,,
17.98,523903,O,1.0,H2O,1.0
18.05,3416980,C3,2.0,GaH,4.0
18.21,3527,MnO,4.0,,
18.29,490,GaH2,4.0,,
18.52,106052,C3,2.0,C3,2.0
18.67666666666667,112558,HMn,3.0,,
19.0,4511,HO,1.0,C3,2.0
19.03,150,H3O,1.0,,
19.95,67990652,Ca,2.0,,
19.99,62,H2O,1.0,,
20.02,4104908,C2O,2.0,,
20.45,44263,C2O,2.0,,
20.49,37241,C2O,2.0,,
21.0,498008,Ca,2.0,C2O,2.0
21.45,62,C2O,2.0,,
21.52,70169,Ca,2.0,C2O,2.0
21.79,414126,MnO2,4.0,,
21.95,18950388,Ca,2.0,CO2,2.0
21.98,7061,HMnO2,4.0,,
22.01,22837,N2O,2.0,,
22.25,1078,MnO2,4.0,,
22.29,1045,MnO2,4.0,,
22.54,49148310,Zr,4.0,CO2,2.0
22.7,179833,HZr,4.0,,
22.8,9156153,Zr,4.0,,
22.97,44780,HZr,4.0,H2Zr,4.0
23.01,14776846,Zr,4.0,CO2,2.0
23.21,63300,HZr,4.0,H2Zr,4.0
23.363333333333333,57339,GaH,3.0,,
23.49,16767404,Zr,4.0,H2Zr,4.0
23.67666666666667,2018159,MnO,3.0,GaH2,3.0
23.71,66033,HZr,4.0,,
23.97,19039138,C2,1.0,Zr,4.0
24.05,5631691,OOO,2.0,Ca,2.0
24.29,12932,HZr,4.0,MnO,3.0
24.52,116,H2Zr,4.0,,
24.95,195942,C2,1.0,OOO,2.0
24.98,10324,OOO,2.0,,
25.04,196629,C2,1.0,OOO,2.0
25.73,215533,MnO3,4.0,,
25.97,315755,CMo,4.0,HMnO3,4.0
26.04,1863331,CN,1.0,OOO,2.0
26.2,2929,CMo,4.0,,
26.24,850,MnO3,4.0,MnO3,4.0
26.28,305,MnO3,4.0,,
26.45,213122,CMo,4.0,,
26.51,5177825,OZr,4.0,,
26.7,364377,CMo,4.0,,
26.76,1035129,OZr,4.0,,
26.8,2189,CMo,4.0,,
27.01,1909315,OZr,4.0,MoO,4.0
