mc,counts,ion,charge,ion2,charge2
0.98,5900384,H,1.0,,
1.99,23451,H2,1.0,,
2.97,291,H3,1.0,,
5.97,1456690,C,2.0,,
6.53,16206,C,2.0,,
6.95,2907560,N,2.0,,
7.54,10614,N,2.0,,
8.0,124627650,O,2.0,,
8.99,227050,O,2.0,,
11.02,56815,CO2,4.0,N2O,4.0
11.23,557,CO2,4.0,,
11.55,245,CO2,4.0,CO2,4.0
12.01,8502864,OOO,4.0,C,1.0
12.46,37106,OOO,4.0,OOO,4.0
12.53,14266,OOO,4.0,,
12.96,27,OOO,4.0,,
13.0,10946,C,1.0,OOO,4.0
14.03,4405380,N,1.0,,
14.646666666666667,50851,CO2,3.0,N2O,3.0
14.95,18183,N,1.0,CO2,3.0
15.283333333333333,114,CO2,3.0,,
15.313333333333334,89,CO2,3.0,,
15.95,226595716,O,1.0,,
15.98,7120481,OOO,3.0,,
16.616666666666667,32197,OOO,3.0,OOO,3.0
16.67666666666667,16714,OOO,3.0,,
16.97,1133533,HO,1.0,,
17.30333333333333,59,OOO,3.0,OOO,3.0
17.37333333333333,12,OOO,3.0,,
18.04,465318,O,1.0,H2O,1.0
18.97,2505,HO,1.0,H3O,1.0
19.99,482,C2O,2.0,,
20.05,19,H2O,1.0,,
21.96,3550,N2O,2.0,,
22.01,92744,CO2,2.0,,
22.54,823,CO2,2.0,,
22.98,166,CO2,2.0,,
23.02,180,CO2,2.0,,
24.02,11597605,OOO,2.0,C2,1.0
24.95,27316,OOO,2.0,,
24.99,26921,OOO,2.0,,
25.04,24462,OOO,2.0,,
25.98,7037,CN,1.0,OOO,2.0
26.02,41,OOO,2.0,,
26.96,32,CN,1.0,,
27.04,73,CN,1.0,,
28.02,16877,N2,1.0,,
28.97,69,N2,1.0,,
29.04,59,N2,1.0,,
32.05,52461803,O2,1.0,,
32.97,2232378,OSn,4.0,,
33.03,601311,HO2,1.0,,
33.53,4233669,OSn,4.0,OSn,4.0
33.78,1019332,OSn,4.0,,
33.98,4679438,OSn,4.0,O2,1.0
34.04,105132,O2,1.0,,
34.29,1972,OSn,4.0,,
34.48,604025,OSn,4.0,OSn,4.0
34.97,2512,OSn,4.0,HO2,1.0
35.03,872376,OSn,4.0,HO2,1.0
35.54,1921,OSn,4.0,,
35.96,208,O2,1.0,,
40.02,967,C2O,1.0,,
43.95,2014596,OSn,3.0,,
43.99,7064,N2O,1.0,,
44.03,144910,CO2,1.0,,
44.626666666666665,3330235,OSn,3.0,,
44.67666666666666,4046,OSn,3.0,,
44.99,1146773,OSn,3.0,N2O,1.0
45.05,1640,CO2,1.0,N2O,1.0
45.31333333333333,4320318,OSn,3.0,,
45.36333333333334,7755,OSn,3.0,,
45.626666666666665,3058,OSn,3.0,,
45.96,8919,OSn,3.0,CO2,1.0
46.0,511162,OSn,3.0,,
46.05,295,CO2,1.0,,
46.67666666666666,623799,OSn,3.0,OSn,3.0
47.32333333333334,1683,OSn,3.0,,
48.01,20344213,OOO,1.0,,
49.96,81563,OOO,1.0,OOO,1.0
50.0,40769,OOO,1.0,,
51.97,168,OOO,1.0,OOO,1.0
52.01,85,OOO,1.0,,
58.02,32509605,Sn,2.0,,
59.0,53740371,Sn,2.0,,
59.47,19019253,Sn,2.0,,
60.04,71653845,Sn,2.0,,
60.95,10173091,Sn,2.0,,
62.02,12384598,Sn,2.0,,
66.02,3266892,OSn,2.0,,
67.0,5677072,OSn,2.0,OSn,2.0
67.55,1624557,OSn,2.0,,
68.03,6011643,OSn,2.0,OSn,2.0
68.48,3195,OSn,2.0,,
68.95,985624,OSn,2.0,OSn,2.0
69.96,1876,OSn,2.0,,
70.02,1223789,OSn,2.0,,
71.02,2072,OSn,2.0,,
115.97,17555194,Sn,1.0,,
118.05,32244208,Sn,1.0,,
119.02,9509599,Sn,1.0,,
120.0,47291543,Sn,1.0,,
122.0,5595184,Sn,1.0,,
123.97,7802302,Sn,1.0,,
132.02,5444834,OSn,1.0,,
133.95,10897,OSn,1.0,,
134.03,9000651,OSn,1.0,,
134.98,3185435,OSn,1.0,,
135.96,18031,OSn,1.0,,
136.0,12000854,OSn,1.0,,
137.04,6385,OSn,1.0,,
137.98,24048,OSn,1.0,,
138.02,1703825,OSn,1.0,,
140.01,2077610,OSn,1.0,OSn,1.0
141.99,4158,OSn,1.0,,
