mc,counts,ion,charge,ion2,charge2
0.96,8851778,H,1.0,,
2.04,52974,H2,1.0,,
3.03,654,H3,1.0,,
5.99,8741279,C,2.0,,
6.49,97221,C,2.0,,
6.98,3833195,N,2.0,,
7.45,14334,N,2.0,,
8.01,11260061,O,2.0,,
8.96,29643,O,2.0,,
11.03,1333,CO2,4.0,N2O,4.0
11.96,4458058,C,1.0,,
12.05,4315,OOO,4.0,,
13.03,53471,C,1.0,,
14.01,6608974,N,1.0,,
14.636666666666667,1688,CO2,3.0,N2O,3.0
14.98,26538,N,1.0,,
16.01,22082438,O,1.0,OOO,3.0
16.98,118351,HO,1.0,,
17.95,1577,H2O,1.0,,
18.02,263,C3,2.0,,
18.05,44261,O,1.0,,
18.98,247,HO,1.0,,
20.04,532,C2O,2.0,,
21.97,2012,CO2,2.0,,
22.04,563,N2O,2.0,,
23.97,41964,C2,1.0,,
24.04,5963,OOO,2.0,,
25.02,926,C2,1.0,C2,1.0
25.95,29289,CN,1.0,,
26.98,319,CN,1.0,,
27.04,107,CN,1.0,,
28.0,26465,N2,1.0,,
29.01,204,N2,1.0,N2,1.0
31.98,308952,O2,1.0,,
32.99,3519,HO2,1.0,,
34.01,1273,O2,1.0,O2,1.0
35.95,508,C3,1.0,,
39.95,1033,C2O,1.0,,
43.95,3285,CO2,1.0,,
43.99,879,N2O,1.0,,
44.98,43,CO2,1.0,,
47.97,10252,OOO,1.0,,
48.46,57450284,Tc,2.0,,
49.0,70708038,Tc,2.0,,
49.5,69603225,Tc,2.0,,
50.02,59,OOO,1.0,OOO,1.0
51.98,72990,Dy,3.0,,
52.626666666666665,84040,Dy,3.0,,
53.373333333333335,2492750,Dy,3.0,,
53.656666666666666,19229725,Dy,3.0,,
53.96,24252795,Dy,3.0,,
54.36333333333334,24783644,Dy,3.0,,
54.63666666666666,26820744,Dy,3.0,,
62.7,4138,OU,4.0,,
63.45,546415,OU,4.0,,
64.01,1180,OU,4.0,,
78.0,134918,Dy,2.0,,
79.01,123839,Dy,2.0,,
80.04,2899726,Dy,2.0,,
80.45,21319904,Dy,2.0,,
81.05,34405134,Dy,2.0,,
81.49,31392613,Dy,2.0,,
81.97,39919269,Dy,2.0,,
83.66666666666667,4821,OU,3.0,,
84.65666666666667,614697,OU,3.0,,
85.38333333333333,1169,OU,3.0,,
96.97,110481318,Tc,1.0,,
97.96,110481322,Tc,1.0,,
98.95,110481300,Tc,1.0,,
117.45,774149,U,2.0,,
119.05,109817755,U,2.0,,
125.52,4899,OU,2.0,,
127.0,805932,OU,2.0,,
128.04,1658,OU,2.0,,
155.99,221184,Dy,1.0,,
157.97,221182,Dy,1.0,,
160.0,5087220,Dy,1.0,,
160.97,41803748,Dy,1.0,,
162.01,56401873,Dy,1.0,,
163.04,55074766,Dy,1.0,,
164.02,62373842,Dy,1.0,,
234.96,387070,U,1.0,,
237.96,66988836,U,1.0,,
250.99,9628,OU,1.0,,
254.05,1365979,OU,1.0,,
256.02,2737,OU,1.0,,
