mc,counts,ion,charge,ion2,charge2
1.0,4446659,H,1.0,,
1.97,35434,H2,1.0,,
2.98,676,H3,1.0,,
6.02,2927444,C,2.0,,
6.45,32542,C,2.0,,
6.98,1305876,N,2.0,,
7.55,5866,N,2.0,,
7.99,25704476,O,2.0,,
9.04,51509,O,2.0,,
10.373333333333333,5079372,P,3.0,,
10.96,602,N2O,4.0,,
11.01,16867,CO2,4.0,,
11.26,128,CO2,4.0,,
11.45,31,CO2,4.0,,
11.54,40,CO2,4.0,,
11.73,507022,OP,4.0,,
11.8,5805,HTi,4.0,,
11.96,4285,HTi,4.0,,
12.01,3576861,C,1.0,Mg,2.0
12.23,106,H2Ti,4.0,,
12.27,51966,HTi,4.0,,
12.3,988,OP,4.0,,
12.45,205498,Mg,2.0,H2Ti,4.0
12.55,4192,HTi,4.0,OOO,4.0
12.76,4406,HTi,4.0,H2Ti,4.0
13.0,245884,Mg,2.0,C,1.0
13.99,2317076,N,1.0,HMn,4.0
14.666666666666666,16905,CO2,3.0,N2O,3.0
14.97,3752,NTi,4.0,,
15.03,9011,N,1.0,CO2,3.0
15.3,3237,NTi,4.0,CO2,3.0
15.383333333333335,1066685,Ti,3.0,,
15.5,15947947,P,2.0,OTi,4.0
15.54,27281,NTi,4.0,,
15.646666666666667,415752,OP,3.0,,
15.696666666666665,865702,Ti,3.0,O2P,4.0
16.01,54038246,O,1.0,Ti,3.0
16.22,328,O2P,4.0,O2P,4.0
16.32333333333333,825683,Ti,3.0,HTi,3.0
16.51,44398,OTi,4.0,OTi,4.0
16.656666666666666,616549,Ti,3.0,H2Ti,3.0
16.706666666666667,5835,HTi,3.0,OOO,3.0
16.79,139,OTi,4.0,,
16.95,4936,HTi,3.0,H2Ti,3.0
17.03,351008,HO,1.0,OTi,4.0
17.383333333333333,56,H2Ti,3.0,,
17.78,688953,MnO,4.0,,
18.01,97773,O,1.0,H2O,1.0
18.23,1265,MnO,4.0,,
18.686666666666667,84003,HMn,3.0,,
18.79,370319,CoO,4.0,,
19.01,837,HO,1.0,H3O,1.0
19.22,989,CoO,4.0,,
19.46,9329,O2Ti,4.0,,
19.79,7525,O2Ti,4.0,,
19.95,83642,O2Ti,4.0,O2Ti,4.0
20.05,4533,NTi,3.0,C2O,2.0
20.21,6807,O2Ti,4.0,,
20.363333333333333,2271,NTi,3.0,,
20.46,7600,O2Ti,4.0,O2V,4.0
20.656666666666666,94114,OTi,3.0,,
20.686666666666667,36141,NTi,3.0,,
20.8,88840,O2V,4.0,,
20.97,80767,OTi,3.0,NTi,3.0
21.02,78964,O2P,3.0,NTi,3.0
21.2,158,O2V,4.0,,
21.30333333333333,2443,NTi,3.0,O2V,4.0
21.343333333333334,832794,OTi,3.0,,
21.616666666666667,56920,OTi,3.0,O2P,3.0
21.67666666666667,266,O2P,3.0,OTi,3.0
21.75,247599,MnO2,4.0,,
22.02,83776,OTi,3.0,CO2,2.0
22.21,397,MnO2,4.0,,
22.3,520,MnO2,4.0,OTi,3.0
22.51,243,CO2,2.0,,
22.616666666666667,124,OTi,3.0,,
22.76,80898,CoO2,4.0,,
22.99,2222283,Ti,2.0,CO2,2.0
23.02,30,CO2,2.0,,
23.24,508,CoO2,4.0,CoO2,4.0
23.48,2038086,Ti,2.0,HTi,2.0
23.51,628721,OP,2.0,,
23.62666666666667,984230,MnO,3.0,,
24.05,23393028,Ti,2.0,Mg,1.0
24.28333333333333,1862,MnO,3.0,,
24.52,1614172,Ti,2.0,HTi,2.0
24.95,489093,CoO,3.0,HTi,2.0
24.99,1855084,Ti,2.0,Mg,1.0
25.05,3732,H2Ti,2.0,OOO,2.0
25.47,5822,HTi,2.0,H2Ti,2.0
25.52,15401233,V,2.0,,
25.71,42379,MnO3,4.0,CoO,3.0
25.97,342678,Mg,1.0,H2Ti,2.0
26.01,29283,O2Ti,3.0,CN,1.0
26.21,157,MnO3,4.0,CMo,4.0
26.27,60,MnO3,4.0,,
26.3,91,MnO3,4.0,,
26.363333333333333,10260,O2Ti,3.0,,
26.47,37,NTi2,4.0,,
26.51,245565,AsP,4.0,CMo,4.0
26.636666666666667,42,O2Ti,3.0,,
26.67666666666667,34,O2Ti,3.0,,
26.71666666666667,114014,O2Ti,3.0,NTi2,4.0
26.79,23176,CoO3,4.0,CMo,4.0
26.95,60276,MoO,4.0,NTi2,4.0
26.99,7000,O2Ti,3.0,,
27.04,5501,CMo,4.0,NTi2,4.0
27.2,2227,CMo,4.0,,
27.24,1006,NTi2,4.0,NTi2,4.0
27.333333333333332,7019,O2Ti,3.0,O2Ti,3.0
27.53,31791655,Mn,2.0,MoO,4.0
27.62666666666667,90904,O2V,3.0,,
27.73,55659,MoO,4.0,NTi2,4.0
27.98,237349,HMn,2.0,MoO,4.0
28.2,36147,MoO,4.0,,
28.23,13,CMo,4.0,,
28.3,276,MoO,4.0,O2V,3.0
28.333333333333332,132,O2V,3.0,,
28.54,114131,MoO,4.0,MoO,4.0
28.79,65,MoO,4.0,,
28.97,200,MoO,4.0,N2,1.0
29.0,37077,MoO,4.0,,
29.03,237100,MnO2,3.0,N2,1.0
29.35333333333333,2778,HMnO2,3.0,,
29.49,13888897,Co,2.0,,
29.54,98,MoO,4.0,,
29.67666666666667,844,MnO2,3.0,MnO2,3.0
29.75,5241,MnO4,4.0,,
30.0,120,HMnO4,4.0,,
30.05,4858,NTi,2.0,,
30.35333333333333,88268,CoO2,3.0,,
30.51,4871,NTi,2.0,NTi,2.0
30.666666666666668,1192228,Mo,3.0,,
30.95,206,CoO2,3.0,,
30.99,8890728,P,1.0,OTi,2.0
31.32333333333333,723320,Mo,3.0,,
31.46,186422,O2P,2.0,OTi,2.0
31.53,3257,NTi,2.0,NTi,2.0
31.616666666666667,1369175,Mo,3.0,,
31.95,4795521,O2,1.0,OTi,2.0
32.04,1278928,Mo,3.0,NTi,2.0
32.373333333333335,866673,Mo,3.0,,
32.51,77079,OTi,2.0,O2P,2.0
32.55,187,O2P,2.0,,
32.70666666666666,1874445,Mo,3.0,,
33.01,119508,OTi,2.0,HO2,1.0
33.35333333333334,719987,Mo,3.0,,
33.52,151,OTi,2.0,,
33.95,8475,O2,1.0,HHOO,1.0
34.03,7475,O2,1.0,OTi,2.0
34.38333333333333,30031,MnO3,3.0,,
34.61666666666667,761,HMnO3,3.0,,
34.67666666666666,4493,CMo,3.0,,
34.95,172,HO2,1.0,MnO3,3.0
35.05,300,HO2,1.0,MnO3,3.0
35.29333333333334,2352,CMo,3.0,NTi2,3.0
35.32333333333334,345369,AsP,3.0,,
35.45,1043284,MnO,2.0,,
35.656666666666666,25262,CoO3,3.0,CMo,3.0
35.68666666666667,78,NTi2,3.0,CMo,3.0
35.95,226,C3,1.0,,
35.99,4562,CMo,3.0,,
36.02,47757,MoO,3.0,NTi2,3.0
36.333333333333336,3134,CMo,3.0,NTi2,3.0
36.373333333333335,312,NTi2,3.0,CoO3,3.0
36.48,2055,MnO,2.0,,
36.63666666666666,2241,NTi2,3.0,,
36.71666666666666,39790,MoO,3.0,CMo,3.0
36.99,72318,MoO,3.0,NTi2,3.0
37.05,194,NTi2,3.0,CMo,3.0
37.31333333333333,3838,CMo,3.0,NTi2,3.0
37.343333333333334,53224,MoO,3.0,,
37.46,511504,As2,4.0,,
37.51,28473506,As,2.0,CoO,2.0
37.61666666666667,42774,MoO,3.0,MoO,3.0
37.97,160,MoO,3.0,,
38.03,111688,MoO,3.0,,
38.31333333333333,75,MoO,3.0,,
38.47,1329,CoO,2.0,,
38.656666666666666,44485,MoO,3.0,,
38.68666666666667,192,MoO,3.0,,
39.01,14830,O2Ti,2.0,,
39.303333333333335,77,MoO,3.0,,
39.47,13287,O2Ti,2.0,,
39.656666666666666,5758,MnO4,3.0,,
39.97,2550,C2O,1.0,,
40.01,159798,O2Ti,2.0,HMnO4,3.0
40.55,10432,O2Ti,2.0,O2Ti,2.0
40.99,12500,O2Ti,2.0,O2Ti,2.0
41.04,732,O2V,2.0,O2Ti,2.0
41.48,20,O2Ti,2.0,,
41.52,126032,O2V,2.0,,
42.03,45,O2Ti,2.0,O2Ti,2.0
42.53,420,O2V,2.0,O2V,2.0
43.5,337117,MnO2,2.0,,
44.04,42298,CO2,1.0,HMnO2,2.0
44.5,667,MnO2,2.0,,
44.54,673,MnO2,2.0,,
44.97,385,CO2,1.0,,
45.53,156898,CoO2,2.0,,
45.97,3524336,Mo,2.0,Ti,1.0
46.51,1062,Mo2,4.0,,
46.54,1936,Mo2,4.0,CoO2,2.0
46.7,1953,Mo2,4.0,,
46.8,1757,Mo2,4.0,,
46.99,2549311,Mo,2.0,Ti,1.0
47.04,1014783,OP,1.0,Mo2,4.0
47.23,5693,Mo2,4.0,Mo2,4.0
47.52,2220664,Mo,2.0,Mo2,4.0
47.75,7213,Mo2,4.0,Mo2,4.0
48.05,15978821,Ti,1.0,Mo,2.0
48.2,1714,Mo2,4.0,,
48.26,10413,Mo2,4.0,Mo2,4.0
48.55,1344305,Mo,2.0,Mo2,4.0
48.71,5262,Mo2,4.0,Mo2,4.0
48.8,2530,Mo2,4.0,,
48.96,4298206,Mo,2.0,Ti,1.0
49.26,1094,Mo2,4.0,,
49.29,864,Mo2,4.0,,
49.5,2297,Mo2,4.0,,
49.54,2421,Mo2,4.0,,
49.95,2667128,Mo,2.0,Ti,1.0
50.96,10566,HTi,1.0,,
51.05,9394884,V,1.0,H2Ti,1.0
51.47,56189,MnO3,2.0,,
51.98,7283,CMo,2.0,HMnO3,2.0
52.49,219,MnO3,2.0,MnO3,2.0
52.52,194,MnO3,2.0,CMo,2.0
53.02,467799,AsP,2.0,CMo,2.0
53.47,7640,CMo,2.0,NTi2,2.0
53.53,30418,CoO3,2.0,NTi2,2.0
53.96,7019,CMo,2.0,,
54.03,77883,MoO,2.0,NTi2,2.0
54.47,5120,CMo,2.0,NTi2,2.0
54.97,19122769,Mn,1.0,MoO,2.0
55.45,92732,MoO,2.0,NTi2,2.0
55.99,341002,HMn,1.0,MoO,2.0
56.3,48443,As3,4.0,,
56.45,52838,MoO,2.0,,
56.52,253,MoO,2.0,CMo,2.0
56.99,139836,MoO,2.0,MoO,2.0
57.45,104,MoO,2.0,,
58.03,57764,MoO,2.0,MoO,2.0
58.99,9027898,Co,1.0,MoO,2.0
59.49,8857,MnO4,2.0,,
59.96,230,HMnO4,2.0,,
60.04,8001,NTi,1.0,,
60.48,21,MnO4,2.0,,
60.95,7304,NTi,1.0,,
61.0,21,NTi,1.0,,
61.38333333333333,2297,Mo2,3.0,,
61.98,193806,OTi,1.0,Mo2,3.0
62.03,74965,NTi,1.0,Mo2,3.0
62.303333333333335,2394,Mo2,3.0,,
62.36333333333334,2269,Mo2,3.0,,
62.656666666666666,3427,Mo2,3.0,Mo2,3.0
62.70666666666666,1910,Mo2,3.0,,
62.79,1600,OU,4.0,,
62.95,366106,O2P,1.0,OTi,1.0
63.0,8138,NTi,1.0,Mo2,3.0
63.04,2815,Mo2,3.0,Mo2,3.0
63.35333333333334,11951,Mo2,3.0,Mo2,3.0
63.53,199923,OU,4.0,,
63.63666666666666,2507,Mo2,3.0,,
63.70666666666666,3977,Mo2,3.0,Mo2,3.0
63.97,5219,Mo2,3.0,Mo2,3.0
64.05,1784404,OTi,1.0,NTi,1.0
64.29333333333332,9171,Mo2,3.0,Mo2,3.0
64.38333333333333,1244,Mo2,3.0,,
64.62666666666667,1068,Mo2,3.0,,
64.67666666666668,6041,Mo2,3.0,Mo2,3.0
64.71666666666667,5024,Mo2,3.0,,
64.99,140768,OTi,1.0,Mo2,3.0
65.28333333333333,1316,Mo2,3.0,,
65.36333333333333,7342,Mo2,3.0,Mo2,3.0
65.63666666666667,763,Mo2,3.0,,
65.68666666666667,768,Mo2,3.0,,
65.97,135669,OTi,1.0,OTi,1.0
66.02,2736,Mo2,3.0,,
66.70666666666668,781,Mo2,3.0,,
67.03,257,OTi,1.0,,
67.97,258,OTi,1.0,,
70.96,1968451,MnO,1.0,,
73.02,3947,MnO,1.0,,
74.98,17784303,As,1.0,As4,4.0
75.04,1887022,CoO,1.0,As2,2.0
76.99,2259,CoO,1.0,,
77.98,27470,O2Ti,1.0,,
78.97,25060,O2Ti,1.0,,
79.98,55,O2Ti,1.0,,
80.01,253391,O2Ti,1.0,O2Ti,1.0
80.99,18917,O2Ti,1.0,O2Ti,1.0
81.03,59,O2Ti,1.0,,
81.99,1012,O2Ti,1.0,O2Ti,1.0
82.05,19173,O2Ti,1.0,O2V,1.0
82.95,206624,O2V,1.0,,
83.0,44,O2Ti,1.0,,
83.04,5,O2Ti,1.0,,
83.69666666666667,1604,OU,3.0,,
83.96,29,O2Ti,1.0,,
84.0,29,O2Ti,1.0,,
84.71666666666667,226554,OU,3.0,,
84.95,415,O2V,1.0,,
84.98,434,O2V,1.0,,
85.28333333333333,611,OU,3.0,,
86.96,526802,MnO2,1.0,,
87.98,8710,HMnO2,1.0,,
88.95,1059,MnO2,1.0,,
89.03,1047,MnO2,1.0,,
90.99,245178,CoO2,1.0,,
92.0,804941,Mo,1.0,Mo2,2.0
92.99,224167,Os,2.0,Mo2,2.0
93.04,3291,Mo2,2.0,CoO2,1.0
93.52,228613,Os,2.0,Mo2,2.0
93.74,886,As5,4.0,,
94.03,2308620,Os,2.0,Mo,1.0
94.47,2242521,Os,2.0,Mo2,2.0
94.51,2166,Mo2,2.0,,
95.0,4502248,Os,2.0,Mo,1.0
95.47,5169,Mo2,2.0,Mo2,2.0
95.51,5803,Mo2,2.0,Mo2,2.0
95.95,3818,Mo2,2.0,Mo2,2.0
96.04,6706507,Os,2.0,Mo,1.0
96.49,2230,Mo2,2.0,,
96.52,13674,Mo2,2.0,Mo2,2.0
96.95,675129,Mo,1.0,Mo2,2.0
97.05,7259,Mo2,2.0,Mo2,2.0
97.45,2547,Mo2,2.0,,
97.51,5766,Mo2,2.0,Mo2,2.0
97.54,3161,Mo2,2.0,,
98.03,1251539,Mo,1.0,Mo2,2.0
98.51,2497,Mo2,2.0,Mo2,2.0
98.99,3497,Mo2,2.0,,
99.02,3225,Mo2,2.0,,
99.98,1329,Mo2,2.0,,
100.01,413326,Mo,1.0,,
100.04,6693,As4,3.0,,
103.03,96863,MnO3,1.0,,
103.96,11546,CMo,1.0,,
104.04,1639,HMnO3,1.0,,
104.47,8472235,Bi,2.0,,
105.0,707,MnO3,1.0,MnO3,1.0
106.0,56,NTi2,1.0,,
106.03,742120,AsP,1.0,CMo,1.0
106.97,58637,CoO3,1.0,CMo,1.0
107.05,53,NTi2,1.0,,
107.98,157156,MoO,1.0,CMo,1.0
108.04,132,CMo,1.0,,
108.96,8388,CMo,1.0,NTi2,1.0
109.03,723,NTi2,1.0,CoO3,1.0
110.04,114618,MoO,1.0,CMo,1.0
110.98,154457,MoO,1.0,NTi2,1.0
111.02,212,CMo,1.0,,
111.95,7710,CMo,1.0,MoO,1.0
112.04,162015,MoO,1.0,NTi2,1.0
112.49,62291,As3,2.0,,
112.97,92801,MoO,1.0,CMo,1.0
113.01,320,MoO,1.0,NTi2,1.0
113.99,233025,MoO,1.0,MoO,1.0
114.04,36,NTi2,1.0,,
114.95,194,MoO,1.0,,
115.98,93161,MoO,1.0,MoO,1.0
117.55,55531,U,2.0,,
118.03,185,MoO,1.0,,
118.98,17420,MnO4,1.0,,
119.04,7880963,U,2.0,,
120.05,362,HMnO4,1.0,,
120.97,72,MnO4,1.0,MnO4,1.0
121.01,32,MnO4,1.0,,
121.05,30,MnO4,1.0,,
124.97,985,As5,3.0,,
125.46,2544,OU,2.0,,
126.98,393160,OU,2.0,,
127.97,862,OU,2.0,,
150.01,1199530,As2,1.0,As4,2.0
184.0,5462,Mo2,1.0,,
185.95,3420,Mo2,1.0,,
186.04,3408,Mo2,1.0,,
186.96,5857,Mo2,1.0,,
187.04,5886,Mo2,1.0,,
187.54,1354,As5,2.0,,
187.99,6157,Mo2,1.0,,
188.04,8307,Mo2,1.0,Mo2,1.0
188.98,10743,Mo2,1.0,Mo2,1.0
189.04,3673,Mo2,1.0,,
189.96,3869,Mo2,1.0,,
190.01,24067,Mo2,1.0,Mo2,1.0
190.05,3867,Mo2,1.0,,
190.96,6592,Mo2,1.0,,
190.99,2220,Mo2,1.0,,
191.02,6599,Mo2,1.0,,
191.05,2233,Mo2,1.0,,
191.97,23702,Mo2,1.0,Mo2,1.0
192.05,9129,Mo2,1.0,Mo2,1.0
192.97,27052,Mo2,1.0,Mo2,1.0
193.96,22262,Mo2,1.0,Mo2,1.0
194.04,4532,Mo2,1.0,Mo2,1.0
194.99,19155,Mo2,1.0,Mo2,1.0
195.96,3988,Mo2,1.0,,
196.04,18485,Mo2,1.0,Mo2,1.0
196.96,2301,Mo2,1.0,,
197.03,2285,Mo2,1.0,,
197.97,5765,Mo2,1.0,,
198.0,5763,Mo2,1.0,,
199.96,2279,Mo2,1.0,,
208.97,13888888,Bi,1.0,,
225.05,115364,As3,1.0,,
234.98,35004,U,1.0,,
238.0,5201424,U,1.0,,
250.96,4690,OU,1.0,,
253.98,666374,OU,1.0,,
256.01,1322,OU,1.0,,
299.95,18068,As4,1.0,,
